date,NVIDIA,isPartial
2017-05-29,59,False
2017-05-30,65,False
2017-05-31,66,False
2017-06-01,65,False
2017-06-02,65,False
2017-06-03,61,False
2017-06-04,61,False
2017-06-05,57,False
2017-06-06,63,False
2017-06-07,57,False
2017-06-08,64,False
2017-06-09,73,False
2017-06-10,69,False
2017-06-11,62,False
2017-06-12,67,False
2017-06-13,69,False
2017-06-14,71,False
2017-06-15,71,False
2017-06-16,67,False
2017-06-17,68,False
2017-06-18,63,False
2017-06-19,68,False
2017-06-20,67,False
2017-06-21,67,False
2017-06-22,68,False
2017-06-23,73,False
2017-06-24,64,False
2017-06-25,69,False
2017-06-26,70,False
2017-06-27,68,False
2017-06-28,68,False
2017-06-29,70,False
2017-06-30,67,False
2017-07-01,68,False
2017-07-02,62,False
2017-07-03,65,False
2017-07-04,65,False
2017-07-05,66,False
2017-07-06,68,False
2017-07-07,66,False
2017-07-08,64,False
2017-07-09,64,False
2017-07-10,63,False
2017-07-11,71,False
2017-07-12,68,False
2017-07-13,66,False
2017-07-14,70,False
2017-07-15,61,False
2017-07-16,60,False
2017-07-17,64,False
2017-07-18,65,False
2017-07-19,63,False
2017-07-20,60,False
2017-07-21,59,False
2017-07-22,59,False
2017-07-23,59,False
2017-07-24,63,False
2017-07-25,69,False
2017-07-26,65,False
2017-07-27,65,False
2017-07-28,67,False
2017-07-29,60,False
2017-07-30,63,False
2017-07-31,64,False
2017-08-01,65,False
2017-08-02,65,False
2017-08-03,63,False
2017-08-04,64,False
2017-08-05,63,False
2017-08-06,58,False
2017-08-07,61,False
2017-08-08,65,False
2017-08-09,65,False
2017-08-10,77,False
2017-08-11,69,False
2017-08-12,64,False
2017-08-13,60,False
2017-08-14,63,False
2017-08-15,69,False
2017-08-16,61,False
2017-08-17,62,False
2017-08-18,62,False
2017-08-19,61,False
2017-08-20,63,False
2017-08-21,59,False
2017-08-22,60,False
2017-08-23,64,False
2017-08-24,70,False
2017-08-25,68,False
2017-08-26,69,False
2017-08-27,63,False
2017-08-28,62,False
2017-08-29,64,False
2017-08-30,64,False
2017-08-31,64,False
2017-09-01,65,False
2017-09-02,63,False
2017-09-03,67,False
2017-09-04,60,False
2017-09-05,62,False
2017-09-06,63,False
2017-09-07,64,False
2017-09-08,62,False
2017-09-09,64,False
2017-09-10,62,False
2017-09-11,59,False
2017-09-12,61,False
2017-09-13,59,False
2017-09-14,61,False
2017-09-15,64,False
2017-09-16,64,False
2017-09-17,60,False
2017-09-18,65,False
2017-09-19,62,False
2017-09-20,62,False
2017-09-21,70,False
2017-09-22,69,False
2017-09-23,62,False
2017-09-24,64,False
2017-09-25,61,False
2017-09-26,59,False
2017-09-27,60,False
2017-09-28,68,False
2017-09-29,70,False
2017-09-30,72,False
2017-10-01,67,False
2017-10-02,64,False
2017-10-03,62,False
2017-10-04,61,False
2017-10-05,63,False
2017-10-06,63,False
2017-10-07,63,False
2017-10-08,65,False
2017-10-09,62,False
2017-10-10,73,False
2017-10-11,69,False
2017-10-12,68,False
2017-10-13,64,False
2017-10-14,70,False
2017-10-15,63,False
2017-10-16,61,False
2017-10-17,63,False
2017-10-18,66,False
2017-10-19,64,False
2017-10-20,67,False
2017-10-21,64,False
2017-10-22,64,False
2017-10-23,65,False
2017-10-24,73,False
2017-10-25,71,False
2017-10-26,71,False
2017-10-27,75,False
2017-10-28,71,False
2017-10-29,69,False
2017-10-30,70,False
2017-10-31,73,False
2017-11-01,73,False
2017-11-02,71,False
2017-11-03,76,False
2017-11-04,73,False
2017-11-05,73,False
2017-11-06,71,False
2017-11-07,71,False
2017-11-08,74,False
2017-11-09,80,False
2017-11-10,86,False
2017-11-11,73,False
2017-11-12,73,False
2017-11-13,76,False
2017-11-14,68,False
2017-11-15,71,False
2017-11-16,74,False
2017-11-17,72,False
2017-11-18,81,False
2017-11-19,75,False
2017-11-20,71,False
2017-11-21,74,False
2017-11-22,70,False
2017-11-23,75,False
2017-11-24,93,False
2017-11-25,85,False
2017-11-26,77,False
2017-11-27,81,False
2017-11-28,74,False
2017-11-29,74,False
2017-11-30,77,False
2017-12-01,76,False
2017-12-02,73,False
2017-12-03,70,False
2017-12-04,70,False
2017-12-05,77,False
2017-12-06,76,False
2017-12-07,74,False
2017-12-08,96,False
2017-12-09,94,False
2017-12-10,84,False
2017-12-11,83,False
2017-12-12,77,False
2017-12-13,82,False
2017-12-14,79,False
2017-12-15,75,False
2017-12-16,75,False
2017-12-17,75,False
2017-12-18,71,False
2017-12-19,77,False
2017-12-20,83,False
2017-12-21,85,False
2017-12-22,79,False
2017-12-23,82,False
2017-12-24,79,False
2017-12-25,89,False
2017-12-26,84,False
2017-12-27,86,False
2017-12-28,84,False
2017-12-29,85,False
2017-12-30,78,False
2017-12-31,75,False
2018-01-01,68,False
2018-01-02,78,False
2018-01-03,84,False
2018-01-04,79,False
2018-01-05,80,False
2018-01-06,77,False
2018-01-07,74,False
2018-01-08,95,False
2018-01-09,100,False
2018-01-10,90,False
2018-01-11,89,False
2018-01-12,87,False
2018-01-13,85,False
2018-01-14,77,False
2018-01-15,78,False
2018-01-16,77,False
2018-01-17,70,False
2018-01-18,73,False
2018-01-19,79,False
2018-01-20,87,False
2018-01-21,75,False
2018-01-22,77,False
2018-01-23,83,False
2018-01-24,79,False
2018-01-25,80,False
2018-01-26,80,False
2018-01-27,76,False
2018-01-28,75,False
2018-01-29,82,False
2018-01-30,82,False
2018-01-31,84,False
2018-02-01,87,False
2018-02-02,77,False
2018-02-03,79,False
2018-02-04,71,False
2018-02-05,79,False
2018-02-06,78,False
2018-02-07,74,False
2018-02-08,84,False
2018-02-09,83,False
2018-02-10,73,False
2018-02-11,69,False
2018-02-12,78,False
2018-02-13,73,False
