date,value
2015-08-18,34.54333139881103
2015-08-19,75.37364613896695
2015-08-20,39.13054945630985
2015-08-21,2.887452773652761
2015-08-22,2.887452773652761
2015-08-23,2.887452773652761
2015-08-24,2.887452773652761
2015-08-25,34.37036010845912
2015-08-26,34.37036010845912
2015-08-27,2.887452773652761
2015-08-28,2.887452773652761
2015-08-29,2.887452773652761
2015-08-30,2.887452773652761
2015-08-31,2.887452773652761
2015-09-01,103.75000232954555
2015-09-02,38.09503240823394
2015-09-03,70.6134567911162
2015-09-04,40.166066504385775
2015-09-05,81.34684920822633
2015-09-06,2.887452773652761
2015-09-07,2.887452773652761
2015-09-08,38.09503240823394
2015-09-09,68.54242269496437
2015-09-10,38.09503240823394
2015-09-11,2.887452773652761
2015-09-12,2.887452773652761
2015-09-13,2.887452773652761
2015-09-14,137.9220649160508
2015-09-15,2.887452773652761
2015-09-16,34.37036010845912
2015-09-17,2.887452773652761
2015-09-18,106.85655347377329
2015-09-19,2.887452773652761
2015-09-20,2.887452773652761
2015-09-21,2.887452773652761
2015-09-22,32.51842438288227
2015-09-23,2.887452773652761
2015-09-24,2.887452773652761
2015-09-25,2.887452773652761
2015-09-26,2.887452773652761
2015-09-27,2.887452773652761
2015-09-28,32.51842438288227
2015-09-29,37.059515360158024
2015-09-30,2.887452773652761
2015-10-01,2.887452773652761
2015-10-02,2.887452773652761
2015-10-03,2.887452773652761
2015-10-04,2.887452773652761
2015-10-05,2.887452773652761
2015-10-06,37.059515360158024
2015-10-07,2.887452773652761
2015-10-08,2.887452773652761
2015-10-09,2.887452773652761
2015-10-10,43.27261764861351
2015-10-11,78.45939643457356
2015-10-12,2.887452773652761
2015-10-13,66.69048696938754
2015-10-14,2.887452773652761
2015-10-15,2.887452773652761
2015-10-16,2.887452773652761
2015-10-17,2.887452773652761
2015-10-18,71.409074619996
2015-10-19,2.887452773652761
2015-10-20,2.887452773652761
2015-10-21,32.51842438288227
2015-10-22,66.69048696938754
2015-10-23,2.887452773652761
2015-10-24,2.887452773652761
2015-10-25,2.887452773652761
2015-10-26,2.887452773652761
2015-10-27,32.51842438288227
2015-10-28,32.51842438288227
2015-10-29,2.887452773652761
2015-10-30,34.37036010845912
2015-10-31,43.27261764861351
2015-11-01,2.887452773652761
2015-11-02,2.887452773652761
2015-11-03,2.887452773652761
2015-11-04,2.887452773652761
2015-11-05,2.887452773652761
2015-11-06,69.57793974304029
2015-11-07,38.07423155961281
2015-11-08,2.887452773652761
2015-11-09,2.887452773652761
2015-11-10,2.887452773652761
2015-11-11,196.34678860838775
2015-11-12,133.38097393877507
2015-11-13,34.37036010845912
2015-11-14,2.887452773652761
2015-11-15,2.887452773652761
2015-11-16,71.23157794666328
2015-11-17,2.887452773652761
2015-11-18,2.887452773652761
2015-11-19,2.887452773652761
2015-11-20,2.887452773652761
2015-11-21,2.887452773652761
2015-11-22,2.887452773652761
2015-11-23,2.887452773652761
2015-11-24,98.79151545974095
2015-11-25,62.14939599211178
2015-11-26,2.887452773652761
2015-11-27,137.30394376050376
2015-11-28,81.58674842742246
2015-11-29,2.887452773652761
2015-11-30,2.887452773652761
2015-12-01,2.887452773652761
2015-12-02,32.51842438288227
2015-12-03,101.6789682333937
2015-12-04,101.06084707784666
2015-12-05,2.887452773652761
2015-12-06,38.07423155961281
2015-12-07,2.887452773652761
2015-12-08,66.69048696938754
2015-12-09,2.887452773652761
2015-12-10,37.059515360158024
2015-12-11,2.887452773652761
2015-12-12,2.887452773652761
2015-12-13,38.07423155961281
2015-12-14,2.887452773652761
2015-12-15,68.54242269496437
2015-12-16,95.48423905249498
2015-12-17,2.887452773652761
2015-12-18,36.22229583403596
2015-12-19,160.8417626908758
2015-12-20,2.887452773652761
2015-12-21,69.57793974304029
2015-12-22,2.887452773652761
2015-12-23,2.887452773652761
2015-12-24,45.343651744765346
2015-12-25,2.887452773652761
2015-12-26,2.887452773652761
2015-12-27,3.703871451153689
2015-12-28,3.703871451153689
2015-12-29,3.703871451153689
2015-12-30,3.703871451153689
2015-12-31,3.703871451153689
2016-01-01,3.703871451153689
2016-01-02,3.703871451153689
2016-01-03,3.703871451153689
2016-01-04,133.3393722415328
2016-01-05,133.3393722415328
2016-01-06,3.703871451153689
2016-01-07,66.6696861207664
2016-01-08,3.703871451153689
2016-01-09,3.703871451153689
2016-01-10,3.703871451153689
2016-01-11,66.6696861207664
2016-01-12,66.6696861207664
2016-01-13,66.6696861207664
2016-01-14,66.6696861207664
2016-01-15,3.703871451153689
2016-01-16,3.703871451153689
2016-01-17,3.703871451153689
2016-01-18,3.703871451153689
2016-01-19,66.6696861207664
2016-01-20,66.6696861207664
2016-01-21,3.703871451153689
2016-01-22,70.37355757192009
2016-01-23,3.703871451153689
2016-01-24,3.703871451153689
2016-01-25,66.6696861207664
2016-01-26,3.703871451153689
2016-01-27,66.6696861207664
2016-01-28,3.703871451153689
2016-01-29,3.703871451153689
2016-01-30,3.703871451153689
2016-01-31,3.703871451153689
2016-02-01,66.6696861207664
2016-02-02,3.703871451153689
2016-02-03,3.703871451153689
2016-02-04,3.703871451153689
2016-02-05,3.703871451153689
2016-02-06,3.703871451153689
2016-02-07,3.703871451153689
2016-02-08,3.703871451153689
2016-02-09,66.6696861207664
2016-02-10,129.63550079037913
2016-02-11,66.6696861207664
2016-02-12,70.37355757192009
2016-02-13,3.703871451153689
2016-02-14,3.703871451153689
2016-02-15,66.6696861207664
2016-02-16,125.93162933922542
2016-02-17,3.703871451153689
2016-02-18,3.703871451153689
2016-02-19,3.703871451153689
