date,Gilead,isPartial
2016-12-07,64,False
2016-12-08,44,False
2016-12-09,40,False
2016-12-10,27,False
2016-12-11,26,False
2016-12-12,43,False
2016-12-13,55,False
2016-12-14,58,False
2016-12-15,54,False
2016-12-16,64,False
2016-12-17,27,False
2016-12-18,28,False
2016-12-19,42,False
2016-12-20,52,False
2016-12-21,46,False
2016-12-22,42,False
2016-12-23,33,False
2016-12-24,25,False
2016-12-25,25,False
2016-12-26,19,False
2016-12-27,30,False
2016-12-28,45,False
2016-12-29,44,False
2016-12-30,36,False
2016-12-31,28,False
2017-01-01,26,False
2017-01-02,35,False
2017-01-03,55,False
2017-01-04,50,False
2017-01-05,51,False
2017-01-06,40,False
2017-01-07,21,False
2017-01-08,35,False
2017-01-09,48,False
2017-01-10,62,False
2017-01-11,57,False
2017-01-12,56,False
2017-01-13,53,False
2017-01-14,30,False
2017-01-15,34,False
2017-01-16,41,False
2017-01-17,62,False
2017-01-18,58,False
2017-01-19,52,False
