date,Gilead,isPartial
2015-12-26,27,False
2015-12-27,33,False
2015-12-28,42,False
2015-12-29,39,False
2015-12-30,48,False
2015-12-31,38,False
2016-01-01,29,False
2016-01-02,26,False
2016-01-03,22,False
2016-01-04,40,False
2016-01-05,48,False
2016-01-06,60,False
2016-01-07,53,False
2016-01-08,44,False
2016-01-09,34,False
2016-01-10,37,False
2016-01-11,48,False
2016-01-12,48,False
2016-01-13,54,False
2016-01-14,52,False
2016-01-15,55,False
2016-01-16,28,False
2016-01-17,24,False
2016-01-18,39,False
2016-01-19,46,False
2016-01-20,56,False
2016-01-21,65,False
2016-01-22,55,False
2016-01-23,33,False
2016-01-24,28,False
2016-01-25,49,False
2016-01-26,51,False
2016-01-27,54,False
2016-01-28,65,False
2016-01-29,70,False
2016-01-30,48,False
2016-01-31,40,False
2016-02-01,74,False
2016-02-02,100,False
2016-02-03,81,False
2016-02-04,65,False
2016-02-05,55,False
2016-02-06,33,False
2016-02-07,29,False
2016-02-08,61,False
2016-02-09,57,False
2016-02-10,66,False
2016-02-11,57,False
2016-02-12,57,False
2016-02-13,26,False
2016-02-14,27,False
2016-02-15,36,False
2016-02-16,56,False
2016-02-17,59,False
2016-02-18,52,False
2016-02-19,49,False
2016-02-20,43,False
2016-02-21,37,False
2016-02-22,55,False
2016-02-23,52,False
2016-02-24,48,False
2016-02-25,52,False
2016-02-26,49,False
2016-02-27,37,False
2016-02-28,36,False
2016-02-29,47,False
2016-03-01,52,False
2016-03-02,57,False
2016-03-03,56,False
2016-03-04,50,False
2016-03-05,32,False
2016-03-06,30,False
2016-03-07,44,False
2016-03-08,55,False
2016-03-09,55,False
2016-03-10,54,False
2016-03-11,50,False
2016-03-12,30,False
2016-03-13,30,False
2016-03-14,47,False
2016-03-15,55,False
2016-03-16,53,False
2016-03-17,50,False
2016-03-18,51,False
2016-03-19,23,False
2016-03-20,34,False
2016-03-21,45,False
2016-03-22,68,False
2016-03-23,70,False
2016-03-24,52,False
2016-03-25,47,False
2016-03-26,38,False
2016-03-27,33,False
2016-03-28,52,False
2016-03-29,47,False
2016-03-30,53,False
2016-03-31,57,False
2016-04-01,55,False
2016-04-02,36,False
2016-04-03,39,False
2016-04-04,51,False
2016-04-05,62,False
2016-04-06,69,False
2016-04-07,56,False
2016-04-08,46,False
2016-04-09,28,False
2016-04-10,38,False
2016-04-11,60,False
2016-04-12,57,False
2016-04-13,63,False
2016-04-14,55,False
2016-04-15,48,False
2016-04-16,36,False
2016-04-17,33,False
2016-04-18,49,False
2016-04-19,57,False
2016-04-20,54,False
2016-04-21,51,False
2016-04-22,47,False
2016-04-23,26,False
2016-04-24,42,False
2016-04-25,46,False
2016-04-26,58,False
2016-04-27,53,False
2016-04-28,72,False
2016-04-29,88,False
2016-04-30,41,False
2016-05-01,43,False
2016-05-02,63,False
2016-05-03,52,False
2016-05-04,65,False
2016-05-05,49,False
2016-05-06,57,False
2016-05-07,41,False
2016-05-08,25,False
2016-05-09,53,False
2016-05-10,49,False
2016-05-11,56,False
2016-05-12,57,False
2016-05-13,49,False
2016-05-14,26,False
2016-05-15,36,False
2016-05-16,48,False
2016-05-17,51,False
2016-05-18,51,False
2016-05-19,61,False
2016-05-20,55,False
2016-05-21,37,False
2016-05-22,35,False
2016-05-23,47,False
2016-05-24,52,False
2016-05-25,58,False
2016-05-26,44,False
2016-05-27,70,False
2016-05-28,36,False
2016-05-29,34,False
2016-05-30,48,False
2016-05-31,60,False
2016-06-01,59,False
2016-06-02,50,False
