date,Gilead,isPartial
2013-11-06,42,False
2013-11-07,28,False
2013-11-08,37,False
2013-11-09,26,False
2013-11-10,19,False
2013-11-11,34,False
2013-11-12,31,False
2013-11-13,39,False
2013-11-14,43,False
2013-11-15,34,False
2013-11-16,20,False
2013-11-17,36,False
2013-11-18,48,False
2013-11-19,38,False
2013-11-20,40,False
2013-11-21,35,False
2013-11-22,36,False
2013-11-23,30,False
2013-11-24,22,False
2013-11-25,36,False
2013-11-26,38,False
2013-11-27,32,False
2013-11-28,19,False
2013-11-29,23,False
2013-11-30,22,False
2013-12-01,33,False
2013-12-02,41,False
2013-12-03,31,False
2013-12-04,40,False
2013-12-05,42,False
2013-12-06,45,False
2013-12-07,49,False
2013-12-08,43,False
2013-12-09,56,False
2013-12-10,43,False
2013-12-11,40,False
2013-12-12,41,False
2013-12-13,36,False
2013-12-14,37,False
2013-12-15,17,False
2013-12-16,40,False
2013-12-17,45,False
2013-12-18,35,False
2013-12-19,45,False
2013-12-20,35,False
2013-12-21,18,False
2013-12-22,24,False
2013-12-23,24,False
2013-12-24,23,False
2013-12-25,18,False
2013-12-26,20,False
2013-12-27,28,False
2013-12-28,14,False
2013-12-29,21,False
2013-12-30,35,False
2013-12-31,25,False
2014-01-01,26,False
2014-01-02,42,False
2014-01-03,38,False
2014-01-04,42,False
2014-01-05,21,False
2014-01-06,40,False
2014-01-07,33,False
2014-01-08,41,False
2014-01-09,42,False
2014-01-10,30,False
2014-01-11,27,False
2014-01-12,30,False
2014-01-13,42,False
2014-01-14,46,False
2014-01-15,41,False
2014-01-16,42,False
2014-01-17,51,False
2014-01-18,34,False
2014-01-19,32,False
2014-01-20,35,False
2014-01-21,43,False
2014-01-22,46,False
2014-01-23,51,False
2014-01-24,53,False
2014-01-25,36,False
2014-01-26,26,False
2014-01-27,36,False
2014-01-28,44,False
2014-01-29,43,False
2014-01-30,40,False
2014-01-31,35,False
2014-02-01,28,False
2014-02-02,29,False
2014-02-03,36,False
