date,Gilead,isPartial
2016-03-20,34,False
2016-03-21,46,False
2016-03-22,65,False
2016-03-23,57,False
2016-03-24,55,False
2016-03-25,47,False
2016-03-26,33,False
2016-03-27,25,False
2016-03-28,49,False
2016-03-29,56,False
2016-03-30,48,False
2016-03-31,47,False
2016-04-01,52,False
2016-04-02,36,False
2016-04-03,34,False
2016-04-04,52,False
2016-04-05,64,False
2016-04-06,66,False
2016-04-07,60,False
2016-04-08,54,False
2016-04-09,30,False
2016-04-10,36,False
2016-04-11,57,False
2016-04-12,39,False
2016-04-13,56,False
2016-04-14,51,False
2016-04-15,42,False
2016-04-16,32,False
2016-04-17,28,False
2016-04-18,53,False
2016-04-19,59,False
2016-04-20,53,False
2016-04-21,50,False
2016-04-22,45,False
2016-04-23,22,False
2016-04-24,35,False
2016-04-25,47,False
2016-04-26,52,False
2016-04-27,41,False
2016-04-28,72,False
2016-04-29,100,False
2016-04-30,42,False
2016-05-01,47,False
2016-05-02,57,False
2016-05-03,47,False
2016-05-04,57,False
