date,Regeneron,isPartial
2011-09-18,14,False
2011-09-19,35,False
2011-09-20,23,False
2011-09-21,29,False
2011-09-22,18,False
2011-09-23,37,False
2011-09-24,14,False
2011-09-25,0,False
2011-09-26,23,False
2011-09-27,6,False
2011-09-28,41,False
2011-09-29,23,False
2011-09-30,25,False
2011-10-01,0,False
2011-10-02,7,False
2011-10-03,12,False
2011-10-04,11,False
2011-10-05,12,False
2011-10-06,6,False
2011-10-07,18,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,17,False
2011-10-11,27,False
2011-10-12,17,False
2011-10-13,23,False
2011-10-14,12,False
2011-10-15,7,False
2011-10-16,14,False
2011-10-17,40,False
2011-10-18,28,False
2011-10-19,0,False
2011-10-20,6,False
2011-10-21,6,False
2011-10-22,0,False
2011-10-23,14,False
2011-10-24,50,False
2011-10-25,17,False
2011-10-26,23,False
2011-10-27,11,False
2011-10-28,36,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,23,False
2011-11-01,12,False
2011-11-02,34,False
2011-11-03,6,False
2011-11-04,6,False
2011-11-05,20,False
2011-11-06,7,False
2011-11-07,22,False
2011-11-08,17,False
2011-11-09,28,False
2011-11-10,28,False
2011-11-11,18,False
2011-11-12,0,False
2011-11-13,20,False
2011-11-14,11,False
2011-11-15,33,False
2011-11-16,22,False
2011-11-17,17,False
2011-11-18,100,False
2011-11-19,40,False
2011-11-20,26,False
2011-11-21,60,False
2011-11-22,50,False
2011-11-23,28,False
2011-11-24,6,False
2011-11-25,12,False
2011-11-26,13,False
2011-11-27,13,False
2011-11-28,27,False
2011-11-29,5,False
2011-11-30,22,False
2011-12-01,33,False
2011-12-02,12,False
2011-12-03,20,False
2011-12-04,20,False
2011-12-05,27,False
2011-12-06,5,False
2011-12-07,16,False
2011-12-08,11,False
2011-12-09,17,False
2011-12-10,13,False
2011-12-11,0,False
2011-12-12,27,False
2011-12-13,32,False
2011-12-14,11,False
2011-12-15,11,False
2011-12-16,29,False
2011-12-17,7,False
2011-12-18,7,False
2011-12-19,5,False
2011-12-20,28,False
2011-12-21,6,False
2011-12-22,6,False
2011-12-23,6,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,20,False
2011-12-27,24,False
2011-12-28,0,False
2011-12-29,0,False
2011-12-30,13,False
2011-12-31,7,False
2012-01-01,0,False
2012-01-02,12,False
2012-01-03,27,False
2012-01-04,16,False
2012-01-05,27,False
2012-01-06,23,False
2012-01-07,6,False
2012-01-08,19,False
2012-01-09,32,False
2012-01-10,58,False
2012-01-11,73,False
2012-01-12,37,False
2012-01-13,16,False
2012-01-14,13,False
2012-01-15,12,False
2012-01-16,10,False
2012-01-17,16,False
2012-01-18,21,False
2012-01-19,26,False
2012-01-20,16,False
2012-01-21,6,False
2012-01-22,6,False
2012-01-23,10,False
2012-01-24,21,False
2012-01-25,21,False
2012-01-26,37,False
2012-01-27,27,False
2012-01-28,0,False
2012-01-29,12,False
2012-01-30,25,False
2012-01-31,31,False
2012-02-01,26,False
2012-02-02,15,False
2012-02-03,16,False
2012-02-04,12,False
2012-02-05,6,False
2012-02-06,15,False
2012-02-07,15,False
2012-02-08,25,False
2012-02-09,36,False
2012-02-10,21,False
2012-02-11,6,False
2012-02-12,6,False
2012-02-13,75,False
2012-02-14,36,False
2012-02-15,36,False
2012-02-16,31,False
2012-02-17,5,False
2012-02-18,6,False
2012-02-19,19,False
2012-02-20,5,False
2012-02-21,21,False
2012-02-22,31,False
2012-02-23,20,False
2012-02-24,11,False
2012-02-25,18,False
2012-02-26,18,False
2012-02-27,10,False
2012-02-28,20,False
2012-02-29,36,False
2012-03-01,32,False
2012-03-02,27,False
2012-03-03,6,False
2012-03-04,6,False
2012-03-05,41,False
2012-03-06,10,False
2012-03-07,15,False
2012-03-08,26,False
2012-03-09,21,False
2012-03-10,6,False
2012-03-11,6,False
2012-03-12,15,False
2012-03-13,49,False
2012-03-14,46,False
2012-03-15,15,False
2012-03-16,32,False
2012-03-17,12,False
2012-03-18,6,False
2012-03-19,31,False
2012-03-20,20,False
2012-03-21,56,False
2012-03-22,62,False
2012-03-23,27,False
2012-03-24,13,False
2012-03-25,12,False
2012-03-26,30,False
2012-03-27,35,False
2012-03-28,26,False
2012-03-29,21,False
2012-03-30,22,False
2012-03-31,6,False
2012-04-01,0,False
2012-04-02,41,False
2012-04-03,5,False
2012-04-04,37,False
2012-04-05,32,False
2012-04-06,30,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,18,False
2012-04-10,21,False
2012-04-11,25,False
2012-04-12,25,False
2012-04-13,27,False
2012-04-14,6,False
2012-04-15,30,False
