date,Regeneron,isPartial
2012-06-04,45,False
2012-06-05,35,False
2012-06-06,46,False
2012-06-07,52,False
2012-06-08,54,False
2012-06-09,25,False
2012-06-10,37,False
2012-06-11,40,False
2012-06-12,40,False
2012-06-13,82,False
2012-06-14,52,False
2012-06-15,38,False
2012-06-16,0,False
2012-06-17,39,False
2012-06-18,60,False
2012-06-19,50,False
2012-06-20,46,False
2012-06-21,36,False
2012-06-22,32,False
2012-06-23,26,False
2012-06-24,25,False
2012-06-25,45,False
2012-06-26,25,False
2012-06-27,21,False
2012-06-28,62,False
2012-06-29,27,False
2012-06-30,13,False
2012-07-01,39,False
2012-07-02,21,False
2012-07-03,26,False
2012-07-04,16,False
2012-07-05,48,False
2012-07-06,22,False
2012-07-07,39,False
2012-07-08,13,False
2012-07-09,51,False
2012-07-10,51,False
2012-07-11,41,False
2012-07-12,52,False
2012-07-13,44,False
2012-07-14,26,False
2012-07-15,38,False
2012-07-16,31,False
2012-07-17,67,False
2012-07-18,62,False
2012-07-19,42,False
2012-07-20,60,False
2012-07-21,13,False
2012-07-22,13,False
2012-07-23,36,False
2012-07-24,63,False
2012-07-25,63,False
2012-07-26,100,False
2012-07-27,55,False
2012-07-28,26,False
2012-07-29,26,False
2012-07-30,51,False
2012-07-31,57,False
2012-08-01,57,False
2012-08-02,11,False
2012-08-03,55,False
2012-08-04,52,False
2012-08-05,13,False
2012-08-06,52,False
2012-08-07,31,False
2012-08-08,36,False
2012-08-09,68,False
2012-08-10,44,False
2012-08-11,26,False
2012-08-12,13,False
2012-08-13,73,False
2012-08-14,57,False
2012-08-15,32,False
2012-08-16,42,False
2012-08-17,39,False
2012-08-18,13,False
2012-08-19,40,False
2012-08-20,53,False
2012-08-21,42,False
2012-08-22,51,False
2012-08-23,32,False
2012-08-24,43,False
2012-08-25,19,False
2012-08-26,37,False
2012-08-27,30,False
2012-08-28,50,False
2012-08-29,25,False
2012-08-30,36,False
2012-08-31,42,False
2012-09-01,12,False
2012-09-02,25,False
2012-09-03,10,False
2012-09-04,40,False
2012-09-05,60,False
2012-09-06,61,False
2012-09-07,48,False
2012-09-08,31,False
2012-09-09,24,False
2012-09-10,20,False
2012-09-11,54,False
2012-09-12,49,False
2012-09-13,75,False
2012-09-14,41,False
2012-09-15,36,False
2012-09-16,0,False
2012-09-17,49,False
2012-09-18,53,False
2012-09-19,40,False
2012-09-20,30,False
2012-09-21,63,False
2012-09-22,42,False
2012-09-23,23,False
2012-09-24,63,False
2012-09-25,93,False
2012-09-26,73,False
2012-09-27,50,False
2012-09-28,57,False
2012-09-29,18,False
2012-09-30,18,False
2012-10-01,29,False
2012-10-02,39,False
2012-10-03,59,False
2012-10-04,53,False
2012-10-05,40,False
2012-10-06,35,False
2012-10-07,34,False
2012-10-08,57,False
2012-10-09,28,False
2012-10-10,52,False
2012-10-11,39,False
2012-10-12,45,False
2012-10-13,17,False
2012-10-14,17,False
2012-10-15,47,False
2012-10-16,33,False
2012-10-17,38,False
2012-10-18,28,False
2012-10-19,45,False
2012-10-20,11,False
2012-10-21,22,False
2012-10-22,60,False
2012-10-23,46,False
2012-10-24,89,False
2012-10-25,48,False
2012-10-26,45,False
2012-10-27,34,False
2012-10-28,22,False
2012-10-29,27,False
2012-10-30,27,False
2012-10-31,52,False
2012-11-01,50,False
2012-11-02,40,False
2012-11-03,0,False
2012-11-04,16,False
2012-11-05,27,False
2012-11-06,37,False
2012-11-07,32,False
2012-11-08,75,False
2012-11-09,73,False
2012-11-10,22,False
2012-11-11,11,False
2012-11-12,33,False
2012-11-13,56,False
2012-11-14,60,False
2012-11-15,62,False
2012-11-16,59,False
2012-11-17,16,False
2012-11-18,16,False
2012-11-19,37,False
2012-11-20,46,False
2012-11-21,47,False
2012-11-22,24,False
2012-11-23,10,False
2012-11-24,11,False
2012-11-25,11,False
2012-11-26,27,False
2012-11-27,54,False
2012-11-28,45,False
2012-11-29,73,False
2012-11-30,33,False
2012-12-01,44,False
2012-12-02,11,False
2012-12-03,63,False
2012-12-04,80,False
2012-12-05,41,False
2012-12-06,42,False
2012-12-07,43,False
2012-12-08,28,False
2012-12-09,21,False
2012-12-10,49,False
2012-12-11,32,False
2012-12-12,46,False
