date,Regeneron,isPartial
2010-08-24,0,False
2010-08-25,33,False
2010-08-26,33,False
2010-08-27,12,False
2010-08-28,14,False
2010-08-29,0,False
2010-08-30,11,False
2010-08-31,10,False
2010-09-01,65,False
2010-09-02,0,False
2010-09-03,46,False
2010-09-04,0,False
2010-09-05,0,False
2010-09-06,0,False
2010-09-07,32,False
2010-09-08,11,False
2010-09-09,0,False
2010-09-10,45,False
2010-09-11,0,False
2010-09-12,40,False
2010-09-13,21,False
2010-09-14,31,False
2010-09-15,21,False
2010-09-16,11,False
2010-09-17,34,False
2010-09-18,14,False
2010-09-19,0,False
2010-09-20,21,False
2010-09-21,31,False
2010-09-22,31,False
2010-09-23,31,False
2010-09-24,22,False
2010-09-25,13,False
2010-09-26,13,False
2010-09-27,20,False
2010-09-28,31,False
2010-09-29,61,False
2010-09-30,10,False
2010-10-01,0,False
2010-10-02,13,False
2010-10-03,51,False
2010-10-04,20,False
2010-10-05,10,False
2010-10-06,72,False
2010-10-07,0,False
2010-10-08,44,False
2010-10-09,13,False
2010-10-10,13,False
2010-10-11,42,False
2010-10-12,31,False
2010-10-13,31,False
2010-10-14,10,False
2010-10-15,21,False
2010-10-16,13,False
2010-10-17,0,False
2010-10-18,20,False
2010-10-19,30,False
2010-10-20,40,False
2010-10-21,31,False
2010-10-22,43,False
2010-10-23,0,False
2010-10-24,12,False
2010-10-25,20,False
2010-10-26,20,False
2010-10-27,50,False
2010-10-28,21,False
2010-10-29,0,False
2010-10-30,0,False
2010-10-31,13,False
2010-11-01,21,False
2010-11-02,20,False
2010-11-03,39,False
2010-11-04,49,False
2010-11-05,21,False
2010-11-06,25,False
2010-11-07,12,False
2010-11-08,10,False
2010-11-09,10,False
2010-11-10,30,False
2010-11-11,40,False
2010-11-12,31,False
2010-11-13,0,False
2010-11-14,0,False
2010-11-15,20,False
2010-11-16,39,False
2010-11-17,20,False
2010-11-18,39,False
2010-11-19,21,False
2010-11-20,25,False
2010-11-21,0,False
2010-11-22,76,False
2010-11-23,68,False
2010-11-24,59,False
2010-11-25,11,False
2010-11-26,43,False
2010-11-27,12,False
2010-11-28,0,False
2010-11-29,47,False
2010-11-30,39,False
2010-12-01,19,False
2010-12-02,39,False
2010-12-03,20,False
2010-12-04,25,False
2010-12-05,12,False
2010-12-06,19,False
2010-12-07,19,False
2010-12-08,30,False
2010-12-09,10,False
2010-12-10,10,False
2010-12-11,12,False
2010-12-12,0,False
2010-12-13,29,False
2010-12-14,20,False
2010-12-15,20,False
2010-12-16,40,False
