date,Regeneron,isPartial
2011-05-11,30,False
2011-05-12,30,False
2011-05-13,21,False
2011-05-14,13,False
2011-05-15,12,False
2011-05-16,38,False
2011-05-17,29,False
2011-05-18,49,False
2011-05-19,75,False
2011-05-20,32,False
2011-05-21,38,False
2011-05-22,18,False
2011-05-23,24,False
2011-05-24,20,False
2011-05-25,24,False
2011-05-26,10,False
2011-05-27,21,False
2011-05-28,25,False
2011-05-29,13,False
2011-05-30,26,False
2011-05-31,49,False
2011-06-01,55,False
2011-06-02,26,False
2011-06-03,32,False
2011-06-04,13,False
2011-06-05,12,False
2011-06-06,29,False
2011-06-07,48,False
2011-06-08,25,False
2011-06-09,69,False
2011-06-10,62,False
2011-06-11,32,False
2011-06-12,19,False
2011-06-13,30,False
2011-06-14,82,False
2011-06-15,44,False
2011-06-16,49,False
2011-06-17,94,False
2011-06-18,62,False
2011-06-19,19,False
2011-06-20,57,False
2011-06-21,73,False
2011-06-22,59,False
2011-06-23,66,False
2011-06-24,48,False
2011-06-25,26,False
2011-06-26,13,False
2011-06-27,30,False
2011-06-28,24,False
2011-06-29,34,False
2011-06-30,45,False
2011-07-01,21,False
2011-07-02,0,False
2011-07-03,13,False
2011-07-04,31,False
2011-07-05,30,False
2011-07-06,35,False
2011-07-07,20,False
2011-07-08,52,False
2011-07-09,13,False
2011-07-10,0,False
2011-07-11,20,False
2011-07-12,49,False
2011-07-13,35,False
2011-07-14,51,False
2011-07-15,53,False
2011-07-16,39,False
2011-07-17,13,False
2011-07-18,35,False
2011-07-19,44,False
2011-07-20,30,False
2011-07-21,30,False
2011-07-22,21,False
2011-07-23,12,False
2011-07-24,50,False
2011-07-25,29,False
2011-07-26,44,False
2011-07-27,30,False
2011-07-28,45,False
2011-07-29,16,False
2011-07-30,19,False
2011-07-31,13,False
2011-08-01,40,False
2011-08-02,30,False
2011-08-03,39,False
2011-08-04,45,False
2011-08-05,41,False
2011-08-06,31,False
2011-08-07,18,False
2011-08-08,19,False
2011-08-09,28,False
2011-08-10,15,False
2011-08-11,59,False
2011-08-12,36,False
2011-08-13,13,False
2011-08-14,12,False
2011-08-15,31,False
2011-08-16,44,False
2011-08-17,44,False
2011-08-18,49,False
2011-08-19,20,False
2011-08-20,0,False
2011-08-21,24,False
2011-08-22,28,False
2011-08-23,23,False
2011-08-24,19,False
2011-08-25,19,False
2011-08-26,30,False
2011-08-27,35,False
2011-08-28,35,False
2011-08-29,14,False
2011-08-30,42,False
2011-08-31,43,False
2011-09-01,24,False
2011-09-02,34,False
2011-09-03,23,False
2011-09-04,0,False
2011-09-05,14,False
2011-09-06,23,False
2011-09-07,37,False
2011-09-08,18,False
2011-09-09,53,False
2011-09-10,23,False
2011-09-11,11,False
2011-09-12,58,False
2011-09-13,31,False
2011-09-14,27,False
2011-09-15,60,False
2011-09-16,34,False
2011-09-17,23,False
2011-09-18,11,False
2011-09-19,27,False
2011-09-20,44,False
2011-09-21,63,False
2011-09-22,27,False
2011-09-23,43,False
2011-09-24,22,False
2011-09-25,11,False
2011-09-26,22,False
2011-09-27,22,False
2011-09-28,62,False
2011-09-29,50,False
2011-09-30,38,False
2011-10-01,11,False
2011-10-02,11,False
2011-10-03,36,False
2011-10-04,35,False
2011-10-05,18,False
2011-10-06,9,False
2011-10-07,51,False
2011-10-08,16,False
2011-10-09,11,False
2011-10-10,44,False
2011-10-11,58,False
2011-10-12,39,False
2011-10-13,62,False
2011-10-14,9,False
2011-10-15,32,False
2011-10-16,32,False
2011-10-17,31,False
2011-10-18,35,False
2011-10-19,35,False
2011-10-20,36,False
2011-10-21,42,False
2011-10-22,16,False
2011-10-23,16,False
2011-10-24,38,False
2011-10-25,39,False
2011-10-26,44,False
2011-10-27,18,False
2011-10-28,56,False
2011-10-29,0,False
2011-10-30,11,False
2011-10-31,13,False
2011-11-01,27,False
2011-11-02,31,False
2011-11-03,31,False
2011-11-04,18,False
2011-11-05,16,False
2011-11-06,21,False
2011-11-07,17,False
2011-11-08,39,False
2011-11-09,22,False
2011-11-10,44,False
2011-11-11,32,False
2011-11-12,11,False
2011-11-13,21,False
2011-11-14,30,False
2011-11-15,47,False
2011-11-16,56,False
2011-11-17,30,False
2011-11-18,100,False
2011-11-19,89,False
2011-11-20,41,False
2011-11-21,89,False
2011-11-22,64,False
2011-11-23,48,False
2011-11-24,14,False
2011-11-25,23,False
2011-11-26,10,False
2011-11-27,20,False
2011-11-28,33,False
2011-11-29,50,False
2011-11-30,25,False
2011-12-01,56,False
2011-12-02,27,False
2011-12-03,21,False
2011-12-04,30,False
2011-12-05,50,False
2011-12-06,29,False
2011-12-07,38,False
2011-12-08,39,False
2011-12-09,18,False
2011-12-10,26,False
2011-12-11,15,False
2011-12-12,30,False
2011-12-13,29,False
2011-12-14,38,False
2011-12-15,39,False
2011-12-16,36,False
2011-12-17,16,False
2011-12-18,26,False
2011-12-19,26,False
2011-12-20,48,False
2011-12-21,36,False
2011-12-22,18,False
2011-12-23,25,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,10,False
2011-12-27,9,False
2011-12-28,9,False
2011-12-29,9,False
2011-12-30,19,False
2011-12-31,11,False
2012-01-01,0,False
2012-01-02,41,False
2012-01-03,59,False
2012-01-04,25,False
2012-01-05,34,False
2012-01-06,26,False
2012-01-07,10,False
2012-01-08,19,False
2012-01-09,57,False
2012-01-10,73,False
