date,Regeneron,isPartial
2013-10-03,41,False
2013-10-04,59,False
2013-10-05,26,False
2013-10-06,19,False
2013-10-07,35,False
2013-10-08,59,False
2013-10-09,70,False
2013-10-10,46,False
2013-10-11,40,False
2013-10-12,16,False
2013-10-13,19,False
2013-10-14,36,False
2013-10-15,51,False
2013-10-16,76,False
2013-10-17,74,False
2013-10-18,39,False
2013-10-19,22,False
2013-10-20,19,False
2013-10-21,47,False
2013-10-22,53,False
2013-10-23,58,False
2013-10-24,43,False
2013-10-25,33,False
2013-10-26,19,False
2013-10-27,25,False
2013-10-28,73,False
2013-10-29,58,False
2013-10-30,61,False
2013-10-31,39,False
2013-11-01,55,False
2013-11-02,19,False
2013-11-03,19,False
2013-11-04,58,False
2013-11-05,70,False
2013-11-06,96,False
2013-11-07,53,False
2013-11-08,55,False
2013-11-09,16,False
2013-11-10,24,False
2013-11-11,39,False
2013-11-12,29,False
2013-11-13,40,False
2013-11-14,29,False
2013-11-15,39,False
2013-11-16,28,False
2013-11-17,21,False
2013-11-18,52,False
2013-11-19,55,False
2013-11-20,47,False
2013-11-21,45,False
2013-11-22,38,False
2013-11-23,15,False
2013-11-24,27,False
2013-11-25,56,False
2013-11-26,36,False
2013-11-27,31,False
2013-11-28,14,False
2013-11-29,20,False
2013-11-30,25,False
2013-12-01,17,False
2013-12-02,33,False
2013-12-03,51,False
2013-12-04,36,False
2013-12-05,39,False
2013-12-06,41,False
2013-12-07,25,False
2013-12-08,12,False
2013-12-09,36,False
2013-12-10,28,False
2013-12-11,39,False
2013-12-12,37,False
2013-12-13,33,False
2013-12-14,13,False
2013-12-15,22,False
2013-12-16,53,False
2013-12-17,42,False
2013-12-18,62,False
2013-12-19,52,False
2013-12-20,37,False
2013-12-21,32,False
2013-12-22,13,False
2013-12-23,26,False
2013-12-24,48,False
2013-12-25,11,False
2013-12-26,30,False
2013-12-27,29,False
2013-12-28,9,False
2013-12-29,32,False
2013-12-30,28,False
2013-12-31,9,False
2014-01-01,23,False
2014-01-02,27,False
2014-01-03,22,False
2014-01-04,21,False
2014-01-05,30,False
2014-01-06,37,False
2014-01-07,41,False
2014-01-08,51,False
2014-01-09,51,False
2014-01-10,50,False
2014-01-11,18,False
2014-01-12,29,False
2014-01-13,60,False
2014-01-14,83,False
2014-01-15,100,False
2014-01-16,36,False
2014-01-17,47,False
2014-01-18,21,False
2014-01-19,17,False
2014-01-20,43,False
2014-01-21,64,False
2014-01-22,75,False
2014-01-23,53,False
2014-01-24,39,False
2014-01-25,23,False
2014-01-26,17,False
2014-01-27,69,False
2014-01-28,42,False
2014-01-29,59,False
2014-01-30,53,False
2014-01-31,50,False
2014-02-01,32,False
2014-02-02,17,False
2014-02-03,45,False
2014-02-04,45,False
2014-02-05,62,False
2014-02-06,65,False
2014-02-07,54,False
2014-02-08,23,False
2014-02-09,17,False
2014-02-10,59,False
2014-02-11,71,False
2014-02-12,47,False
2014-02-13,37,False
2014-02-14,65,False
2014-02-15,12,False
2014-02-16,29,False
2014-02-17,27,False
2014-02-18,57,False
2014-02-19,57,False
2014-02-20,45,False
2014-02-21,54,False
2014-02-22,23,False
2014-02-23,17,False
2014-02-24,59,False
2014-02-25,56,False
2014-02-26,44,False
2014-02-27,25,False
2014-02-28,42,False
2014-03-01,15,False
2014-03-02,14,False
2014-03-03,45,False
2014-03-04,63,False
2014-03-05,52,False
2014-03-06,50,False
2014-03-07,55,False
2014-03-08,29,False
2014-03-09,26,False
2014-03-10,62,False
2014-03-11,37,False
2014-03-12,40,False
2014-03-13,45,False
2014-03-14,47,False
2014-03-15,29,False
2014-03-16,23,False
