date,Regeneron,isPartial
2011-07-18,12,False
2011-07-19,29,False
2011-07-20,18,False
2011-07-21,18,False
2011-07-22,25,False
2011-07-23,0,False
2011-07-24,8,False
2011-07-25,23,False
2011-07-26,35,False
2011-07-27,30,False
2011-07-28,24,False
2011-07-29,19,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,24,False
2011-08-02,18,False
2011-08-03,29,False
2011-08-04,24,False
2011-08-05,12,False
2011-08-06,7,False
2011-08-07,15,False
2011-08-08,11,False
2011-08-09,12,False
2011-08-10,0,False
2011-08-11,24,False
2011-08-12,6,False
2011-08-13,15,False
2011-08-14,0,False
2011-08-15,24,False
2011-08-16,29,False
2011-08-17,24,False
2011-08-18,18,False
2011-08-19,30,False
2011-08-20,0,False
2011-08-21,15,False
2011-08-22,11,False
2011-08-23,17,False
2011-08-24,23,False
2011-08-25,11,False
2011-08-26,6,False
2011-08-27,14,False
2011-08-28,7,False
2011-08-29,28,False
2011-08-30,23,False
2011-08-31,6,False
2011-09-01,6,False
2011-09-02,47,False
2011-09-03,7,False
2011-09-04,7,False
2011-09-05,11,False
2011-09-06,22,False
2011-09-07,17,False
2011-09-08,22,False
2011-09-09,40,False
2011-09-10,7,False
2011-09-11,7,False
2011-09-12,21,False
2011-09-13,16,False
2011-09-14,32,False
2011-09-15,34,False
2011-09-16,17,False
2011-09-17,14,False
2011-09-18,7,False
