date,Regeneron,isPartial
2013-03-04,12,False
2013-03-05,36,False
2013-03-06,18,False
2013-03-07,24,False
2013-03-08,38,False
2013-03-09,21,False
2013-03-10,0,False
2013-03-11,36,False
2013-03-12,64,False
2013-03-13,41,False
2013-03-14,18,False
2013-03-15,50,False
2013-03-16,7,False
2013-03-17,7,False
2013-03-18,36,False
2013-03-19,36,False
2013-03-20,24,False
2013-03-21,36,False
2013-03-22,61,False
2013-03-23,14,False
2013-03-24,7,False
2013-03-25,24,False
2013-03-26,30,False
2013-03-27,24,False
2013-03-28,25,False
2013-03-29,55,False
2013-03-30,15,False
2013-03-31,30,False
2013-04-01,19,False
2013-04-02,59,False
2013-04-03,35,False
2013-04-04,66,False
2013-04-05,68,False
2013-04-06,14,False
2013-04-07,7,False
2013-04-08,41,False
2013-04-09,53,False
2013-04-10,18,False
2013-04-11,66,False
2013-04-12,43,False
2013-04-13,14,False
2013-04-14,21,False
2013-04-15,41,False
2013-04-16,30,False
2013-04-17,60,False
2013-04-18,24,False
2013-04-19,57,False
2013-04-20,14,False
2013-04-21,42,False
2013-04-22,35,False
2013-04-23,53,False
2013-04-24,42,False
2013-04-25,55,False
2013-04-26,50,False
2013-04-27,42,False
2013-04-28,0,False
2013-04-29,30,False
2013-04-30,36,False
2013-05-01,46,False
2013-05-02,73,False
2013-05-03,82,False
2013-05-04,59,False
2013-05-05,0,False
2013-05-06,84,False
2013-05-07,65,False
2013-05-08,42,False
2013-05-09,43,False
2013-05-10,57,False
2013-05-11,14,False
2013-05-12,28,False
2013-05-13,70,False
2013-05-14,47,False
2013-05-15,77,False
2013-05-16,18,False
2013-05-17,44,False
2013-05-18,43,False
2013-05-19,21,False
2013-05-20,53,False
2013-05-21,29,False
2013-05-22,100,False
2013-05-23,65,False
2013-05-24,31,False
2013-05-25,14,False
2013-05-26,28,False
2013-05-27,18,False
2013-05-28,34,False
2013-05-29,17,False
2013-05-30,42,False
2013-05-31,31,False
2013-06-01,7,False
2013-06-02,14,False
2013-06-03,59,False
2013-06-04,35,False
2013-06-05,47,False
2013-06-06,24,False
2013-06-07,25,False
2013-06-08,22,False
2013-06-09,0,False
2013-06-10,46,False
2013-06-11,34,False
2013-06-12,41,False
2013-06-13,41,False
2013-06-14,56,False
2013-06-15,29,False
2013-06-16,14,False
2013-06-17,35,False
2013-06-18,41,False
2013-06-19,30,False
2013-06-20,49,False
2013-06-21,38,False
2013-06-22,14,False
2013-06-23,21,False
2013-06-24,41,False
2013-06-25,53,False
2013-06-26,48,False
2013-06-27,18,False
2013-06-28,19,False
2013-06-29,36,False
