date,Regeneron,isPartial
2015-08-18,46,False
2015-08-19,35,False
2015-08-20,56,False
2015-08-21,40,False
2015-08-22,19,False
2015-08-23,24,False
2015-08-24,50,False
2015-08-25,68,False
2015-08-26,46,False
2015-08-27,46,False
2015-08-28,47,False
2015-08-29,20,False
2015-08-30,16,False
2015-08-31,50,False
2015-09-01,57,False
2015-09-02,59,False
2015-09-03,51,False
2015-09-04,47,False
2015-09-05,16,False
2015-09-06,16,False
2015-09-07,24,False
2015-09-08,45,False
2015-09-09,42,False
2015-09-10,40,False
2015-09-11,33,False
2015-09-12,19,False
2015-09-13,21,False
2015-09-14,31,False
2015-09-15,41,False
2015-09-16,45,False
2015-09-17,53,False
2015-09-18,33,False
2015-09-19,20,False
2015-09-20,13,False
2015-09-21,62,False
2015-09-22,46,False
2015-09-23,55,False
2015-09-24,54,False
2015-09-25,55,False
2015-09-26,20,False
2015-09-27,27,False
2015-09-28,71,False
2015-09-29,58,False
2015-09-30,44,False
2015-10-01,48,False
2015-10-02,48,False
2015-10-03,14,False
2015-10-04,15,False
2015-10-05,36,False
2015-10-06,60,False
2015-10-07,46,False
2015-10-08,53,False
2015-10-09,44,False
2015-10-10,17,False
2015-10-11,25,False
2015-10-12,43,False
2015-10-13,40,False
2015-10-14,42,False
2015-10-15,64,False
2015-10-16,22,False
2015-10-17,19,False
2015-10-18,30,False
2015-10-19,82,False
2015-10-20,62,False
2015-10-21,53,False
2015-10-22,44,False
2015-10-23,39,False
2015-10-24,21,False
2015-10-25,17,False
2015-10-26,38,False
2015-10-27,55,False
2015-10-28,48,False
2015-10-29,34,False
2015-10-30,43,False
2015-10-31,16,False
2015-11-01,10,False
2015-11-02,44,False
2015-11-03,43,False
2015-11-04,73,False
2015-11-05,63,False
2015-11-06,42,False
2015-11-07,23,False
2015-11-08,32,False
2015-11-09,40,False
2015-11-10,48,False
2015-11-11,43,False
2015-11-12,58,False
2015-11-13,56,False
2015-11-14,19,False
2015-11-15,20,False
2015-11-16,44,False
2015-11-17,38,False
2015-11-18,42,False
2015-11-19,39,False
2015-11-20,48,False
2015-11-21,11,False
2015-11-22,20,False
2015-11-23,35,False
2015-11-24,46,False
2015-11-25,37,False
2015-11-26,20,False
2015-11-27,24,False
2015-11-28,9,False
2015-11-29,13,False
2015-11-30,46,False
2015-12-01,46,False
2015-12-02,32,False
2015-12-03,55,False
2015-12-04,43,False
2015-12-05,13,False
2015-12-06,19,False
2015-12-07,29,False
2015-12-08,36,False
2015-12-09,42,False
2015-12-10,36,False
2015-12-11,32,False
2015-12-12,11,False
2015-12-13,11,False
2015-12-14,49,False
2015-12-15,48,False
2015-12-16,37,False
2015-12-17,44,False
2015-12-18,32,False
2015-12-19,22,False
2015-12-20,16,False
2015-12-21,36,False
2015-12-22,45,False
2015-12-23,33,False
2015-12-24,29,False
2015-12-25,13,False
2015-12-26,16,False
2015-12-27,24,False
2015-12-28,31,False
2015-12-29,25,False
2015-12-30,29,False
2015-12-31,20,False
2016-01-01,11,False
2016-01-02,16,False
2016-01-03,12,False
2016-01-04,36,False
2016-01-05,32,False
2016-01-06,55,False
2016-01-07,42,False
2016-01-08,50,False
2016-01-09,12,False
2016-01-10,34,False
2016-01-11,45,False
2016-01-12,45,False
2016-01-13,37,False
2016-01-14,46,False
2016-01-15,53,False
2016-01-16,20,False
2016-01-17,10,False
2016-01-18,27,False
2016-01-19,48,False
2016-01-20,46,False
2016-01-21,55,False
2016-01-22,27,False
2016-01-23,19,False
2016-01-24,27,False
2016-01-25,39,False
2016-01-26,51,False
2016-01-27,56,False
2016-01-28,60,False
2016-01-29,57,False
2016-01-30,18,False
2016-01-31,25,False
2016-02-01,44,False
2016-02-02,42,False
2016-02-03,54,False
2016-02-04,43,False
2016-02-05,50,False
2016-02-06,22,False
2016-02-07,12,False
2016-02-08,63,False
2016-02-09,69,False
2016-02-10,85,False
2016-02-11,54,False
2016-02-12,44,False
2016-02-13,21,False
2016-02-14,15,False
2016-02-15,29,False
2016-02-16,43,False
2016-02-17,44,False
2016-02-18,40,False
2016-02-19,41,False
2016-02-20,33,False
2016-02-21,19,False
2016-02-22,48,False
2016-02-23,45,False
2016-02-24,45,False
2016-02-25,35,False
2016-02-26,37,False
2016-02-27,21,False
2016-02-28,17,False
2016-02-29,47,False
2016-03-01,71,False
2016-03-02,54,False
2016-03-03,45,False
2016-03-04,40,False
2016-03-05,11,False
2016-03-06,17,False
2016-03-07,45,False
2016-03-08,45,False
2016-03-09,52,False
2016-03-10,44,False
2016-03-11,46,False
2016-03-12,25,False
2016-03-13,6,False
2016-03-14,37,False
2016-03-15,42,False
2016-03-16,100,False
2016-03-17,34,False
2016-03-18,46,False
2016-03-19,25,False
2016-03-20,25,False
2016-03-21,41,False
2016-03-22,56,False
2016-03-23,55,False
2016-03-24,48,False
2016-03-25,47,False
2016-03-26,24,False
2016-03-27,20,False
2016-03-28,58,False
2016-03-29,64,False
2016-03-30,46,False
2016-03-31,42,False
2016-04-01,82,False
2016-04-02,37,False
2016-04-03,29,False
2016-04-04,59,False
2016-04-05,62,False
2016-04-06,59,False
2016-04-07,49,False
2016-04-08,57,False
2016-04-09,36,False
2016-04-10,29,False
2016-04-11,58,False
2016-04-12,62,False
2016-04-13,37,False
2016-04-14,39,False
2016-04-15,36,False
2016-04-16,20,False
2016-04-17,13,False
2016-04-18,45,False
2016-04-19,27,False
2016-04-20,57,False
2016-04-21,42,False
2016-04-22,56,False
2016-04-23,18,False
2016-04-24,15,False
2016-04-25,40,False
2016-04-26,40,False
2016-04-27,45,False
2016-04-28,38,False
2016-04-29,30,False
2016-04-30,16,False
2016-05-01,22,False
2016-05-02,34,False
2016-05-03,37,False
2016-05-04,53,False
