date,Regeneron,isPartial
2013-11-06,61,False
2013-11-07,71,False
2013-11-08,39,False
2013-11-09,11,False
2013-11-10,16,False
2013-11-11,47,False
2013-11-12,42,False
2013-11-13,56,False
2013-11-14,33,False
2013-11-15,40,False
2013-11-16,23,False
2013-11-17,16,False
2013-11-18,32,False
2013-11-19,51,False
2013-11-20,23,False
2013-11-21,28,False
2013-11-22,34,False
2013-11-23,0,False
2013-11-24,21,False
2013-11-25,55,False
2013-11-26,28,False
2013-11-27,37,False
2013-11-28,15,False
2013-11-29,25,False
2013-11-30,17,False
2013-12-01,5,False
2013-12-02,32,False
2013-12-03,27,False
2013-12-04,37,False
2013-12-05,37,False
2013-12-06,24,False
2013-12-07,11,False
2013-12-08,0,False
2013-12-09,37,False
2013-12-10,14,False
2013-12-11,43,False
2013-12-12,38,False
2013-12-13,40,False
2013-12-14,28,False
2013-12-15,22,False
2013-12-16,47,False
2013-12-17,38,False
2013-12-18,72,False
2013-12-19,35,False
2013-12-20,31,False
2013-12-21,17,False
2013-12-22,12,False
2013-12-23,31,False
2013-12-24,40,False
2013-12-25,6,False
2013-12-26,27,False
2013-12-27,26,False
2013-12-28,6,False
2013-12-29,17,False
2013-12-30,35,False
2013-12-31,17,False
2014-01-01,18,False
2014-01-02,10,False
2014-01-03,34,False
2014-01-04,5,False
2014-01-05,27,False
2014-01-06,37,False
2014-01-07,41,False
2014-01-08,51,False
2014-01-09,32,False
2014-01-10,28,False
2014-01-11,5,False
2014-01-12,42,False
2014-01-13,45,False
2014-01-14,58,False
2014-01-15,93,False
2014-01-16,50,False
2014-01-17,42,False
2014-01-18,10,False
2014-01-19,5,False
2014-01-20,40,False
2014-01-21,40,False
2014-01-22,58,False
2014-01-23,45,False
2014-01-24,56,False
2014-01-25,10,False
2014-01-26,26,False
2014-01-27,44,False
2014-01-28,26,False
2014-01-29,62,False
2014-01-30,63,False
2014-01-31,47,False
2014-02-01,37,False
2014-02-02,15,False
2014-02-03,22,False
2014-02-04,39,False
2014-02-05,54,False
2014-02-06,31,False
2014-02-07,36,False
2014-02-08,15,False
2014-02-09,10,False
2014-02-10,52,False
2014-02-11,100,False
2014-02-12,31,False
2014-02-13,18,False
2014-02-14,61,False
2014-02-15,21,False
2014-02-16,20,False
2014-02-17,31,False
2014-02-18,57,False
2014-02-19,31,False
2014-02-20,36,False
2014-02-21,41,False
2014-02-22,32,False
2014-02-23,0,False
2014-02-24,48,False
2014-02-25,52,False
2014-02-26,48,False
2014-02-27,22,False
2014-02-28,42,False
2014-03-01,21,False
2014-03-02,5,False
2014-03-03,18,False
2014-03-04,49,False
2014-03-05,18,False
2014-03-06,36,False
2014-03-07,70,False
2014-03-08,26,False
2014-03-09,26,False
2014-03-10,67,False
2014-03-11,31,False
2014-03-12,35,False
2014-03-13,49,False
2014-03-14,51,False
2014-03-15,21,False
2014-03-16,5,False
2014-03-17,26,False
2014-03-18,44,False
2014-03-19,57,False
2014-03-20,45,False
2014-03-21,60,False
2014-03-22,10,False
2014-03-23,15,False
2014-03-24,35,False
2014-03-25,61,False
2014-03-26,26,False
2014-03-27,27,False
2014-03-28,32,False
2014-03-29,26,False
2014-03-30,5,False
2014-03-31,48,False
2014-04-01,31,False
2014-04-02,53,False
2014-04-03,62,False
2014-04-04,41,False
2014-04-05,16,False
2014-04-06,5,False
2014-04-07,39,False
2014-04-08,31,False
2014-04-09,26,False
2014-04-10,27,False
2014-04-11,56,False
2014-04-12,21,False
2014-04-13,5,False
2014-04-14,40,False
2014-04-15,39,False
2014-04-16,36,False
2014-04-17,19,False
2014-04-18,31,False
