date,Regeneron,isPartial
2016-05-04,58,False
2016-05-05,44,False
2016-05-06,39,False
2016-05-07,14,False
2016-05-08,4,False
2016-05-09,31,False
2016-05-10,39,False
2016-05-11,42,False
2016-05-12,18,False
2016-05-13,54,False
2016-05-14,10,False
2016-05-15,35,False
2016-05-16,52,False
2016-05-17,48,False
2016-05-18,51,False
2016-05-19,49,False
2016-05-20,42,False
2016-05-21,14,False
2016-05-22,7,False
2016-05-23,27,False
2016-05-24,37,False
2016-05-25,40,False
2016-05-26,100,False
2016-05-27,36,False
2016-05-28,25,False
2016-05-29,29,False
2016-05-30,16,False
2016-05-31,42,False
2016-06-01,28,False
2016-06-02,91,False
2016-06-03,48,False
2016-06-04,11,False
2016-06-05,4,False
2016-06-06,52,False
2016-06-07,25,False
2016-06-08,47,False
2016-06-09,34,False
2016-06-10,39,False
2016-06-11,14,False
2016-06-12,11,False
2016-06-13,36,False
2016-06-14,36,False
2016-06-15,46,False
2016-06-16,46,False
2016-06-17,36,False
2016-06-18,22,False
2016-06-19,22,False
2016-06-20,25,False
2016-06-21,61,False
2016-06-22,56,False
2016-06-23,22,False
2016-06-24,26,False
2016-06-25,11,False
2016-06-26,11,False
2016-06-27,46,False
2016-06-28,50,False
2016-06-29,51,False
2016-06-30,32,False
2016-07-01,46,False
2016-07-02,18,False
2016-07-03,11,False
2016-07-04,13,False
2016-07-05,39,False
2016-07-06,47,False
2016-07-07,40,False
2016-07-08,21,False
2016-07-09,23,False
2016-07-10,8,False
2016-07-11,29,False
2016-07-12,35,False
2016-07-13,26,False
2016-07-14,19,False
2016-07-15,44,False
2016-07-16,34,False
2016-07-17,30,False
2016-07-18,29,False
2016-07-19,50,False
2016-07-20,42,False
2016-07-21,33,False
2016-07-22,40,False
2016-07-23,23,False
2016-07-24,11,False
2016-07-25,59,False
2016-07-26,29,False
2016-07-27,46,False
2016-07-28,66,False
2016-07-29,48,False
2016-07-30,27,False
2016-07-31,26,False
2016-08-01,42,False
2016-08-02,48,False
2016-08-03,53,False
2016-08-04,56,False
2016-08-05,46,False
2016-08-06,24,False
2016-08-07,4,False
2016-08-08,40,False
2016-08-09,17,False
2016-08-10,20,False
2016-08-11,30,False
2016-08-12,28,False
2016-08-13,24,False
2016-08-14,4,False
2016-08-15,32,False
2016-08-16,28,False
2016-08-17,28,False
2016-08-18,14,False
2016-08-19,43,False
2016-08-20,20,False
2016-08-21,8,False
2016-08-22,27,False
2016-08-23,27,False
2016-08-24,50,False
2016-08-25,39,False
2016-08-26,44,False
2016-08-27,23,False
2016-08-28,11,False
2016-08-29,32,False
2016-08-30,22,False
2016-08-31,22,False
2016-09-01,48,False
2016-09-02,20,False
2016-09-03,4,False
2016-09-04,15,False
2016-09-05,13,False
2016-09-06,47,False
2016-09-07,42,False
2016-09-08,29,False
2016-09-09,17,False
2016-09-10,22,False
2016-09-11,18,False
2016-09-12,42,False
2016-09-13,41,False
2016-09-14,50,False
2016-09-15,42,False
2016-09-16,16,False
2016-09-17,7,False
2016-09-18,21,False
2016-09-19,56,False
2016-09-20,65,False
2016-09-21,40,False
2016-09-22,45,False
2016-09-23,36,False
2016-09-24,18,False
2016-09-25,4,False
2016-09-26,28,False
2016-09-27,59,False
2016-09-28,53,False
2016-09-29,65,False
2016-09-30,49,False
2016-10-01,22,False
2016-10-02,31,False
2016-10-03,40,False
2016-10-04,58,False
2016-10-05,37,False
2016-10-06,56,False
2016-10-07,26,False
2016-10-08,22,False
2016-10-09,7,False
2016-10-10,31,False
2016-10-11,37,False
2016-10-12,25,False
2016-10-13,62,False
2016-10-14,39,False
2016-10-15,11,False
2016-10-16,18,False
2016-10-17,31,False
2016-10-18,42,False
2016-10-19,31,False
2016-10-20,37,False
2016-10-21,38,False
2016-10-22,25,False
2016-10-23,32,False
2016-10-24,43,False
2016-10-25,54,False
2016-10-26,43,False
2016-10-27,19,False
2016-10-28,52,False
2016-10-29,14,False
2016-10-30,21,False
2016-10-31,44,False
2016-11-01,57,False
2016-11-02,59,False
2016-11-03,43,False
2016-11-04,64,False
