date,Regeneron,isPartial
2015-12-26,11,False
2015-12-27,11,False
2015-12-28,32,False
2015-12-29,9,False
2015-12-30,26,False
2015-12-31,18,False
2016-01-01,0,False
2016-01-02,18,False
2016-01-03,14,False
2016-01-04,50,False
2016-01-05,47,False
2016-01-06,31,False
2016-01-07,44,False
2016-01-08,45,False
2016-01-09,11,False
2016-01-10,31,False
2016-01-11,52,False
2016-01-12,43,False
2016-01-13,34,False
2016-01-14,31,False
2016-01-15,48,False
2016-01-16,18,False
2016-01-17,14,False
2016-01-18,37,False
2016-01-19,34,False
2016-01-20,34,False
2016-01-21,37,False
2016-01-22,19,False
2016-01-23,3,False
2016-01-24,11,False
2016-01-25,43,False
2016-01-26,43,False
2016-01-27,34,False
2016-01-28,53,False
2016-01-29,51,False
2016-01-30,25,False
2016-01-31,14,False
2016-02-01,45,False
2016-02-02,54,False
2016-02-03,55,False
2016-02-04,63,False
2016-02-05,32,False
2016-02-06,11,False
2016-02-07,18,False
2016-02-08,76,False
2016-02-09,76,False
2016-02-10,40,False
2016-02-11,47,False
2016-02-12,22,False
2016-02-13,24,False
2016-02-14,7,False
2016-02-15,25,False
2016-02-16,24,False
2016-02-17,34,False
2016-02-18,33,False
2016-02-19,68,False
2016-02-20,31,False
2016-02-21,10,False
2016-02-22,42,False
2016-02-23,36,False
2016-02-24,33,False
2016-02-25,39,False
2016-02-26,51,False
2016-02-27,10,False
2016-02-28,14,False
2016-02-29,30,False
2016-03-01,51,False
2016-03-02,36,False
2016-03-03,30,False
2016-03-04,37,False
2016-03-05,7,False
2016-03-06,17,False
2016-03-07,46,False
2016-03-08,30,False
2016-03-09,42,False
2016-03-10,58,False
2016-03-11,22,False
2016-03-12,21,False
2016-03-13,21,False
2016-03-14,33,False
2016-03-15,45,False
2016-03-16,51,False
2016-03-17,46,False
2016-03-18,64,False
2016-03-19,32,False
2016-03-20,17,False
2016-03-21,25,False
2016-03-22,39,False
2016-03-23,62,False
2016-03-24,91,False
2016-03-25,44,False
2016-03-26,22,False
2016-03-27,18,False
2016-03-28,32,False
2016-03-29,55,False
2016-03-30,21,False
2016-03-31,33,False
2016-04-01,63,False
2016-04-02,39,False
2016-04-03,17,False
2016-04-04,76,False
2016-04-05,64,False
2016-04-06,55,False
2016-04-07,43,False
2016-04-08,68,False
2016-04-09,32,False
2016-04-10,28,False
2016-04-11,48,False
2016-04-12,55,False
2016-04-13,31,False
2016-04-14,52,False
2016-04-15,29,False
2016-04-16,18,False
2016-04-17,10,False
2016-04-18,61,False
2016-04-19,15,False
2016-04-20,46,False
2016-04-21,38,False
2016-04-22,69,False
2016-04-23,32,False
2016-04-24,7,False
2016-04-25,27,False
2016-04-26,33,False
2016-04-27,33,False
2016-04-28,46,False
2016-04-29,6,False
2016-04-30,14,False
2016-05-01,28,False
2016-05-02,31,False
2016-05-03,36,False
2016-05-04,37,False
2016-05-05,41,False
2016-05-06,42,False
2016-05-07,11,False
2016-05-08,0,False
2016-05-09,28,False
2016-05-10,36,False
2016-05-11,30,False
2016-05-12,31,False
2016-05-13,57,False
2016-05-14,7,False
2016-05-15,32,False
2016-05-16,68,False
2016-05-17,57,False
2016-05-18,63,False
2016-05-19,28,False
2016-05-20,42,False
2016-05-21,18,False
2016-05-22,14,False
2016-05-23,21,False
2016-05-24,37,False
2016-05-25,31,False
2016-05-26,100,False
2016-05-27,23,False
2016-05-28,29,False
2016-05-29,18,False
2016-05-30,16,False
2016-05-31,33,False
2016-06-01,43,False
2016-06-02,50,False
2016-06-03,29,False
2016-06-04,22,False
2016-06-05,18,False
2016-06-06,59,False
2016-06-07,52,False
2016-06-08,52,False
2016-06-09,34,False
2016-06-10,49,False
2016-06-11,18,False
2016-06-12,18,False
2016-06-13,27,False
2016-06-14,27,False
2016-06-15,46,False
2016-06-16,34,False
2016-06-17,35,False
2016-06-18,11,False
2016-06-19,25,False
2016-06-20,28,False
2016-06-21,37,False
2016-06-22,52,False
2016-06-23,19,False
2016-06-24,30,False
2016-06-25,7,False
2016-06-26,7,False
2016-06-27,43,False
2016-06-28,34,False
2016-06-29,31,False
2016-06-30,32,False
2016-07-01,37,False
2016-07-02,11,False
2016-07-03,4,False
2016-07-04,33,False
2016-07-05,57,False
2016-07-06,33,False
2016-07-07,40,False
2016-07-08,38,False
2016-07-09,19,False
2016-07-10,23,False
2016-07-11,49,False
2016-07-12,32,False
2016-07-13,36,False
2016-07-14,28,False
2016-07-15,44,False
2016-07-16,15,False
2016-07-17,23,False
2016-07-18,46,False
2016-07-19,56,False
2016-07-20,33,False
2016-07-21,30,False
2016-07-22,44,False
2016-07-23,8,False
2016-07-24,11,False
2016-07-25,32,False
2016-07-26,42,False
2016-07-27,39,False
2016-07-28,66,False
2016-07-29,65,False
2016-07-30,27,False
2016-07-31,23,False
2016-08-01,42,False
2016-08-02,62,False
2016-08-03,60,False
2016-08-04,46,False
2016-08-05,46,False
2016-08-06,16,False
2016-08-07,12,False
2016-08-08,54,False
2016-08-09,33,False
2016-08-10,50,False
2016-08-11,31,False
2016-08-12,18,False
2016-08-13,32,False
2016-08-14,12,False
2016-08-15,46,False
2016-08-16,41,False
2016-08-17,38,False
2016-08-18,21,False
2016-08-19,47,False
2016-08-20,16,False
2016-08-21,8,False
2016-08-22,30,False
2016-08-23,24,False
2016-08-24,47,False
2016-08-25,43,False
2016-08-26,34,False
2016-08-27,30,False
2016-08-28,19,False
2016-08-29,32,False
2016-08-30,42,False
2016-08-31,48,False
2016-09-01,42,False
2016-09-02,23,False
2016-09-03,4,False
2016-09-04,26,False
2016-09-05,10,False
2016-09-06,38,False
2016-09-07,29,False
2016-09-08,39,False
2016-09-09,24,False
2016-09-10,22,False
2016-09-11,19,False
