date,Regeneron,isPartial
2014-07-24,71,False
2014-07-25,64,False
2014-07-26,0,False
2014-07-27,18,False
2014-07-28,51,False
2014-07-29,66,False
2014-07-30,75,False
2014-07-31,70,False
2014-08-01,43,False
2014-08-02,6,False
2014-08-03,12,False
2014-08-04,60,False
2014-08-05,45,False
2014-08-06,80,False
2014-08-07,72,False
2014-08-08,26,False
2014-08-09,0,False
2014-08-10,12,False
2014-08-11,34,False
2014-08-12,25,False
2014-08-13,30,False
2014-08-14,35,False
2014-08-15,48,False
2014-08-16,18,False
2014-08-17,12,False
2014-08-18,79,False
2014-08-19,68,False
2014-08-20,39,False
2014-08-21,54,False
2014-08-22,31,False
2014-08-23,18,False
2014-08-24,29,False
2014-08-25,24,False
2014-08-26,43,False
2014-08-27,29,False
2014-08-28,53,False
2014-08-29,31,False
2014-08-30,18,False
2014-08-31,17,False
2014-09-01,34,False
2014-09-02,61,False
2014-09-03,75,False
2014-09-04,76,False
2014-09-05,35,False
2014-09-06,11,False
2014-09-07,11,False
2014-09-08,61,False
2014-09-09,51,False
2014-09-10,28,False
2014-09-11,28,False
2014-09-12,34,False
2014-09-13,22,False
2014-09-14,6,False
2014-09-15,38,False
2014-09-16,23,False
2014-09-17,33,False
2014-09-18,47,False
2014-09-19,49,False
2014-09-20,6,False
2014-09-21,27,False
2014-09-22,37,False
2014-09-23,42,False
2014-09-24,23,False
2014-09-25,48,False
2014-09-26,29,False
2014-09-27,17,False
2014-09-28,11,False
2014-09-29,60,False
2014-09-30,42,False
2014-10-01,75,False
2014-10-02,43,False
2014-10-03,15,False
2014-10-04,17,False
2014-10-05,11,False
2014-10-06,42,False
2014-10-07,50,False
2014-10-08,56,False
2014-10-09,37,False
2014-10-10,49,False
2014-10-11,17,False
2014-10-12,22,False
2014-10-13,37,False
2014-10-14,59,False
2014-10-15,36,False
2014-10-16,46,False
2014-10-17,81,False
2014-10-18,28,False
2014-10-19,32,False
2014-10-20,82,False
2014-10-21,31,False
2014-10-22,50,False
2014-10-23,61,False
2014-10-24,86,False
2014-10-25,44,False
2014-10-26,11,False
2014-10-27,41,False
2014-10-28,81,False
2014-10-29,55,False
2014-10-30,46,False
2014-10-31,44,False
2014-11-01,6,False
2014-11-02,11,False
2014-11-03,45,False
2014-11-04,76,False
2014-11-05,59,False
2014-11-06,60,False
2014-11-07,42,False
2014-11-08,32,False
2014-11-09,11,False
2014-11-10,36,False
2014-11-11,36,False
2014-11-12,63,False
2014-11-13,49,False
2014-11-14,56,False
2014-11-15,27,False
2014-11-16,51,False
2014-11-17,70,False
2014-11-18,62,False
2014-11-19,45,False
2014-11-20,50,False
2014-11-21,33,False
2014-11-22,11,False
2014-11-23,21,False
2014-11-24,58,False
2014-11-25,71,False
2014-11-26,63,False
2014-11-27,9,False
2014-11-28,24,False
2014-11-29,27,False
2014-11-30,0,False
2014-12-01,39,False
2014-12-02,31,False
2014-12-03,58,False
2014-12-04,27,False
2014-12-05,51,False
2014-12-06,16,False
2014-12-07,16,False
2014-12-08,64,False
2014-12-09,57,False
2014-12-10,57,False
2014-12-11,50,False
2014-12-12,38,False
2014-12-13,16,False
2014-12-14,11,False
2014-12-15,31,False
2014-12-16,54,False
2014-12-17,60,False
2014-12-18,52,False
2014-12-19,84,False
2014-12-20,28,False
2014-12-21,17,False
2014-12-22,24,False
2014-12-23,20,False
2014-12-24,17,False
2014-12-25,12,False
2014-12-26,16,False
2014-12-27,11,False
2014-12-28,16,False
2014-12-29,19,False
2014-12-30,39,False
2014-12-31,60,False
2015-01-01,17,False
2015-01-02,30,False
2015-01-03,31,False
2015-01-04,26,False
2015-01-05,40,False
2015-01-06,49,False
2015-01-07,39,False
2015-01-08,48,False
2015-01-09,67,False
2015-01-10,20,False
2015-01-11,30,False
2015-01-12,48,False
2015-01-13,69,False
2015-01-14,60,False
2015-01-15,65,False
2015-01-16,49,False
2015-01-17,31,False
2015-01-18,25,False
2015-01-19,39,False
2015-01-20,38,False
2015-01-21,38,False
2015-01-22,60,False
2015-01-23,66,False
2015-01-24,30,False
2015-01-25,25,False
2015-01-26,68,False
2015-01-27,29,False
2015-01-28,59,False
2015-01-29,56,False
2015-01-30,35,False
2015-01-31,25,False
2015-02-01,20,False
2015-02-02,50,False
2015-02-03,38,False
2015-02-04,95,False
2015-02-05,38,False
2015-02-06,53,False
2015-02-07,20,False
2015-02-08,15,False
2015-02-09,63,False
2015-02-10,89,False
2015-02-11,64,False
2015-02-12,70,False
2015-02-13,36,False
2015-02-14,36,False
2015-02-15,20,False
2015-02-16,53,False
2015-02-17,49,False
2015-02-18,87,False
2015-02-19,83,False
2015-02-20,44,False
2015-02-21,25,False
2015-02-22,10,False
2015-02-23,58,False
2015-02-24,67,False
2015-02-25,47,False
2015-02-26,68,False
2015-02-27,40,False
2015-02-28,39,False
2015-03-01,24,False
2015-03-02,54,False
2015-03-03,38,False
2015-03-04,84,False
2015-03-05,55,False
2015-03-06,72,False
2015-03-07,50,False
2015-03-08,35,False
2015-03-09,88,False
2015-03-10,67,False
2015-03-11,75,False
2015-03-12,55,False
2015-03-13,48,False
2015-03-14,59,False
2015-03-15,29,False
2015-03-16,100,False
2015-03-17,59,False
2015-03-18,71,False
2015-03-19,55,False
2015-03-20,57,False
2015-03-21,30,False
2015-03-22,29,False
2015-03-23,62,False
2015-03-24,67,False
2015-03-25,80,False
2015-03-26,43,False
2015-03-27,66,False
2015-03-28,37,False
2015-03-29,15,False
2015-03-30,55,False
2015-03-31,80,False
2015-04-01,70,False
2015-04-02,54,False
2015-04-03,62,False
2015-04-04,26,False
2015-04-05,26,False
2015-04-06,80,False
2015-04-07,54,False
2015-04-08,38,False
2015-04-09,65,False
2015-04-10,49,False
