date,Regeneron,isPartial
2014-12-01,29,False
2014-12-02,31,False
2014-12-03,29,False
2014-12-04,25,False
2014-12-05,28,False
2014-12-06,9,False
2014-12-07,17,False
2014-12-08,37,False
2014-12-09,39,False
2014-12-10,34,False
2014-12-11,27,False
2014-12-12,31,False
2014-12-13,12,False
2014-12-14,12,False
2014-12-15,12,False
2014-12-16,22,False
2014-12-17,30,False
2014-12-18,26,False
2014-12-19,38,False
2014-12-20,12,False
2014-12-21,6,False
2014-12-22,18,False
2014-12-23,16,False
2014-12-24,15,False
2014-12-25,13,False
2014-12-26,9,False
2014-12-27,9,False
2014-12-28,12,False
2014-12-29,10,False
2014-12-30,16,False
2014-12-31,36,False
2015-01-01,3,False
2015-01-02,22,False
2015-01-03,14,False
2015-01-04,11,False
2015-01-05,10,False
2015-01-06,27,False
2015-01-07,33,False
2015-01-08,21,False
2015-01-09,47,False
2015-01-10,14,False
2015-01-11,8,False
2015-01-12,26,False
2015-01-13,38,False
2015-01-14,21,False
2015-01-15,43,False
2015-01-16,17,False
2015-01-17,11,False
2015-01-18,16,False
2015-01-19,28,False
2015-01-20,26,False
2015-01-21,21,False
2015-01-22,31,False
2015-01-23,27,False
2015-01-24,25,False
2015-01-25,19,False
2015-01-26,28,False
2015-01-27,21,False
2015-01-28,30,False
2015-01-29,28,False
2015-01-30,32,False
2015-01-31,5,False
2015-02-01,16,False
2015-02-02,23,False
2015-02-03,25,False
2015-02-04,47,False
2015-02-05,28,False
2015-02-06,15,False
2015-02-07,11,False
2015-02-08,11,False
2015-02-09,25,False
2015-02-10,65,False
2015-02-11,37,False
2015-02-12,24,False
2015-02-13,29,False
2015-02-14,20,False
2015-02-15,11,False
2015-02-16,22,False
2015-02-17,22,False
2015-02-18,47,False
2015-02-19,60,False
2015-02-20,22,False
2015-02-21,11,False
2015-02-22,3,False
2015-02-23,39,False
2015-02-24,32,False
2015-02-25,37,False
2015-02-26,49,False
2015-02-27,22,False
2015-02-28,14,False
2015-03-01,16,False
2015-03-02,41,False
2015-03-03,28,False
2015-03-04,46,False
2015-03-05,26,False
2015-03-06,37,False
2015-03-07,25,False
2015-03-08,22,False
2015-03-09,39,False
2015-03-10,49,False
2015-03-11,46,False
2015-03-12,30,False
2015-03-13,32,False
2015-03-14,16,False
2015-03-15,35,False
2015-03-16,46,False
2015-03-17,21,False
2015-03-18,39,False
2015-03-19,30,False
2015-03-20,45,False
2015-03-21,14,False
2015-03-22,24,False
2015-03-23,41,False
2015-03-24,30,False
2015-03-25,30,False
2015-03-26,21,False
2015-03-27,34,False
2015-03-28,29,False
2015-03-29,14,False
2015-03-30,30,False
2015-03-31,32,False
2015-04-01,28,False
2015-04-02,34,False
2015-04-03,40,False
2015-04-04,11,False
2015-04-05,11,False
2015-04-06,32,False
2015-04-07,28,False
2015-04-08,25,False
2015-04-09,35,False
2015-04-10,30,False
2015-04-11,11,False
2015-04-12,11,False
2015-04-13,32,False
2015-04-14,34,False
2015-04-15,19,False
2015-04-16,47,False
2015-04-17,34,False
2015-04-18,16,False
2015-04-19,3,False
2015-04-20,34,False
2015-04-21,42,False
2015-04-22,37,False
2015-04-23,24,False
2015-04-24,34,False
2015-04-25,5,False
2015-04-26,5,False
2015-04-27,21,False
2015-04-28,30,False
2015-04-29,23,False
2015-04-30,10,False
2015-05-01,16,False
2015-05-02,3,False
2015-05-03,8,False
2015-05-04,12,False
2015-05-05,21,False
2015-05-06,28,False
2015-05-07,38,False
2015-05-08,27,False
2015-05-09,14,False
2015-05-10,6,False
2015-05-11,21,False
2015-05-12,48,False
2015-05-13,32,False
2015-05-14,34,False
2015-05-15,25,False
2015-05-16,11,False
2015-05-17,5,False
2015-05-18,32,False
2015-05-19,16,False
