date,Walgreens,isPartial
2017-09-21,74,False
2017-09-22,75,False
2017-09-23,73,False
2017-09-24,75,False
2017-09-25,81,False
2017-09-26,75,False
2017-09-27,73,False
2017-09-28,73,False
2017-09-29,78,False
2017-09-30,75,False
2017-10-01,77,False
2017-10-02,76,False
2017-10-03,75,False
2017-10-04,77,False
2017-10-05,78,False
2017-10-06,79,False
