date,Walgreens,isPartial
2014-03-16,79,False
2014-03-17,79,False
2014-03-18,78,False
2014-03-19,73,False
2014-03-20,71,False
2014-03-21,75,False
2014-03-22,72,False
2014-03-23,77,False
2014-03-24,76,False
2014-03-25,75,False
2014-03-26,71,False
2014-03-27,76,False
2014-03-28,74,False
2014-03-29,71,False
2014-03-30,80,False
2014-03-31,77,False
2014-04-01,76,False
2014-04-02,73,False
2014-04-03,77,False
2014-04-04,76,False
2014-04-05,71,False
2014-04-06,79,False
2014-04-07,82,False
2014-04-08,74,False
2014-04-09,72,False
2014-04-10,73,False
2014-04-11,77,False
2014-04-12,74,False
2014-04-13,82,False
2014-04-14,83,False
2014-04-15,75,False
2014-04-16,78,False
2014-04-17,79,False
2014-04-18,84,False
2014-04-19,81,False
2014-04-20,94,False
2014-04-21,89,False
2014-04-22,80,False
2014-04-23,75,False
2014-04-24,76,False
2014-04-25,77,False
2014-04-26,73,False
2014-04-27,76,False
2014-04-28,81,False
2014-04-29,76,False
2014-04-30,76,False
2014-05-01,83,False
2014-05-02,81,False
2014-05-03,76,False
2014-05-04,83,False
2014-05-05,90,False
2014-05-06,85,False
2014-05-07,83,False
2014-05-08,87,False
2014-05-09,89,False
2014-05-10,92,False
2014-05-11,92,False
2014-05-12,80,False
2014-05-13,81,False
2014-05-14,77,False
2014-05-15,77,False
2014-05-16,80,False
2014-05-17,78,False
2014-05-18,82,False
2014-05-19,83,False
2014-05-20,77,False
2014-05-21,77,False
2014-05-22,73,False
2014-05-23,78,False
2014-05-24,69,False
2014-05-25,72,False
2014-05-26,66,False
2014-05-27,77,False
2014-05-28,75,False
2014-05-29,77,False
2014-05-30,78,False
2014-05-31,75,False
2014-06-01,78,False
2014-06-02,81,False
2014-06-03,77,False
2014-06-04,73,False
2014-06-05,74,False
2014-06-06,75,False
2014-06-07,75,False
2014-06-08,80,False
2014-06-09,82,False
2014-06-10,81,False
2014-06-11,77,False
2014-06-12,79,False
2014-06-13,84,False
