date,Walgreens,isPartial
2014-12-01,33,False
2014-12-02,32,False
2014-12-03,32,False
2014-12-04,32,False
2014-12-05,33,False
2014-12-06,34,False
2014-12-07,36,False
2014-12-08,37,False
2014-12-09,36,False
2014-12-10,34,False
2014-12-11,36,False
2014-12-12,36,False
2014-12-13,36,False
2014-12-14,40,False
2014-12-15,42,False
2014-12-16,43,False
2014-12-17,41,False
2014-12-18,43,False
2014-12-19,42,False
2014-12-20,43,False
2014-12-21,47,False
2014-12-22,48,False
2014-12-23,53,False
2014-12-24,66,False
2014-12-25,100,False
2014-12-26,44,False
2014-12-27,33,False
2014-12-28,33,False
2014-12-29,34,False
2014-12-30,35,False
2014-12-31,39,False
2015-01-01,32,False
2015-01-02,33,False
2015-01-03,31,False
2015-01-04,31,False
2015-01-05,31,False
2015-01-06,31,False
2015-01-07,29,False
2015-01-08,28,False
2015-01-09,29,False
2015-01-10,27,False
2015-01-11,28,False
2015-01-12,29,False
2015-01-13,28,False
2015-01-14,27,False
2015-01-15,26,False
2015-01-16,27,False
2015-01-17,27,False
2015-01-18,27,False
2015-01-19,27,False
2015-01-20,28,False
2015-01-21,28,False
2015-01-22,27,False
2015-01-23,27,False
2015-01-24,26,False
2015-01-25,29,False
2015-01-26,28,False
2015-01-27,29,False
2015-01-28,26,False
2015-01-29,26,False
2015-01-30,27,False
2015-01-31,26,False
2015-02-01,26,False
2015-02-02,26,False
2015-02-03,26,False
2015-02-04,27,False
2015-02-05,27,False
2015-02-06,29,False
2015-02-07,27,False
2015-02-08,29,False
2015-02-09,27,False
2015-02-10,29,False
2015-02-11,30,False
2015-02-12,29,False
2015-02-13,29,False
2015-02-14,31,False
2015-02-15,29,False
2015-02-16,28,False
2015-02-17,27,False
2015-02-18,27,False
2015-02-19,28,False
2015-02-20,27,False
2015-02-21,26,False
2015-02-22,29,False
2015-02-23,26,False
2015-02-24,26,False
2015-02-25,26,False
2015-02-26,27,False
2015-02-27,26,False
2015-02-28,25,False
2015-03-01,27,False
2015-03-02,26,False
2015-03-03,26,False
2015-03-04,26,False
2015-03-05,25,False
2015-03-06,27,False
2015-03-07,27,False
2015-03-08,28,False
2015-03-09,28,False
2015-03-10,25,False
2015-03-11,26,False
2015-03-12,24,False
2015-03-13,26,False
2015-03-14,26,False
2015-03-15,25,False
2015-03-16,26,False
2015-03-17,26,False
2015-03-18,25,False
2015-03-19,24,False
2015-03-20,24,False
2015-03-21,25,False
2015-03-22,27,False
2015-03-23,27,False
2015-03-24,26,False
2015-03-25,24,False
2015-03-26,26,False
2015-03-27,27,False
2015-03-28,25,False
2015-03-29,26,False
2015-03-30,27,False
2015-03-31,27,False
2015-04-01,27,False
2015-04-02,27,False
2015-04-03,29,False
2015-04-04,27,False
2015-04-05,33,False
2015-04-06,31,False
2015-04-07,28,False
2015-04-08,27,False
2015-04-09,29,False
2015-04-10,30,False
2015-04-11,26,False
2015-04-12,28,False
2015-04-13,27,False
2015-04-14,26,False
2015-04-15,26,False
2015-04-16,26,False
2015-04-17,27,False
2015-04-18,25,False
