date,Adobe,isPartial
2013-02-19,83,False
2013-02-20,86,False
2013-02-21,82,False
2013-02-22,83,False
2013-02-23,86,False
2013-02-24,91,False
2013-02-25,87,False
2013-02-26,93,False
2013-02-27,100,False
2013-02-28,94,False
2013-03-01,89,False
2013-03-02,86,False
2013-03-03,84,False
2013-03-04,81,False
2013-03-05,82,False
2013-03-06,83,False
2013-03-07,84,False
2013-03-08,79,False
2013-03-09,76,False
2013-03-10,78,False
2013-03-11,78,False
2013-03-12,82,False
2013-03-13,84,False
2013-03-14,80,False
2013-03-15,77,False
2013-03-16,73,False
2013-03-17,73,False
2013-03-18,75,False
2013-03-19,82,False
2013-03-20,80,False
2013-03-21,81,False
2013-03-22,77,False
2013-03-23,73,False
2013-03-24,73,False
2013-03-25,79,False
2013-03-26,79,False
2013-03-27,77,False
2013-03-28,76,False
2013-03-29,76,False
2013-03-30,69,False
2013-03-31,70,False
2013-04-01,72,False
2013-04-02,76,False
2013-04-03,77,False
2013-04-04,74,False
2013-04-05,72,False
2013-04-06,70,False
2013-04-07,71,False
2013-04-08,73,False
2013-04-09,78,False
2013-04-10,78,False
2013-04-11,82,False
2013-04-12,79,False
2013-04-13,76,False
2013-04-14,75,False
2013-04-15,75,False
2013-04-16,78,False
2013-04-17,79,False
2013-04-18,76,False
2013-04-19,72,False
2013-04-20,72,False
2013-04-21,73,False
2013-04-22,73,False
2013-04-23,77,False
2013-04-24,74,False
2013-04-25,72,False
2013-04-26,73,False
2013-04-27,68,False
2013-04-28,70,False
2013-04-29,71,False
2013-04-30,73,False
2013-05-01,70,False
2013-05-02,69,False
2013-05-03,71,False
2013-05-04,68,False
2013-05-05,65,False
2013-05-06,74,False
2013-05-07,77,False
2013-05-08,77,False
2013-05-09,75,False
2013-05-10,74,False
2013-05-11,69,False
2013-05-12,67,False
2013-05-13,70,False
2013-05-14,76,False
2013-05-15,75,False
2013-05-16,76,False
2013-05-17,72,False
2013-05-18,66,False
2013-05-19,67,False
2013-05-20,73,False
2013-05-21,72,False
2013-05-22,72,False
2013-05-23,72,False
2013-05-24,71,False
2013-05-25,65,False
2013-05-26,65,False
2013-05-27,68,False
2013-05-28,71,False
2013-05-29,74,False
2013-05-30,73,False
2013-05-31,70,False
2013-06-01,66,False
2013-06-02,64,False
2013-06-03,68,False
2013-06-04,70,False
2013-06-05,69,False
2013-06-06,70,False
2013-06-07,68,False
2013-06-08,62,False
2013-06-09,63,False
2013-06-10,70,False
2013-06-11,69,False
2013-06-12,73,False
2013-06-13,72,False
2013-06-14,68,False
2013-06-15,64,False
2013-06-16,64,False
2013-06-17,69,False
2013-06-18,76,False
2013-06-19,74,False
2013-06-20,70,False
2013-06-21,70,False
2013-06-22,67,False
2013-06-23,66,False
2013-06-24,70,False
2013-06-25,71,False
2013-06-26,70,False
2013-06-27,69,False
2013-06-28,68,False
2013-06-29,68,False
2013-06-30,64,False
2013-07-01,70,False
2013-07-02,72,False
2013-07-03,73,False
2013-07-04,67,False
2013-07-05,65,False
2013-07-06,63,False
2013-07-07,63,False
2013-07-08,68,False
2013-07-09,68,False
2013-07-10,72,False
2013-07-11,73,False
2013-07-12,71,False
2013-07-13,66,False
2013-07-14,62,False
2013-07-15,68,False
2013-07-16,70,False
2013-07-17,72,False
2013-07-18,71,False
2013-07-19,67,False
2013-07-20,62,False
2013-07-21,63,False
2013-07-22,66,False
2013-07-23,68,False
2013-07-24,71,False
2013-07-25,69,False
2013-07-26,65,False
2013-07-27,62,False
2013-07-28,61,False
2013-07-29,66,False
2013-07-30,68,False
2013-07-31,69,False
2013-08-01,70,False
2013-08-02,66,False
2013-08-03,63,False
2013-08-04,61,False
2013-08-05,66,False
2013-08-06,68,False
2013-08-07,68,False
2013-08-08,68,False
2013-08-09,65,False
2013-08-10,62,False
2013-08-11,58,False
2013-08-12,62,False
2013-08-13,70,False
2013-08-14,68,False
2013-08-15,68,False
2013-08-16,66,False
2013-08-17,60,False
2013-08-18,61,False
2013-08-19,67,False
2013-08-20,66,False
2013-08-21,71,False
2013-08-22,67,False
2013-08-23,66,False
2013-08-24,64,False
2013-08-25,62,False
2013-08-26,66,False
2013-08-27,71,False
2013-08-28,69,False
2013-08-29,69,False
2013-08-30,65,False
2013-08-31,61,False
2013-09-01,59,False
2013-09-02,67,False
2013-09-03,69,False
2013-09-04,69,False
2013-09-05,71,False
2013-09-06,66,False
2013-09-07,61,False
2013-09-08,64,False
2013-09-09,68,False
2013-09-10,72,False
2013-09-11,77,False
2013-09-12,77,False
2013-09-13,71,False
2013-09-14,68,False
2013-09-15,68,False
2013-09-16,73,False
2013-09-17,72,False
2013-09-18,73,False
2013-09-19,69,False
2013-09-20,70,False
2013-09-21,66,False
2013-09-22,66,False
2013-09-23,70,False
2013-09-24,72,False
2013-09-25,70,False
2013-09-26,72,False
2013-09-27,66,False
2013-09-28,61,False
2013-09-29,64,False
2013-09-30,67,False
2013-10-01,69,False
2013-10-02,72,False
2013-10-03,71,False
2013-10-04,76,False
2013-10-05,67,False
2013-10-06,63,False
2013-10-07,73,False
2013-10-08,72,False
2013-10-09,77,False
2013-10-10,76,False
2013-10-11,70,False
2013-10-12,66,False
2013-10-13,68,False
2013-10-14,68,False
2013-10-15,71,False
2013-10-16,73,False
2013-10-17,72,False
2013-10-18,68,False
2013-10-19,65,False
2013-10-20,66,False
2013-10-21,69,False
2013-10-22,70,False
2013-10-23,75,False
2013-10-24,72,False
2013-10-25,71,False
2013-10-26,65,False
2013-10-27,67,False
2013-10-28,69,False
2013-10-29,73,False
2013-10-30,71,False
2013-10-31,71,False
2013-11-01,64,False
2013-11-02,62,False
2013-11-03,62,False
2013-11-04,68,False
2013-11-05,70,False
2013-11-06,71,False
