date,Adobe,isPartial
2016-09-11,62,False
2016-09-12,80,False
2016-09-13,85,False
2016-09-14,84,False
2016-09-15,86,False
2016-09-16,79,False
2016-09-17,66,False
2016-09-18,69,False
2016-09-19,85,False
2016-09-20,88,False
2016-09-21,92,False
2016-09-22,87,False
2016-09-23,82,False
2016-09-24,73,False
2016-09-25,73,False
2016-09-26,87,False
2016-09-27,88,False
2016-09-28,90,False
2016-09-29,89,False
2016-09-30,81,False
2016-10-01,65,False
2016-10-02,66,False
2016-10-03,84,False
2016-10-04,90,False
2016-10-05,89,False
2016-10-06,85,False
2016-10-07,77,False
2016-10-08,65,False
2016-10-09,67,False
2016-10-10,83,False
2016-10-11,85,False
2016-10-12,89,False
2016-10-13,89,False
2016-10-14,86,False
2016-10-15,69,False
2016-10-16,69,False
2016-10-17,88,False
2016-10-18,92,False
2016-10-19,92,False
2016-10-20,89,False
2016-10-21,84,False
2016-10-22,68,False
2016-10-23,71,False
2016-10-24,88,False
2016-10-25,97,False
2016-10-26,92,False
2016-10-27,96,False
2016-10-28,89,False
2016-10-29,73,False
2016-10-30,78,False
2016-10-31,89,False
2016-11-01,95,False
2016-11-02,97,False
2016-11-03,95,False
2016-11-04,93,False
2016-11-05,75,False
2016-11-06,73,False
2016-11-07,91,False
2016-11-08,91,False
2016-11-09,79,False
2016-11-10,90,False
2016-11-11,84,False
2016-11-12,73,False
2016-11-13,74,False
2016-11-14,90,False
2016-11-15,94,False
2016-11-16,92,False
2016-11-17,89,False
2016-11-18,85,False
2016-11-19,74,False
2016-11-20,75,False
2016-11-21,90,False
2016-11-22,88,False
2016-11-23,85,False
2016-11-24,75,False
2016-11-25,73,False
2016-11-26,68,False
2016-11-27,72,False
2016-11-28,83,False
2016-11-29,87,False
2016-11-30,86,False
2016-12-01,84,False
2016-12-02,80,False
2016-12-03,67,False
2016-12-04,67,False
2016-12-05,82,False
2016-12-06,85,False
2016-12-07,83,False
2016-12-08,83,False
2016-12-09,72,False
2016-12-10,58,False
2016-12-11,65,False
2016-12-12,79,False
2016-12-13,85,False
2016-12-14,84,False
2016-12-15,84,False
2016-12-16,75,False
2016-12-17,65,False
2016-12-18,65,False
2016-12-19,83,False
2016-12-20,80,False
2016-12-21,85,False
2016-12-22,77,False
2016-12-23,68,False
2016-12-24,58,False
2016-12-25,60,False
2016-12-26,65,False
2016-12-27,71,False
2016-12-28,75,False
2016-12-29,71,False
2016-12-30,67,False
2016-12-31,53,False
2017-01-01,53,False
2017-01-02,67,False
2017-01-03,78,False
2017-01-04,83,False
2017-01-05,81,False
2017-01-06,77,False
2017-01-07,62,False
2017-01-08,64,False
2017-01-09,81,False
2017-01-10,85,False
2017-01-11,92,False
2017-01-12,90,False
2017-01-13,85,False
2017-01-14,67,False
2017-01-15,68,False
2017-01-16,87,False
2017-01-17,88,False
2017-01-18,87,False
2017-01-19,88,False
2017-01-20,84,False
2017-01-21,67,False
2017-01-22,69,False
2017-01-23,84,False
2017-01-24,88,False
2017-01-25,87,False
2017-01-26,84,False
2017-01-27,78,False
2017-01-28,62,False
2017-01-29,68,False
2017-01-30,88,False
2017-01-31,88,False
2017-02-01,86,False
2017-02-02,88,False
2017-02-03,81,False
2017-02-04,66,False
2017-02-05,67,False
2017-02-06,79,False
2017-02-07,87,False
2017-02-08,90,False
2017-02-09,85,False
2017-02-10,83,False
2017-02-11,66,False
2017-02-12,67,False
2017-02-13,83,False
2017-02-14,87,False
2017-02-15,90,False
2017-02-16,87,False
2017-02-17,79,False
2017-02-18,68,False
2017-02-19,70,False
2017-02-20,85,False
2017-02-21,93,False
2017-02-22,89,False
2017-02-23,90,False
2017-02-24,85,False
2017-02-25,73,False
2017-02-26,71,False
2017-02-27,87,False
2017-02-28,100,False
2017-03-01,93,False
2017-03-02,90,False
2017-03-03,88,False
2017-03-04,75,False
2017-03-05,77,False
2017-03-06,89,False
2017-03-07,93,False
2017-03-08,92,False
2017-03-09,89,False
2017-03-10,86,False
2017-03-11,73,False
2017-03-12,75,False
2017-03-13,90,False
2017-03-14,95,False
2017-03-15,93,False
2017-03-16,94,False
2017-03-17,84,False
2017-03-18,73,False
2017-03-19,73,False
2017-03-20,93,False
2017-03-21,98,False
2017-03-22,90,False
2017-03-23,93,False
2017-03-24,84,False
2017-03-25,69,False
2017-03-26,71,False
2017-03-27,88,False
2017-03-28,90,False
2017-03-29,90,False
2017-03-30,91,False
2017-03-31,86,False
2017-04-01,68,False
2017-04-02,72,False
2017-04-03,88,False
2017-04-04,91,False
2017-04-05,87,False
2017-04-06,92,False
2017-04-07,88,False
2017-04-08,72,False
2017-04-09,69,False
