date,Adobe,isPartial
2017-05-29,66,False
2017-05-30,75,False
2017-05-31,77,False
2017-06-01,74,False
2017-06-02,71,False
2017-06-03,57,False
2017-06-04,59,False
2017-06-05,71,False
2017-06-06,77,False
2017-06-07,77,False
2017-06-08,75,False
2017-06-09,67,False
2017-06-10,55,False
2017-06-11,56,False
2017-06-12,70,False
2017-06-13,75,False
2017-06-14,79,False
2017-06-15,74,False
2017-06-16,66,False
2017-06-17,56,False
2017-06-18,58,False
2017-06-19,72,False
2017-06-20,75,False
2017-06-21,72,False
2017-06-22,71,False
2017-06-23,64,False
2017-06-24,52,False
2017-06-25,52,False
2017-06-26,68,False
2017-06-27,73,False
2017-06-28,73,False
2017-06-29,71,False
2017-06-30,63,False
2017-07-01,53,False
2017-07-02,54,False
2017-07-03,66,False
2017-07-04,67,False
2017-07-05,72,False
2017-07-06,71,False
2017-07-07,67,False
2017-07-08,53,False
2017-07-09,56,False
2017-07-10,69,False
2017-07-11,74,False
2017-07-12,78,False
2017-07-13,70,False
2017-07-14,71,False
2017-07-15,53,False
2017-07-16,53,False
2017-07-17,72,False
2017-07-18,72,False
2017-07-19,75,False
2017-07-20,73,False
2017-07-21,66,False
2017-07-22,55,False
2017-07-23,53,False
2017-07-24,71,False
2017-07-25,75,False
2017-07-26,77,False
2017-07-27,75,False
2017-07-28,69,False
2017-07-29,57,False
2017-07-30,54,False
2017-07-31,71,False
2017-08-01,72,False
2017-08-02,75,False
2017-08-03,75,False
2017-08-04,67,False
2017-08-05,55,False
2017-08-06,55,False
2017-08-07,73,False
2017-08-08,78,False
2017-08-09,75,False
2017-08-10,73,False
2017-08-11,69,False
2017-08-12,55,False
2017-08-13,54,False
2017-08-14,70,False
2017-08-15,72,False
2017-08-16,74,False
2017-08-17,74,False
2017-08-18,66,False
2017-08-19,53,False
2017-08-20,56,False
2017-08-21,71,False
2017-08-22,79,False
2017-08-23,77,False
2017-08-24,73,False
2017-08-25,66,False
2017-08-26,54,False
2017-08-27,61,False
2017-08-28,77,False
2017-08-29,77,False
2017-08-30,78,False
2017-08-31,73,False
2017-09-01,68,False
2017-09-02,56,False
2017-09-03,57,False
2017-09-04,67,False
2017-09-05,75,False
2017-09-06,77,False
2017-09-07,76,False
2017-09-08,69,False
2017-09-09,58,False
2017-09-10,57,False
2017-09-11,75,False
2017-09-12,83,False
2017-09-13,81,False
2017-09-14,81,False
2017-09-15,73,False
2017-09-16,56,False
2017-09-17,62,False
2017-09-18,76,False
2017-09-19,80,False
2017-09-20,80,False
2017-09-21,81,False
2017-09-22,75,False
2017-09-23,59,False
2017-09-24,59,False
2017-09-25,78,False
2017-09-26,81,False
2017-09-27,80,False
2017-09-28,76,False
2017-09-29,74,False
2017-09-30,55,False
2017-10-01,57,False
2017-10-02,76,False
2017-10-03,76,False
2017-10-04,81,False
2017-10-05,75,False
2017-10-06,70,False
2017-10-07,56,False
2017-10-08,60,False
2017-10-09,75,False
2017-10-10,80,False
2017-10-11,82,False
2017-10-12,78,False
2017-10-13,72,False
2017-10-14,59,False
2017-10-15,61,False
2017-10-16,78,False
2017-10-17,83,False
2017-10-18,97,False
2017-10-19,100,False
2017-10-20,91,False
2017-10-21,69,False
2017-10-22,69,False
2017-10-23,86,False
2017-10-24,87,False
2017-10-25,90,False
2017-10-26,85,False
2017-10-27,75,False
2017-10-28,59,False
2017-10-29,57,False
2017-10-30,78,False
2017-10-31,77,False
2017-11-01,76,False
2017-11-02,75,False
2017-11-03,69,False
2017-11-04,58,False
2017-11-05,59,False
2017-11-06,78,False
2017-11-07,80,False
2017-11-08,82,False
2017-11-09,79,False
2017-11-10,73,False
2017-11-11,55,False
2017-11-12,59,False
2017-11-13,78,False
2017-11-14,83,False
2017-11-15,84,False
2017-11-16,81,False
2017-11-17,76,False
2017-11-18,60,False
2017-11-19,60,False
2017-11-20,79,False
2017-11-21,83,False
2017-11-22,76,False
2017-11-23,68,False
2017-11-24,65,False
2017-11-25,57,False
2017-11-26,60,False
2017-11-27,78,False
2017-11-28,81,False
2017-11-29,79,False
2017-11-30,81,False
2017-12-01,70,False
2017-12-02,57,False
2017-12-03,60,False
2017-12-04,75,False
2017-12-05,78,False
2017-12-06,75,False
2017-12-07,74,False
2017-12-08,66,False
2017-12-09,55,False
2017-12-10,53,False
2017-12-11,72,False
2017-12-12,77,False
2017-12-13,78,False
2017-12-14,76,False
2017-12-15,69,False
2017-12-16,51,False
2017-12-17,53,False
2017-12-18,69,False
2017-12-19,72,False
2017-12-20,69,False
2017-12-21,64,False
2017-12-22,59,False
2017-12-23,48,False
2017-12-24,46,False
2017-12-25,51,False
2017-12-26,56,False
2017-12-27,61,False
2017-12-28,60,False
2017-12-29,56,False
2017-12-30,48,False
2017-12-31,44,False
2018-01-01,46,False
2018-01-02,65,False
2018-01-03,70,False
2018-01-04,73,False
2018-01-05,67,False
2018-01-06,55,False
2018-01-07,53,False
2018-01-08,73,False
2018-01-09,79,False
2018-01-10,79,False
2018-01-11,76,False
2018-01-12,71,False
2018-01-13,53,False
2018-01-14,53,False
2018-01-15,70,False
2018-01-16,76,False
2018-01-17,75,False
2018-01-18,75,False
2018-01-19,72,False
2018-01-20,55,False
2018-01-21,57,False
2018-01-22,75,False
2018-01-23,76,False
2018-01-24,74,False
2018-01-25,73,False
2018-01-26,70,False
2018-01-27,53,False
2018-01-28,56,False
2018-01-29,76,False
2018-01-30,79,False
2018-01-31,78,False
2018-02-01,74,False
2018-02-02,71,False
2018-02-03,58,False
2018-02-04,58,False
2018-02-05,76,False
2018-02-06,79,False
2018-02-07,78,False
2018-02-08,74,False
2018-02-09,70,False
2018-02-10,56,False
2018-02-11,56,False
2018-02-12,72,False
2018-02-13,76,False
