date,Adobe,isPartial
2017-01-19,93,False
2017-01-20,83,False
2017-01-21,69,False
2017-01-22,68,False
2017-01-23,86,False
2017-01-24,90,False
2017-01-25,90,False
2017-01-26,85,False
2017-01-27,77,False
2017-01-28,65,False
2017-01-29,69,False
2017-01-30,85,False
2017-01-31,89,False
2017-02-01,87,False
2017-02-02,91,False
2017-02-03,84,False
2017-02-04,68,False
2017-02-05,69,False
2017-02-06,83,False
2017-02-07,90,False
2017-02-08,92,False
2017-02-09,87,False
2017-02-10,82,False
2017-02-11,67,False
2017-02-12,68,False
2017-02-13,85,False
2017-02-14,88,False
2017-02-15,91,False
2017-02-16,89,False
2017-02-17,83,False
2017-02-18,70,False
2017-02-19,72,False
2017-02-20,85,False
2017-02-21,95,False
2017-02-22,93,False
2017-02-23,93,False
2017-02-24,87,False
2017-02-25,73,False
2017-02-26,73,False
2017-02-27,91,False
2017-02-28,100,False
2017-03-01,97,False
2017-03-02,94,False
2017-03-03,88,False
2017-03-04,77,False
2017-03-05,79,False
2017-03-06,93,False
2017-03-07,94,False
2017-03-08,95,False
2017-03-09,91,False
2017-03-10,90,False
2017-03-11,74,False
2017-03-12,75,False
2017-03-13,94,False
2017-03-14,95,False
2017-03-15,93,False
2017-03-16,95,False
2017-03-17,89,False
2017-03-18,75,False
2017-03-19,75,False
2017-03-20,94,False
2017-03-21,100,False
2017-03-22,93,False
2017-03-23,94,False
2017-03-24,89,False
2017-03-25,72,False
2017-03-26,75,False
2017-03-27,91,False
2017-03-28,92,False
2017-03-29,92,False
2017-03-30,91,False
2017-03-31,90,False
2017-04-01,69,False
2017-04-02,73,False
2017-04-03,92,False
2017-04-04,93,False
2017-04-05,95,False
2017-04-06,96,False
2017-04-07,89,False
2017-04-08,72,False
2017-04-09,73,False
2017-04-10,87,False
2017-04-11,92,False
2017-04-12,95,False
2017-04-13,89,False
2017-04-14,78,False
2017-04-15,68,False
2017-04-16,66,False
2017-04-17,86,False
2017-04-18,90,False
2017-04-19,92,False
2017-04-20,93,False
2017-04-21,86,False
2017-04-22,71,False
2017-04-23,74,False
2017-04-24,88,False
2017-04-25,92,False
2017-04-26,94,False
2017-04-27,90,False
2017-04-28,83,False
2017-04-29,68,False
2017-04-30,68,False
2017-05-01,80,False
2017-05-02,88,False
2017-05-03,93,False
2017-05-04,88,False
2017-05-05,83,False
2017-05-06,65,False
2017-05-07,69,False
2017-05-08,89,False
2017-05-09,94,False
2017-05-10,88,False
2017-05-11,88,False
2017-05-12,85,False
2017-05-13,68,False
2017-05-14,67,False
2017-05-15,84,False
2017-05-16,88,False
2017-05-17,86,False
2017-05-18,82,False
2017-05-19,75,False
2017-05-20,62,False
2017-05-21,62,False
2017-05-22,80,False
2017-05-23,83,False
2017-05-24,84,False
2017-05-25,80,False
2017-05-26,73,False
2017-05-27,58,False
2017-05-28,59,False
2017-05-29,72,False
2017-05-30,81,False
2017-05-31,80,False
2017-06-01,78,False
2017-06-02,75,False
2017-06-03,58,False
2017-06-04,61,False
2017-06-05,74,False
2017-06-06,82,False
2017-06-07,78,False
2017-06-08,80,False
2017-06-09,74,False
2017-06-10,57,False
2017-06-11,59,False
2017-06-12,76,False
2017-06-13,80,False
2017-06-14,81,False
2017-06-15,78,False
2017-06-16,72,False
2017-06-17,60,False
2017-06-18,60,False
2017-06-19,78,False
2017-06-20,81,False
2017-06-21,76,False
2017-06-22,76,False
2017-06-23,68,False
2017-06-24,54,False
2017-06-25,56,False
2017-06-26,74,False
2017-06-27,73,False
2017-06-28,76,False
