date,Adobe,isPartial
2015-12-26,83,False
2015-12-27,83,False
2015-12-28,92,False
2015-12-29,100,False
2015-12-30,99,False
2015-12-31,83,False
2016-01-01,64,False
2016-01-02,68,False
2016-01-03,68,False
2016-01-04,80,False
2016-01-05,81,False
2016-01-06,81,False
2016-01-07,85,False
2016-01-08,81,False
2016-01-09,70,False
2016-01-10,68,False
2016-01-11,78,False
2016-01-12,82,False
2016-01-13,88,False
2016-01-14,84,False
2016-01-15,80,False
2016-01-16,70,False
2016-01-17,67,False
2016-01-18,81,False
2016-01-19,84,False
2016-01-20,86,False
2016-01-21,88,False
2016-01-22,82,False
2016-01-23,66,False
2016-01-24,67,False
2016-01-25,80,False
2016-01-26,86,False
2016-01-27,86,False
2016-01-28,83,False
2016-01-29,78,False
2016-01-30,68,False
2016-01-31,68,False
2016-02-01,80,False
2016-02-02,84,False
2016-02-03,81,False
2016-02-04,88,False
2016-02-05,81,False
2016-02-06,69,False
2016-02-07,69,False
2016-02-08,77,False
2016-02-09,84,False
2016-02-10,87,False
2016-02-11,84,False
2016-02-12,78,False
2016-02-13,67,False
2016-02-14,65,False
2016-02-15,80,False
2016-02-16,82,False
2016-02-17,83,False
2016-02-18,84,False
2016-02-19,80,False
2016-02-20,69,False
2016-02-21,68,False
2016-02-22,84,False
2016-02-23,87,False
2016-02-24,82,False
2016-02-25,80,False
2016-02-26,77,False
2016-02-27,66,False
2016-02-28,67,False
2016-02-29,78,False
2016-03-01,80,False
2016-03-02,80,False
2016-03-03,84,False
2016-03-04,79,False
2016-03-05,64,False
2016-03-06,68,False
2016-03-07,79,False
2016-03-08,78,False
2016-03-09,80,False
2016-03-10,79,False
2016-03-11,82,False
2016-03-12,68,False
2016-03-13,67,False
2016-03-14,79,False
2016-03-15,87,False
2016-03-16,81,False
2016-03-17,81,False
2016-03-18,75,False
2016-03-19,68,False
2016-03-20,66,False
2016-03-21,78,False
2016-03-22,83,False
2016-03-23,78,False
2016-03-24,78,False
2016-03-25,71,False
2016-03-26,60,False
2016-03-27,64,False
2016-03-28,74,False
2016-03-29,81,False
2016-03-30,80,False
2016-03-31,79,False
2016-04-01,74,False
2016-04-02,62,False
2016-04-03,62,False
2016-04-04,74,False
2016-04-05,81,False
2016-04-06,79,False
2016-04-07,75,False
2016-04-08,82,False
2016-04-09,71,False
2016-04-10,66,False
2016-04-11,80,False
2016-04-12,82,False
2016-04-13,78,False
2016-04-14,81,False
2016-04-15,72,False
2016-04-16,64,False
2016-04-17,58,False
2016-04-18,80,False
2016-04-19,80,False
2016-04-20,78,False
2016-04-21,75,False
2016-04-22,70,False
2016-04-23,60,False
2016-04-24,60,False
2016-04-25,75,False
2016-04-26,77,False
2016-04-27,76,False
2016-04-28,76,False
2016-04-29,71,False
2016-04-30,60,False
2016-05-01,57,False
2016-05-02,70,False
2016-05-03,72,False
2016-05-04,77,False
2016-05-05,72,False
2016-05-06,71,False
2016-05-07,59,False
2016-05-08,55,False
2016-05-09,72,False
2016-05-10,73,False
2016-05-11,81,False
2016-05-12,78,False
2016-05-13,73,False
2016-05-14,61,False
2016-05-15,61,False
2016-05-16,73,False
2016-05-17,78,False
2016-05-18,76,False
2016-05-19,81,False
2016-05-20,77,False
2016-05-21,59,False
2016-05-22,62,False
2016-05-23,78,False
2016-05-24,81,False
2016-05-25,76,False
2016-05-26,74,False
2016-05-27,70,False
2016-05-28,56,False
2016-05-29,59,False
2016-05-30,66,False
2016-05-31,77,False
2016-06-01,80,False
2016-06-02,78,False
2016-06-03,72,False
2016-06-04,59,False
2016-06-05,56,False
2016-06-06,76,False
2016-06-07,76,False
2016-06-08,76,False
2016-06-09,73,False
2016-06-10,70,False
2016-06-11,58,False
2016-06-12,56,False
2016-06-13,73,False
2016-06-14,75,False
2016-06-15,74,False
2016-06-16,73,False
2016-06-17,70,False
2016-06-18,57,False
2016-06-19,55,False
2016-06-20,71,False
2016-06-21,80,False
2016-06-22,77,False
2016-06-23,75,False
2016-06-24,72,False
2016-06-25,60,False
2016-06-26,59,False
2016-06-27,72,False
2016-06-28,74,False
2016-06-29,76,False
2016-06-30,71,False
