date,Adobe,isPartial
2013-06-29,74,False
2013-06-30,73,False
2013-07-01,78,False
2013-07-02,80,False
2013-07-03,82,False
2013-07-04,78,False
2013-07-05,74,False
2013-07-06,70,False
2013-07-07,70,False
2013-07-08,76,False
2013-07-09,78,False
2013-07-10,82,False
2013-07-11,84,False
2013-07-12,83,False
2013-07-13,74,False
2013-07-14,71,False
2013-07-15,77,False
2013-07-16,80,False
2013-07-17,82,False
2013-07-18,81,False
2013-07-19,77,False
2013-07-20,71,False
2013-07-21,72,False
2013-07-22,77,False
2013-07-23,80,False
2013-07-24,83,False
2013-07-25,80,False
2013-07-26,76,False
2013-07-27,71,False
2013-07-28,72,False
2013-07-29,76,False
2013-07-30,82,False
2013-07-31,74,False
2013-08-01,78,False
2013-08-02,78,False
2013-08-03,72,False
2013-08-04,71,False
2013-08-05,73,False
2013-08-06,79,False
2013-08-07,82,False
2013-08-08,79,False
2013-08-09,74,False
2013-08-10,68,False
2013-08-11,71,False
2013-08-12,75,False
2013-08-13,81,False
2013-08-14,77,False
2013-08-15,78,False
2013-08-16,76,False
2013-08-17,72,False
2013-08-18,69,False
2013-08-19,77,False
2013-08-20,77,False
2013-08-21,79,False
2013-08-22,81,False
2013-08-23,75,False
2013-08-24,70,False
2013-08-25,71,False
2013-08-26,76,False
2013-08-27,81,False
2013-08-28,82,False
2013-08-29,80,False
2013-08-30,75,False
2013-08-31,71,False
2013-09-01,72,False
2013-09-02,74,False
2013-09-03,77,False
2013-09-04,83,False
2013-09-05,80,False
2013-09-06,77,False
2013-09-07,74,False
2013-09-08,73,False
2013-09-09,79,False
2013-09-10,83,False
2013-09-11,88,False
2013-09-12,88,False
2013-09-13,85,False
2013-09-14,79,False
2013-09-15,76,False
2013-09-16,82,False
2013-09-17,85,False
2013-09-18,83,False
2013-09-19,80,False
2013-09-20,80,False
2013-09-21,74,False
2013-09-22,75,False
2013-09-23,80,False
2013-09-24,85,False
2013-09-25,80,False
2013-09-26,82,False
2013-09-27,74,False
2013-09-28,75,False
2013-09-29,74,False
2013-09-30,78,False
2013-10-01,80,False
2013-10-02,82,False
2013-10-03,82,False
2013-10-04,87,False
2013-10-05,78,False
2013-10-06,79,False
2013-10-07,83,False
2013-10-08,82,False
2013-10-09,88,False
2013-10-10,88,False
2013-10-11,83,False
2013-10-12,75,False
2013-10-13,72,False
2013-10-14,80,False
2013-10-15,80,False
2013-10-16,81,False
2013-10-17,83,False
2013-10-18,80,False
2013-10-19,77,False
2013-10-20,76,False
2013-10-21,78,False
2013-10-22,82,False
2013-10-23,82,False
2013-10-24,82,False
2013-10-25,80,False
2013-10-26,78,False
2013-10-27,72,False
2013-10-28,79,False
2013-10-29,79,False
2013-10-30,80,False
2013-10-31,79,False
2013-11-01,76,False
2013-11-02,73,False
2013-11-03,75,False
2013-11-04,77,False
2013-11-05,80,False
2013-11-06,83,False
2013-11-07,79,False
2013-11-08,77,False
2013-11-09,75,False
2013-11-10,70,False
2013-11-11,75,False
2013-11-12,80,False
2013-11-13,86,False
2013-11-14,86,False
2013-11-15,83,False
2013-11-16,80,False
2013-11-17,78,False
2013-11-18,83,False
2013-11-19,87,False
2013-11-20,82,False
2013-11-21,85,False
2013-11-22,84,False
2013-11-23,79,False
2013-11-24,76,False
2013-11-25,80,False
2013-11-26,82,False
2013-11-27,80,False
2013-11-28,80,False
2013-11-29,76,False
2013-11-30,75,False
2013-12-01,72,False
2013-12-02,78,False
2013-12-03,81,False
2013-12-04,82,False
2013-12-05,79,False
2013-12-06,76,False
2013-12-07,74,False
2013-12-08,72,False
2013-12-09,76,False
2013-12-10,78,False
2013-12-11,80,False
2013-12-12,79,False
2013-12-13,78,False
2013-12-14,72,False
2013-12-15,71,False
2013-12-16,73,False
2013-12-17,80,False
2013-12-18,75,False
2013-12-19,77,False
2013-12-20,73,False
2013-12-21,70,False
2013-12-22,72,False
2013-12-23,73,False
2013-12-24,70,False
2013-12-25,74,False
2013-12-26,77,False
2013-12-27,73,False
2013-12-28,71,False
2013-12-29,70,False
2013-12-30,73,False
2013-12-31,66,False
2014-01-01,62,False
2014-01-02,75,False
2014-01-03,76,False
2014-01-04,72,False
2014-01-05,69,False
2014-01-06,75,False
2014-01-07,78,False
2014-01-08,81,False
2014-01-09,81,False
2014-01-10,78,False
2014-01-11,71,False
2014-01-12,72,False
2014-01-13,75,False
2014-01-14,82,False
2014-01-15,84,False
2014-01-16,86,False
