date,CA Inc,isPartial
2013-06-29,26,False
2013-06-30,23,False
2013-07-01,65,False
2013-07-02,84,False
2013-07-03,73,False
2013-07-04,27,False
2013-07-05,49,False
2013-07-06,23,False
2013-07-07,29,False
2013-07-08,61,False
2013-07-09,84,False
2013-07-10,75,False
2013-07-11,77,False
2013-07-12,68,False
2013-07-13,30,False
2013-07-14,21,False
2013-07-15,69,False
2013-07-16,74,False
2013-07-17,100,False
2013-07-18,73,False
2013-07-19,75,False
2013-07-20,33,False
2013-07-21,25,False
2013-07-22,89,False
2013-07-23,67,False
2013-07-24,78,False
2013-07-25,84,False
2013-07-26,64,False
2013-07-27,32,False
2013-07-28,20,False
2013-07-29,78,False
2013-07-30,80,False
2013-07-31,71,False
2013-08-01,78,False
2013-08-02,60,False
2013-08-03,25,False
2013-08-04,23,False
2013-08-05,81,False
2013-08-06,64,False
2013-08-07,87,False
2013-08-08,78,False
2013-08-09,56,False
2013-08-10,33,False
2013-08-11,24,False
2013-08-12,57,False
2013-08-13,70,False
2013-08-14,82,False
2013-08-15,87,False
2013-08-16,78,False
2013-08-17,29,False
2013-08-18,25,False
2013-08-19,83,False
2013-08-20,79,False
2013-08-21,74,False
2013-08-22,83,False
2013-08-23,71,False
2013-08-24,29,False
2013-08-25,24,False
2013-08-26,79,False
2013-08-27,69,False
2013-08-28,86,False
2013-08-29,68,False
2013-08-30,68,False
2013-08-31,27,False
2013-09-01,28,False
2013-09-02,25,False
2013-09-03,67,False
2013-09-04,75,False
2013-09-05,86,False
2013-09-06,86,False
2013-09-07,34,False
2013-09-08,19,False
2013-09-09,70,False
2013-09-10,69,False
2013-09-11,72,False
2013-09-12,71,False
2013-09-13,59,False
2013-09-14,32,False
2013-09-15,11,False
2013-09-16,66,False
2013-09-17,84,False
2013-09-18,61,False
2013-09-19,69,False
2013-09-20,67,False
2013-09-21,19,False
2013-09-22,23,False
2013-09-23,57,False
2013-09-24,60,False
2013-09-25,57,False
2013-09-26,69,False
2013-09-27,69,False
2013-09-28,23,False
2013-09-29,17,False
2013-09-30,61,False
2013-10-01,74,False
2013-10-02,60,False
2013-10-03,70,False
2013-10-04,62,False
2013-10-05,27,False
2013-10-06,38,False
2013-10-07,49,False
2013-10-08,68,False
2013-10-09,61,False
2013-10-10,62,False
2013-10-11,75,False
2013-10-12,24,False
2013-10-13,15,False
2013-10-14,54,False
2013-10-15,65,False
2013-10-16,62,False
2013-10-17,70,False
2013-10-18,60,False
2013-10-19,26,False
2013-10-20,16,False
2013-10-21,71,False
2013-10-22,65,False
2013-10-23,69,False
2013-10-24,70,False
2013-10-25,58,False
2013-10-26,25,False
2013-10-27,22,False
2013-10-28,69,False
2013-10-29,77,False
2013-10-30,63,False
2013-10-31,66,False
2013-11-01,42,False
2013-11-02,21,False
2013-11-03,24,False
2013-11-04,76,False
2013-11-05,72,False
2013-11-06,57,False
2013-11-07,63,False
2013-11-08,63,False
2013-11-09,22,False
2013-11-10,14,False
2013-11-11,60,False
2013-11-12,64,False
2013-11-13,68,False
2013-11-14,74,False
2013-11-15,55,False
2013-11-16,22,False
2013-11-17,27,False
2013-11-18,62,False
2013-11-19,82,False
2013-11-20,67,False
2013-11-21,52,False
2013-11-22,71,False
2013-11-23,27,False
2013-11-24,21,False
2013-11-25,68,False
2013-11-26,63,False
2013-11-27,56,False
2013-11-28,26,False
2013-11-29,33,False
2013-11-30,23,False
2013-12-01,21,False
2013-12-02,54,False
2013-12-03,78,False
2013-12-04,67,False
2013-12-05,63,False
2013-12-06,63,False
2013-12-07,26,False
2013-12-08,27,False
2013-12-09,54,False
2013-12-10,62,False
2013-12-11,72,False
2013-12-12,69,False
2013-12-13,70,False
2013-12-14,15,False
2013-12-15,16,False
2013-12-16,59,False
2013-12-17,66,False
2013-12-18,69,False
2013-12-19,61,False
2013-12-20,60,False
2013-12-21,22,False
2013-12-22,22,False
2013-12-23,48,False
2013-12-24,48,False
2013-12-25,4,False
2013-12-26,45,False
2013-12-27,64,False
2013-12-28,20,False
2013-12-29,12,False
2013-12-30,50,False
2013-12-31,57,False
2014-01-01,12,False
2014-01-02,51,False
2014-01-03,62,False
2014-01-04,25,False
2014-01-05,29,False
2014-01-06,56,False
2014-01-07,65,False
2014-01-08,91,False
2014-01-09,56,False
2014-01-10,56,False
2014-01-11,21,False
2014-01-12,28,False
2014-01-13,59,False
2014-01-14,79,False
2014-01-15,63,False
2014-01-16,65,False
2014-01-17,71,False
2014-01-18,24,False
2014-01-19,25,False
2014-01-20,42,False
2014-01-21,76,False
2014-01-22,80,False
2014-01-23,66,False
2014-01-24,62,False
2014-01-25,28,False
2014-01-26,17,False
2014-01-27,65,False
2014-01-28,71,False
2014-01-29,63,False
2014-01-30,62,False
2014-01-31,45,False
2014-02-01,27,False
2014-02-02,28,False
2014-02-03,68,False
2014-02-04,71,False
2014-02-05,44,False
2014-02-06,26,False
2014-02-07,49,False
2014-02-08,28,False
2014-02-09,24,False
2014-02-10,58,False
2014-02-11,60,False
2014-02-12,68,False
2014-02-13,45,False
2014-02-14,59,False
2014-02-15,27,False
2014-02-16,24,False
2014-02-17,45,False
2014-02-18,61,False
2014-02-19,72,False
2014-02-20,51,False
2014-02-21,65,False
2014-02-22,32,False
2014-02-23,21,False
2014-02-24,58,False
2014-02-25,55,False
2014-02-26,71,False
2014-02-27,64,False
2014-02-28,67,False
2014-03-01,28,False
2014-03-02,18,False
2014-03-03,60,False
2014-03-04,69,False
2014-03-05,66,False
2014-03-06,62,False
2014-03-07,83,False
2014-03-08,22,False
2014-03-09,19,False
2014-03-10,55,False
2014-03-11,54,False
2014-03-12,71,False
2014-03-13,69,False
2014-03-14,69,False
2014-03-15,20,False
2014-03-16,16,False
