date,CA Inc,isPartial
2014-12-01,72,False
2014-12-02,67,False
2014-12-03,72,False
2014-12-04,53,False
2014-12-05,70,False
2014-12-06,36,False
2014-12-07,17,False
2014-12-08,60,False
2014-12-09,67,False
2014-12-10,69,False
2014-12-11,48,False
2014-12-12,53,False
2014-12-13,34,False
2014-12-14,14,False
2014-12-15,66,False
2014-12-16,70,False
2014-12-17,81,False
2014-12-18,61,False
2014-12-19,69,False
2014-12-20,23,False
2014-12-21,26,False
2014-12-22,63,False
2014-12-23,50,False
2014-12-24,53,False
2014-12-25,18,False
2014-12-26,46,False
2014-12-27,24,False
2014-12-28,13,False
2014-12-29,58,False
2014-12-30,53,False
2014-12-31,57,False
2015-01-01,21,False
2015-01-02,42,False
2015-01-03,28,False
2015-01-04,14,False
2015-01-05,59,False
2015-01-06,72,False
2015-01-07,79,False
2015-01-08,67,False
2015-01-09,55,False
2015-01-10,30,False
2015-01-11,24,False
2015-01-12,60,False
2015-01-13,86,False
2015-01-14,69,False
2015-01-15,84,False
2015-01-16,71,False
2015-01-17,32,False
2015-01-18,12,False
2015-01-19,55,False
2015-01-20,59,False
2015-01-21,91,False
2015-01-22,73,False
2015-01-23,69,False
2015-01-24,36,False
2015-01-25,27,False
2015-01-26,69,False
2015-01-27,62,False
2015-01-28,77,False
2015-01-29,80,False
2015-01-30,61,False
2015-01-31,34,False
2015-02-01,29,False
2015-02-02,59,False
2015-02-03,72,False
2015-02-04,69,False
2015-02-05,80,False
2015-02-06,71,False
2015-02-07,45,False
2015-02-08,33,False
2015-02-09,73,False
2015-02-10,63,False
2015-02-11,67,False
2015-02-12,56,False
2015-02-13,69,False
2015-02-14,35,False
2015-02-15,18,False
2015-02-16,62,False
2015-02-17,74,False
2015-02-18,70,False
2015-02-19,60,False
2015-02-20,73,False
2015-02-21,26,False
2015-02-22,24,False
2015-02-23,80,False
2015-02-24,85,False
2015-02-25,78,False
2015-02-26,76,False
2015-02-27,62,False
2015-02-28,28,False
2015-03-01,26,False
2015-03-02,63,False
2015-03-03,75,False
2015-03-04,77,False
2015-03-05,54,False
2015-03-06,63,False
2015-03-07,21,False
2015-03-08,30,False
2015-03-09,81,False
2015-03-10,67,False
2015-03-11,76,False
2015-03-12,87,False
2015-03-13,60,False
2015-03-14,22,False
2015-03-15,17,False
2015-03-16,80,False
2015-03-17,72,False
2015-03-18,72,False
2015-03-19,60,False
2015-03-20,64,False
2015-03-21,26,False
2015-03-22,27,False
2015-03-23,82,False
2015-03-24,75,False
2015-03-25,35,False
2015-03-26,88,False
2015-03-27,70,False
2015-03-28,37,False
2015-03-29,17,False
2015-03-30,75,False
2015-03-31,81,False
2015-04-01,60,False
2015-04-02,60,False
2015-04-03,55,False
2015-04-04,28,False
2015-04-05,22,False
2015-04-06,57,False
2015-04-07,89,False
2015-04-08,75,False
2015-04-09,69,False
2015-04-10,57,False
2015-04-11,28,False
2015-04-12,19,False
2015-04-13,70,False
2015-04-14,77,False
2015-04-15,65,False
2015-04-16,68,False
2015-04-17,78,False
2015-04-18,30,False
2015-04-19,28,False
2015-04-20,88,False
2015-04-21,92,False
2015-04-22,88,False
2015-04-23,73,False
2015-04-24,80,False
2015-04-25,22,False
2015-04-26,23,False
2015-04-27,78,False
2015-04-28,79,False
2015-04-29,76,False
2015-04-30,82,False
2015-05-01,61,False
2015-05-02,25,False
2015-05-03,23,False
2015-05-04,82,False
2015-05-05,66,False
2015-05-06,77,False
2015-05-07,74,False
2015-05-08,67,False
2015-05-09,24,False
2015-05-10,16,False
2015-05-11,62,False
2015-05-12,74,False
2015-05-13,75,False
2015-05-14,71,False
2015-05-15,56,False
2015-05-16,23,False
2015-05-17,25,False
2015-05-18,71,False
2015-05-19,71,False
2015-05-20,59,False
2015-05-21,57,False
2015-05-22,60,False
2015-05-23,30,False
2015-05-24,18,False
2015-05-25,18,False
2015-05-26,86,False
2015-05-27,66,False
2015-05-28,89,False
2015-05-29,76,False
2015-05-30,27,False
2015-05-31,17,False
2015-06-01,70,False
2015-06-02,74,False
2015-06-03,82,False
2015-06-04,72,False
2015-06-05,69,False
2015-06-06,23,False
2015-06-07,15,False
2015-06-08,62,False
2015-06-09,87,False
2015-06-10,89,False
2015-06-11,80,False
2015-06-12,82,False
2015-06-13,19,False
2015-06-14,26,False
2015-06-15,62,False
2015-06-16,68,False
2015-06-17,71,False
2015-06-18,86,False
2015-06-19,74,False
2015-06-20,35,False
2015-06-21,20,False
2015-06-22,79,False
2015-06-23,76,False
2015-06-24,68,False
2015-06-25,75,False
2015-06-26,84,False
2015-06-27,33,False
2015-06-28,25,False
2015-06-29,77,False
2015-06-30,78,False
2015-07-01,61,False
2015-07-02,49,False
2015-07-03,34,False
2015-07-04,15,False
2015-07-05,22,False
2015-07-06,56,False
2015-07-07,68,False
2015-07-08,86,False
2015-07-09,60,False
2015-07-10,69,False
2015-07-11,31,False
2015-07-12,16,False
2015-07-13,67,False
2015-07-14,78,False
2015-07-15,72,False
2015-07-16,67,False
2015-07-17,79,False
2015-07-18,23,False
2015-07-19,28,False
2015-07-20,70,False
2015-07-21,84,False
2015-07-22,83,False
2015-07-23,82,False
2015-07-24,63,False
2015-07-25,29,False
2015-07-26,20,False
2015-07-27,66,False
2015-07-28,83,False
2015-07-29,70,False
2015-07-30,72,False
2015-07-31,57,False
2015-08-01,19,False
2015-08-02,21,False
2015-08-03,81,False
2015-08-04,100,False
2015-08-05,68,False
2015-08-06,65,False
2015-08-07,75,False
2015-08-08,36,False
2015-08-09,20,False
2015-08-10,74,False
2015-08-11,80,False
2015-08-12,60,False
2015-08-13,71,False
2015-08-14,76,False
2015-08-15,24,False
2015-08-16,24,False
2015-08-17,74,False
2015-08-18,77,False
