date,CA Inc,isPartial
2016-09-11,17,False
2016-09-12,77,False
2016-09-13,98,False
2016-09-14,70,False
2016-09-15,65,False
2016-09-16,59,False
2016-09-17,26,False
2016-09-18,19,False
2016-09-19,82,False
2016-09-20,82,False
2016-09-21,71,False
2016-09-22,83,False
2016-09-23,83,False
2016-09-24,16,False
2016-09-25,17,False
2016-09-26,64,False
2016-09-27,77,False
2016-09-28,81,False
2016-09-29,73,False
2016-09-30,71,False
2016-10-01,26,False
2016-10-02,14,False
2016-10-03,71,False
2016-10-04,79,False
2016-10-05,79,False
2016-10-06,74,False
2016-10-07,55,False
2016-10-08,29,False
2016-10-09,18,False
2016-10-10,68,False
2016-10-11,74,False
2016-10-12,71,False
2016-10-13,75,False
2016-10-14,66,False
2016-10-15,25,False
2016-10-16,23,False
2016-10-17,72,False
2016-10-18,83,False
2016-10-19,71,False
2016-10-20,59,False
2016-10-21,69,False
2016-10-22,27,False
2016-10-23,19,False
2016-10-24,67,False
2016-10-25,83,False
2016-10-26,76,False
2016-10-27,71,False
2016-10-28,65,False
2016-10-29,27,False
2016-10-30,16,False
2016-10-31,76,False
2016-11-01,81,False
2016-11-02,71,False
2016-11-03,70,False
2016-11-04,72,False
2016-11-05,28,False
2016-11-06,13,False
2016-11-07,65,False
2016-11-08,68,False
2016-11-09,68,False
2016-11-10,72,False
2016-11-11,63,False
2016-11-12,17,False
2016-11-13,22,False
2016-11-14,61,False
2016-11-15,94,False
2016-11-16,74,False
2016-11-17,75,False
2016-11-18,70,False
2016-11-19,22,False
2016-11-20,16,False
2016-11-21,64,False
2016-11-22,65,False
2016-11-23,57,False
2016-11-24,17,False
2016-11-25,22,False
2016-11-26,22,False
2016-11-27,19,False
2016-11-28,67,False
2016-11-29,82,False
2016-11-30,70,False
2016-12-01,73,False
2016-12-02,77,False
2016-12-03,34,False
2016-12-04,21,False
2016-12-05,66,False
2016-12-06,74,False
2016-12-07,87,False
2016-12-08,76,False
2016-12-09,57,False
2016-12-10,28,False
2016-12-11,17,False
2016-12-12,59,False
2016-12-13,73,False
2016-12-14,67,False
2016-12-15,75,False
2016-12-16,71,False
2016-12-17,29,False
2016-12-18,22,False
2016-12-19,68,False
2016-12-20,70,False
2016-12-21,71,False
2016-12-22,60,False
2016-12-23,50,False
2016-12-24,15,False
2016-12-25,14,False
2016-12-26,31,False
2016-12-27,54,False
2016-12-28,68,False
2016-12-29,64,False
2016-12-30,52,False
2016-12-31,19,False
2017-01-01,17,False
2017-01-02,35,False
2017-01-03,76,False
2017-01-04,72,False
2017-01-05,74,False
2017-01-06,67,False
2017-01-07,27,False
2017-01-08,20,False
2017-01-09,70,False
2017-01-10,68,False
2017-01-11,77,False
2017-01-12,75,False
2017-01-13,59,False
2017-01-14,32,False
2017-01-15,21,False
2017-01-16,53,False
2017-01-17,69,False
2017-01-18,79,False
2017-01-19,87,False
2017-01-20,73,False
2017-01-21,33,False
2017-01-22,25,False
2017-01-23,67,False
2017-01-24,89,False
2017-01-25,76,False
2017-01-26,71,False
2017-01-27,77,False
2017-01-28,35,False
2017-01-29,32,False
2017-01-30,80,False
2017-01-31,77,False
2017-02-01,86,False
2017-02-02,90,False
2017-02-03,72,False
2017-02-04,41,False
2017-02-05,23,False
2017-02-06,84,False
2017-02-07,83,False
2017-02-08,72,False
2017-02-09,80,False
2017-02-10,71,False
2017-02-11,37,False
2017-02-12,24,False
2017-02-13,66,False
2017-02-14,75,False
2017-02-15,72,False
2017-02-16,80,False
2017-02-17,76,False
2017-02-18,31,False
2017-02-19,24,False
2017-02-20,62,False
2017-02-21,79,False
2017-02-22,81,False
2017-02-23,83,False
2017-02-24,65,False
2017-02-25,28,False
2017-02-26,21,False
2017-02-27,84,False
2017-02-28,79,False
2017-03-01,74,False
2017-03-02,87,False
2017-03-03,80,False
2017-03-04,29,False
2017-03-05,30,False
2017-03-06,78,False
2017-03-07,78,False
2017-03-08,77,False
2017-03-09,72,False
2017-03-10,76,False
2017-03-11,35,False
2017-03-12,20,False
2017-03-13,72,False
2017-03-14,84,False
2017-03-15,74,False
2017-03-16,86,False
2017-03-17,71,False
2017-03-18,20,False
2017-03-19,19,False
2017-03-20,77,False
2017-03-21,73,False
2017-03-22,87,False
2017-03-23,81,False
2017-03-24,74,False
2017-03-25,26,False
2017-03-26,25,False
2017-03-27,77,False
2017-03-28,91,False
2017-03-29,78,False
2017-03-30,81,False
2017-03-31,66,False
2017-04-01,39,False
2017-04-02,24,False
2017-04-03,78,False
2017-04-04,77,False
2017-04-05,89,False
2017-04-06,84,False
2017-04-07,67,False
2017-04-08,38,False
2017-04-09,23,False
2017-04-10,75,False
2017-04-11,89,False
2017-04-12,93,False
2017-04-13,70,False
2017-04-14,77,False
2017-04-15,38,False
2017-04-16,19,False
2017-04-17,76,False
2017-04-18,86,False
2017-04-19,100,False
2017-04-20,82,False
2017-04-21,88,False
2017-04-22,39,False
2017-04-23,37,False
2017-04-24,79,False
2017-04-25,93,False
2017-04-26,88,False
2017-04-27,79,False
2017-04-28,82,False
2017-04-29,33,False
2017-04-30,21,False
2017-05-01,80,False
2017-05-02,69,False
2017-05-03,84,False
2017-05-04,85,False
2017-05-05,71,False
2017-05-06,41,False
2017-05-07,21,False
2017-05-08,75,False
2017-05-09,76,False
2017-05-10,73,False
2017-05-11,75,False
2017-05-12,74,False
2017-05-13,35,False
2017-05-14,21,False
2017-05-15,67,False
2017-05-16,74,False
2017-05-17,96,False
2017-05-18,73,False
2017-05-19,78,False
2017-05-20,30,False
2017-05-21,25,False
2017-05-22,87,False
2017-05-23,81,False
2017-05-24,82,False
2017-05-25,78,False
2017-05-26,61,False
2017-05-27,26,False
2017-05-28,25,False
2017-05-29,26,False
