date,CA Inc,isPartial
2017-01-19,77,False
2017-01-20,66,False
2017-01-21,28,False
2017-01-22,23,False
2017-01-23,56,False
2017-01-24,83,False
2017-01-25,73,False
2017-01-26,59,False
2017-01-27,56,False
2017-01-28,42,False
2017-01-29,27,False
2017-01-30,66,False
2017-01-31,78,False
2017-02-01,79,False
2017-02-02,74,False
2017-02-03,55,False
2017-02-04,27,False
2017-02-05,18,False
2017-02-06,66,False
2017-02-07,85,False
2017-02-08,55,False
2017-02-09,59,False
2017-02-10,63,False
2017-02-11,32,False
2017-02-12,23,False
2017-02-13,75,False
2017-02-14,70,False
2017-02-15,66,False
2017-02-16,78,False
2017-02-17,79,False
2017-02-18,24,False
2017-02-19,22,False
2017-02-20,57,False
2017-02-21,67,False
2017-02-22,73,False
2017-02-23,76,False
2017-02-24,59,False
2017-02-25,32,False
2017-02-26,17,False
2017-02-27,73,False
2017-02-28,72,False
2017-03-01,66,False
2017-03-02,77,False
2017-03-03,68,False
2017-03-04,33,False
2017-03-05,26,False
2017-03-06,67,False
2017-03-07,70,False
2017-03-08,70,False
2017-03-09,57,False
2017-03-10,72,False
2017-03-11,32,False
2017-03-12,15,False
2017-03-13,61,False
2017-03-14,78,False
2017-03-15,74,False
2017-03-16,62,False
2017-03-17,61,False
2017-03-18,15,False
2017-03-19,18,False
2017-03-20,70,False
2017-03-21,70,False
2017-03-22,80,False
2017-03-23,78,False
2017-03-24,50,False
2017-03-25,17,False
2017-03-26,16,False
2017-03-27,67,False
2017-03-28,72,False
2017-03-29,76,False
2017-03-30,75,False
2017-03-31,76,False
2017-04-01,33,False
2017-04-02,14,False
2017-04-03,63,False
2017-04-04,82,False
2017-04-05,73,False
2017-04-06,83,False
2017-04-07,58,False
2017-04-08,31,False
2017-04-09,19,False
2017-04-10,67,False
2017-04-11,93,False
2017-04-12,82,False
2017-04-13,67,False
2017-04-14,63,False
2017-04-15,35,False
2017-04-16,20,False
2017-04-17,61,False
2017-04-18,82,False
2017-04-19,93,False
2017-04-20,70,False
2017-04-21,67,False
2017-04-22,30,False
2017-04-23,27,False
2017-04-24,83,False
2017-04-25,72,False
2017-04-26,85,False
2017-04-27,81,False
2017-04-28,72,False
2017-04-29,34,False
2017-04-30,16,False
2017-05-01,66,False
2017-05-02,73,False
2017-05-03,86,False
2017-05-04,69,False
2017-05-05,70,False
2017-05-06,43,False
2017-05-07,19,False
2017-05-08,59,False
2017-05-09,76,False
2017-05-10,69,False
2017-05-11,69,False
2017-05-12,66,False
2017-05-13,20,False
2017-05-14,19,False
2017-05-15,52,False
2017-05-16,68,False
2017-05-17,82,False
2017-05-18,77,False
2017-05-19,56,False
2017-05-20,25,False
2017-05-21,24,False
2017-05-22,75,False
2017-05-23,67,False
2017-05-24,60,False
2017-05-25,71,False
2017-05-26,53,False
2017-05-27,23,False
2017-05-28,17,False
2017-05-29,16,False
2017-05-30,62,False
2017-05-31,73,False
2017-06-01,62,False
2017-06-02,68,False
2017-06-03,28,False
2017-06-04,17,False
2017-06-05,64,False
2017-06-06,75,False
2017-06-07,83,False
2017-06-08,79,False
2017-06-09,60,False
2017-06-10,34,False
2017-06-11,23,False
2017-06-12,64,False
2017-06-13,62,False
2017-06-14,73,False
2017-06-15,72,False
2017-06-16,62,False
2017-06-17,31,False
2017-06-18,16,False
2017-06-19,75,False
2017-06-20,86,False
2017-06-21,82,False
2017-06-22,70,False
2017-06-23,65,False
2017-06-24,49,False
2017-06-25,12,False
2017-06-26,73,False
2017-06-27,68,False
2017-06-28,87,False
2017-06-29,76,False
2017-06-30,63,False
2017-07-01,28,False
2017-07-02,22,False
2017-07-03,45,False
2017-07-04,31,False
2017-07-05,75,False
2017-07-06,100,False
2017-07-07,59,False
