date,CA Inc,isPartial
2017-05-29,21,False
2017-05-30,63,False
2017-05-31,70,False
2017-06-01,69,False
2017-06-02,68,False
2017-06-03,28,False
2017-06-04,26,False
2017-06-05,73,False
2017-06-06,79,False
2017-06-07,79,False
2017-06-08,80,False
2017-06-09,78,False
2017-06-10,31,False
2017-06-11,20,False
2017-06-12,67,False
2017-06-13,72,False
2017-06-14,79,False
2017-06-15,79,False
2017-06-16,74,False
2017-06-17,27,False
2017-06-18,21,False
2017-06-19,83,False
2017-06-20,72,False
2017-06-21,84,False
2017-06-22,79,False
2017-06-23,75,False
2017-06-24,38,False
2017-06-25,23,False
2017-06-26,71,False
2017-06-27,82,False
2017-06-28,82,False
2017-06-29,81,False
2017-06-30,68,False
2017-07-01,21,False
2017-07-02,23,False
2017-07-03,53,False
2017-07-04,34,False
2017-07-05,76,False
2017-07-06,95,False
2017-07-07,63,False
2017-07-08,38,False
2017-07-09,31,False
2017-07-10,74,False
2017-07-11,92,False
2017-07-12,80,False
2017-07-13,86,False
2017-07-14,77,False
2017-07-15,27,False
2017-07-16,26,False
2017-07-17,71,False
2017-07-18,67,False
2017-07-19,87,False
2017-07-20,79,False
2017-07-21,70,False
2017-07-22,36,False
2017-07-23,26,False
2017-07-24,89,False
2017-07-25,80,False
2017-07-26,84,False
2017-07-27,72,False
2017-07-28,70,False
2017-07-29,26,False
2017-07-30,31,False
2017-07-31,74,False
2017-08-01,87,False
2017-08-02,100,False
2017-08-03,90,False
2017-08-04,69,False
2017-08-05,35,False
2017-08-06,33,False
2017-08-07,82,False
2017-08-08,92,False
2017-08-09,90,False
2017-08-10,84,False
2017-08-11,69,False
2017-08-12,30,False
2017-08-13,22,False
2017-08-14,77,False
2017-08-15,95,False
2017-08-16,95,False
2017-08-17,67,False
2017-08-18,69,False
2017-08-19,29,False
2017-08-20,22,False
2017-08-21,78,False
2017-08-22,87,False
2017-08-23,77,False
2017-08-24,76,False
2017-08-25,83,False
2017-08-26,30,False
2017-08-27,19,False
2017-08-28,78,False
2017-08-29,86,False
2017-08-30,98,False
2017-08-31,87,False
2017-09-01,66,False
2017-09-02,31,False
2017-09-03,24,False
2017-09-04,27,False
2017-09-05,71,False
2017-09-06,74,False
2017-09-07,78,False
2017-09-08,81,False
2017-09-09,27,False
2017-09-10,22,False
2017-09-11,83,False
2017-09-12,72,False
2017-09-13,86,False
2017-09-14,89,False
2017-09-15,73,False
2017-09-16,53,False
