date,CA Inc,isPartial
2016-06-05,21,False
2016-06-06,88,False
2016-06-07,93,False
2016-06-08,89,False
2016-06-09,75,False
2016-06-10,73,False
2016-06-11,24,False
2016-06-12,18,False
2016-06-13,78,False
2016-06-14,98,False
2016-06-15,88,False
2016-06-16,82,False
2016-06-17,75,False
2016-06-18,33,False
2016-06-19,19,False
2016-06-20,75,False
2016-06-21,87,False
2016-06-22,89,False
2016-06-23,86,False
2016-06-24,80,False
2016-06-25,24,False
2016-06-26,22,False
2016-06-27,86,False
2016-06-28,89,False
2016-06-29,84,False
2016-06-30,64,False
2016-07-01,75,False
2016-07-02,28,False
2016-07-03,22,False
2016-07-04,28,False
2016-07-05,80,False
2016-07-06,85,False
2016-07-07,78,False
2016-07-08,79,False
2016-07-09,34,False
2016-07-10,24,False
2016-07-11,79,False
2016-07-12,85,False
2016-07-13,90,False
2016-07-14,78,False
2016-07-15,67,False
2016-07-16,25,False
2016-07-17,28,False
2016-07-18,86,False
2016-07-19,84,False
2016-07-20,85,False
2016-07-21,77,False
2016-07-22,79,False
2016-07-23,34,False
2016-07-24,14,False
2016-07-25,87,False
2016-07-26,83,False
2016-07-27,91,False
2016-07-28,82,False
2016-07-29,82,False
2016-07-30,30,False
2016-07-31,22,False
2016-08-01,88,False
2016-08-02,74,False
2016-08-03,67,False
2016-08-04,87,False
2016-08-05,70,False
2016-08-06,28,False
2016-08-07,17,False
2016-08-08,83,False
2016-08-09,77,False
2016-08-10,70,False
2016-08-11,74,False
2016-08-12,71,False
2016-08-13,29,False
2016-08-14,15,False
2016-08-15,62,False
2016-08-16,93,False
2016-08-17,70,False
2016-08-18,60,False
2016-08-19,71,False
2016-08-20,27,False
2016-08-21,22,False
2016-08-22,78,False
2016-08-23,80,False
2016-08-24,78,False
2016-08-25,74,False
2016-08-26,75,False
2016-08-27,28,False
2016-08-28,23,False
2016-08-29,87,False
2016-08-30,89,False
2016-08-31,77,False
2016-09-01,74,False
2016-09-02,70,False
2016-09-03,24,False
2016-09-04,18,False
2016-09-05,23,False
2016-09-06,81,False
2016-09-07,97,False
2016-09-08,76,False
2016-09-09,70,False
2016-09-10,28,False
2016-09-11,26,False
