date,CA Inc,isPartial
2011-08-23,90,False
2011-08-24,75,False
2011-08-25,76,False
2011-08-26,61,False
2011-08-27,19,False
2011-08-28,28,False
2011-08-29,70,False
2011-08-30,76,False
2011-08-31,76,False
2011-09-01,64,False
2011-09-02,61,False
2011-09-03,29,False
2011-09-04,21,False
2011-09-05,26,False
2011-09-06,61,False
2011-09-07,72,False
2011-09-08,64,False
2011-09-09,51,False
2011-09-10,27,False
2011-09-11,14,False
2011-09-12,69,False
2011-09-13,64,False
2011-09-14,66,False
2011-09-15,84,False
2011-09-16,71,False
2011-09-17,25,False
2011-09-18,24,False
