date,CA Inc,isPartial
2015-08-18,90,False
2015-08-19,81,False
2015-08-20,80,False
2015-08-21,71,False
2015-08-22,29,False
2015-08-23,22,False
2015-08-24,78,False
2015-08-25,87,False
2015-08-26,66,False
2015-08-27,73,False
2015-08-28,75,False
2015-08-29,33,False
2015-08-30,25,False
2015-08-31,81,False
2015-09-01,74,False
2015-09-02,71,False
2015-09-03,83,False
2015-09-04,63,False
2015-09-05,29,False
2015-09-06,23,False
2015-09-07,24,False
2015-09-08,80,False
2015-09-09,85,False
2015-09-10,87,False
2015-09-11,65,False
2015-09-12,18,False
2015-09-13,18,False
2015-09-14,73,False
2015-09-15,74,False
2015-09-16,83,False
2015-09-17,71,False
2015-09-18,79,False
2015-09-19,33,False
2015-09-20,20,False
2015-09-21,74,False
2015-09-22,79,False
2015-09-23,83,False
2015-09-24,70,False
2015-09-25,76,False
2015-09-26,32,False
2015-09-27,30,False
2015-09-28,65,False
2015-09-29,85,False
2015-09-30,79,False
2015-10-01,77,False
2015-10-02,71,False
2015-10-03,23,False
2015-10-04,18,False
2015-10-05,72,False
2015-10-06,81,False
2015-10-07,74,False
2015-10-08,65,False
2015-10-09,74,False
2015-10-10,34,False
2015-10-11,23,False
2015-10-12,77,False
2015-10-13,69,False
2015-10-14,76,False
2015-10-15,78,False
2015-10-16,68,False
2015-10-17,32,False
2015-10-18,21,False
2015-10-19,75,False
2015-10-20,74,False
2015-10-21,77,False
2015-10-22,75,False
2015-10-23,64,False
2015-10-24,33,False
2015-10-25,28,False
2015-10-26,70,False
2015-10-27,78,False
2015-10-28,63,False
2015-10-29,84,False
2015-10-30,64,False
2015-10-31,28,False
2015-11-01,16,False
2015-11-02,70,False
2015-11-03,79,False
2015-11-04,82,False
2015-11-05,66,False
2015-11-06,78,False
2015-11-07,21,False
2015-11-08,24,False
2015-11-09,57,False
2015-11-10,75,False
2015-11-11,67,False
2015-11-12,74,False
2015-11-13,87,False
2015-11-14,20,False
2015-11-15,13,False
2015-11-16,65,False
2015-11-17,67,False
2015-11-18,87,False
2015-11-19,75,False
2015-11-20,68,False
2015-11-21,25,False
2015-11-22,14,False
2015-11-23,51,False
2015-11-24,75,False
2015-11-25,49,False
2015-11-26,20,False
2015-11-27,27,False
2015-11-28,21,False
2015-11-29,16,False
2015-11-30,55,False
2015-12-01,74,False
2015-12-02,68,False
2015-12-03,74,False
2015-12-04,64,False
2015-12-05,29,False
2015-12-06,20,False
2015-12-07,64,False
2015-12-08,60,False
2015-12-09,67,False
2015-12-10,68,False
2015-12-11,63,False
2015-12-12,25,False
2015-12-13,13,False
2015-12-14,62,False
2015-12-15,77,False
2015-12-16,69,False
2015-12-17,63,False
2015-12-18,68,False
2015-12-19,32,False
2015-12-20,19,False
2015-12-21,55,False
2015-12-22,71,False
2015-12-23,62,False
2015-12-24,40,False
2015-12-25,13,False
2015-12-26,22,False
2015-12-27,25,False
2015-12-28,64,False
2015-12-29,73,False
2015-12-30,66,False
2015-12-31,48,False
2016-01-01,16,False
2016-01-02,19,False
2016-01-03,21,False
2016-01-04,73,False
2016-01-05,81,False
2016-01-06,74,False
2016-01-07,83,False
2016-01-08,95,False
2016-01-09,32,False
2016-01-10,23,False
2016-01-11,65,False
2016-01-12,73,False
2016-01-13,77,False
2016-01-14,75,False
2016-01-15,79,False
2016-01-16,33,False
2016-01-17,25,False
2016-01-18,61,False
2016-01-19,78,False
2016-01-20,87,False
2016-01-21,92,False
2016-01-22,79,False
2016-01-23,42,False
2016-01-24,26,False
2016-01-25,81,False
2016-01-26,80,False
2016-01-27,83,False
2016-01-28,87,False
2016-01-29,68,False
2016-01-30,32,False
2016-01-31,31,False
2016-02-01,77,False
2016-02-02,83,False
2016-02-03,83,False
2016-02-04,84,False
2016-02-05,77,False
2016-02-06,34,False
2016-02-07,29,False
2016-02-08,70,False
2016-02-09,86,False
2016-02-10,89,False
2016-02-11,89,False
2016-02-12,69,False
2016-02-13,38,False
2016-02-14,24,False
2016-02-15,63,False
2016-02-16,78,False
2016-02-17,93,False
2016-02-18,79,False
2016-02-19,69,False
2016-02-20,35,False
2016-02-21,28,False
2016-02-22,81,False
2016-02-23,76,False
2016-02-24,87,False
2016-02-25,90,False
2016-02-26,78,False
2016-02-27,36,False
2016-02-28,24,False
2016-02-29,87,False
2016-03-01,73,False
2016-03-02,94,False
2016-03-03,87,False
2016-03-04,81,False
2016-03-05,41,False
2016-03-06,30,False
2016-03-07,85,False
2016-03-08,87,False
2016-03-09,78,False
2016-03-10,96,False
2016-03-11,72,False
2016-03-12,32,False
2016-03-13,21,False
2016-03-14,83,False
2016-03-15,85,False
2016-03-16,90,False
2016-03-17,80,False
2016-03-18,71,False
2016-03-19,28,False
2016-03-20,24,False
2016-03-21,84,False
2016-03-22,95,False
2016-03-23,78,False
2016-03-24,86,False
2016-03-25,72,False
2016-03-26,20,False
2016-03-27,15,False
2016-03-28,80,False
2016-03-29,84,False
2016-03-30,88,False
2016-03-31,89,False
2016-04-01,75,False
2016-04-02,32,False
2016-04-03,22,False
2016-04-04,82,False
2016-04-05,85,False
2016-04-06,86,False
2016-04-07,85,False
2016-04-08,76,False
2016-04-09,34,False
2016-04-10,27,False
2016-04-11,94,False
2016-04-12,84,False
2016-04-13,100,False
2016-04-14,98,False
2016-04-15,84,False
