date,CA Inc,isPartial
2012-10-12,74,False
2012-10-13,38,False
2012-10-14,17,False
2012-10-15,68,False
2012-10-16,68,False
2012-10-17,71,False
2012-10-18,75,False
2012-10-19,68,False
2012-10-20,24,False
2012-10-21,25,False
2012-10-22,73,False
2012-10-23,67,False
2012-10-24,63,False
2012-10-25,64,False
2012-10-26,58,False
2012-10-27,29,False
2012-10-28,14,False
2012-10-29,65,False
2012-10-30,68,False
2012-10-31,57,False
2012-11-01,69,False
2012-11-02,57,False
2012-11-03,20,False
2012-11-04,20,False
2012-11-05,66,False
2012-11-06,55,False
2012-11-07,67,False
2012-11-08,64,False
2012-11-09,65,False
2012-11-10,24,False
2012-11-11,14,False
2012-11-12,52,False
2012-11-13,68,False
2012-11-14,68,False
2012-11-15,59,False
2012-11-16,62,False
2012-11-17,24,False
2012-11-18,26,False
2012-11-19,57,False
2012-11-20,65,False
2012-11-21,57,False
2012-11-22,22,False
2012-11-23,23,False
2012-11-24,24,False
2012-11-25,11,False
2012-11-26,61,False
2012-11-27,66,False
2012-11-28,56,False
2012-11-29,69,False
2012-11-30,60,False
2012-12-01,28,False
2012-12-02,25,False
2012-12-03,62,False
2012-12-04,65,False
2012-12-05,67,False
2012-12-06,78,False
2012-12-07,68,False
2012-12-08,27,False
2012-12-09,21,False
2012-12-10,59,False
2012-12-11,75,False
2012-12-12,58,False
2012-12-13,49,False
2012-12-14,62,False
2012-12-15,22,False
2012-12-16,25,False
2012-12-17,65,False
2012-12-18,65,False
2012-12-19,68,False
2012-12-20,63,False
2012-12-21,55,False
2012-12-22,24,False
2012-12-23,13,False
2012-12-24,33,False
2012-12-25,10,False
2012-12-26,55,False
2012-12-27,46,False
2012-12-28,58,False
2012-12-29,30,False
2012-12-30,29,False
2012-12-31,34,False
2013-01-01,11,False
2013-01-02,60,False
2013-01-03,65,False
2013-01-04,69,False
2013-01-05,34,False
2013-01-06,27,False
2013-01-07,59,False
2013-01-08,69,False
2013-01-09,56,False
2013-01-10,59,False
2013-01-11,53,False
2013-01-12,28,False
2013-01-13,21,False
2013-01-14,64,False
2013-01-15,79,False
2013-01-16,73,False
2013-01-17,69,False
2013-01-18,55,False
2013-01-19,41,False
2013-01-20,9,False
2013-01-21,49,False
2013-01-22,68,False
2013-01-23,67,False
2013-01-24,64,False
2013-01-25,63,False
2013-01-26,29,False
2013-01-27,31,False
2013-01-28,46,False
2013-01-29,57,False
2013-01-30,74,False
