date,CA Inc,isPartial
2012-01-26,81,False
2012-01-27,87,False
2012-01-28,26,False
2012-01-29,27,False
2012-01-30,71,False
2012-01-31,100,False
2012-02-01,81,False
2012-02-02,85,False
2012-02-03,69,False
2012-02-04,34,False
2012-02-05,25,False
2012-02-06,76,False
2012-02-07,91,False
2012-02-08,74,False
2012-02-09,99,False
2012-02-10,68,False
2012-02-11,37,False
2012-02-12,33,False
2012-02-13,72,False
2012-02-14,89,False
2012-02-15,91,False
2012-02-16,87,False
2012-02-17,75,False
2012-02-18,42,False
2012-02-19,22,False
2012-02-20,58,False
2012-02-21,88,False
2012-02-22,98,False
2012-02-23,84,False
2012-02-24,80,False
2012-02-25,24,False
2012-02-26,29,False
2012-02-27,80,False
2012-02-28,81,False
2012-02-29,82,False
2012-03-01,67,False
2012-03-02,82,False
2012-03-03,26,False
2012-03-04,29,False
2012-03-05,85,False
2012-03-06,85,False
2012-03-07,81,False
2012-03-08,77,False
2012-03-09,80,False
2012-03-10,38,False
2012-03-11,35,False
2012-03-12,76,False
2012-03-13,71,False
2012-03-14,95,False
2012-03-15,76,False
2012-03-16,69,False
2012-03-17,39,False
2012-03-18,32,False
2012-03-19,71,False
2012-03-20,87,False
2012-03-21,82,False
2012-03-22,73,False
2012-03-23,63,False
2012-03-24,20,False
2012-03-25,25,False
2012-03-26,76,False
2012-03-27,61,False
2012-03-28,75,False
2012-03-29,75,False
2012-03-30,73,False
2012-03-31,35,False
2012-04-01,18,False
2012-04-02,86,False
2012-04-03,74,False
2012-04-04,77,False
2012-04-05,86,False
2012-04-06,60,False
2012-04-07,28,False
2012-04-08,12,False
2012-04-09,61,False
2012-04-10,74,False
2012-04-11,84,False
2012-04-12,78,False
2012-04-13,67,False
2012-04-14,36,False
2012-04-15,30,False
2012-04-16,66,False
2012-04-17,83,False
2012-04-18,87,False
2012-04-19,68,False
2012-04-20,69,False
2012-04-21,28,False
2012-04-22,29,False
2012-04-23,70,False
2012-04-24,76,False
2012-04-25,79,False
2012-04-26,63,False
2012-04-27,63,False
2012-04-28,30,False
2012-04-29,23,False
2012-04-30,67,False
2012-05-01,84,False
2012-05-02,70,False
2012-05-03,82,False
2012-05-04,59,False
2012-05-05,22,False
2012-05-06,23,False
2012-05-07,67,False
2012-05-08,87,False
2012-05-09,78,False
2012-05-10,69,False
2012-05-11,66,False
2012-05-12,26,False
2012-05-13,23,False
2012-05-14,69,False
2012-05-15,66,False
2012-05-16,68,False
2012-05-17,63,False
2012-05-18,66,False
2012-05-19,21,False
2012-05-20,22,False
2012-05-21,69,False
2012-05-22,68,False
2012-05-23,73,False
2012-05-24,64,False
2012-05-25,65,False
