date,PayPal,isPartial
2018-01-22,77,False
2018-01-23,77,False
2018-01-24,77,False
2018-01-25,78,False
2018-01-26,74,False
2018-01-27,69,False
2018-01-28,66,False
2018-01-29,81,False
2018-01-30,79,False
2018-01-31,83,False
2018-02-01,89,False
2018-02-02,84,False
2018-02-03,70,False
2018-02-04,68,False
2018-02-05,83,False
2018-02-06,84,False
2018-02-07,83,False
2018-02-08,74,False
2018-02-09,74,False
2018-02-10,68,False
2018-02-11,64,False
2018-02-12,80,False
2018-02-13,76,False
2018-02-14,72,False
2018-02-15,73,False
2018-02-16,74,False
2018-02-17,67,False
2018-02-18,62,False
2018-02-19,74,False
2018-02-20,74,False
2018-02-21,75,False
2018-02-22,80,False
2018-02-23,74,False
2018-02-24,64,False
2018-02-25,64,False
2018-02-26,76,False
2018-02-27,79,False
2018-02-28,77,False
2018-03-01,77,False
2018-03-02,75,False
2018-03-03,68,False
2018-03-04,65,False
2018-03-05,81,False
2018-03-06,80,False
2018-03-07,80,False
2018-03-08,77,False
2018-03-09,74,False
2018-03-10,69,False
2018-03-11,61,False
2018-03-12,77,False
2018-03-13,74,False
2018-03-14,74,False
2018-03-15,79,False
2018-03-16,73,False
2018-03-17,65,False
2018-03-18,64,False
2018-03-19,78,False
2018-03-20,75,False
2018-03-21,76,False
2018-03-22,73,False
2018-03-23,72,False
2018-03-24,62,False
2018-03-25,62,False
2018-03-26,77,False
2018-03-27,74,False
2018-03-28,76,False
2018-03-29,73,False
2018-03-30,70,False
2018-03-31,63,False
2018-04-01,59,False
2018-04-02,73,False
2018-04-03,82,False
2018-04-04,79,False
2018-04-05,78,False
2018-04-06,78,False
2018-04-07,64,False
2018-04-08,64,False
2018-04-09,78,False
2018-04-10,79,False
2018-04-11,75,False
2018-04-12,75,False
2018-04-13,72,False
2018-04-14,61,False
2018-04-15,63,False
2018-04-16,75,False
2018-04-17,75,False
2018-04-18,72,False
2018-04-19,71,False
2018-04-20,69,False
2018-04-21,61,False
2018-04-22,63,False
2018-04-23,73,False
2018-04-24,76,False
2018-04-25,76,False
2018-04-26,74,False
2018-04-27,69,False
2018-04-28,62,False
2018-04-29,61,False
2018-04-30,78,False
2018-05-01,80,False
2018-05-02,79,False
2018-05-03,76,False
2018-05-04,75,False
2018-05-05,62,False
2018-05-06,60,False
2018-05-07,73,False
2018-05-08,74,False
2018-05-09,74,False
2018-05-10,71,False
2018-05-11,70,False
2018-05-12,60,False
2018-05-13,59,False
2018-05-14,71,False
2018-05-15,75,False
2018-05-16,74,False
2018-05-17,66,False
2018-05-18,69,False
2018-05-19,56,False
2018-05-20,57,False
2018-05-21,74,False
2018-05-22,71,False
2018-05-23,75,False
2018-05-24,71,False
2018-05-25,71,False
2018-05-26,58,False
2018-05-27,57,False
2018-05-28,67,False
2018-05-29,72,False
2018-05-30,73,False
2018-05-31,74,False
2018-06-01,76,False
2018-06-02,64,False
2018-06-03,63,False
2018-06-04,76,False
2018-06-05,75,False
2018-06-06,76,False
2018-06-07,72,False
2018-06-08,74,False
2018-06-09,60,False
2018-06-10,63,False
2018-06-11,75,False
2018-06-12,73,False
2018-06-13,76,False
2018-06-14,71,False
2018-06-15,73,False
2018-06-16,62,False
2018-06-17,56,False
2018-06-18,70,False
2018-06-19,73,False
2018-06-20,73,False
2018-06-21,70,False
2018-06-22,69,False
2018-06-23,59,False
