date,PayPal,isPartial
2017-01-19,84,False
2017-01-20,81,False
2017-01-21,76,False
2017-01-22,76,False
2017-01-23,88,False
2017-01-24,90,False
2017-01-25,85,False
2017-01-26,84,False
2017-01-27,85,False
2017-01-28,80,False
2017-01-29,77,False
2017-01-30,89,False
2017-01-31,93,False
2017-02-01,93,False
2017-02-02,91,False
2017-02-03,87,False
2017-02-04,80,False
2017-02-05,76,False
2017-02-06,92,False
2017-02-07,92,False
2017-02-08,92,False
2017-02-09,91,False
2017-02-10,89,False
2017-02-11,75,False
2017-02-12,75,False
2017-02-13,92,False
2017-02-14,91,False
2017-02-15,89,False
2017-02-16,87,False
2017-02-17,85,False
2017-02-18,75,False
2017-02-19,72,False
2017-02-20,85,False
2017-02-21,86,False
2017-02-22,87,False
2017-02-23,85,False
2017-02-24,84,False
2017-02-25,77,False
2017-02-26,74,False
2017-02-27,89,False
2017-02-28,94,False
2017-03-01,95,False
2017-03-02,90,False
2017-03-03,93,False
2017-03-04,78,False
2017-03-05,77,False
2017-03-06,91,False
2017-03-07,92,False
2017-03-08,86,False
2017-03-09,84,False
2017-03-10,83,False
2017-03-11,76,False
2017-03-12,73,False
2017-03-13,89,False
2017-03-14,89,False
2017-03-15,90,False
2017-03-16,86,False
2017-03-17,85,False
2017-03-18,74,False
2017-03-19,75,False
2017-03-20,88,False
2017-03-21,88,False
2017-03-22,85,False
2017-03-23,82,False
2017-03-24,82,False
2017-03-25,73,False
2017-03-26,73,False
2017-03-27,87,False
2017-03-28,88,False
2017-03-29,89,False
2017-03-30,88,False
2017-03-31,90,False
2017-04-01,78,False
2017-04-02,79,False
2017-04-03,94,False
2017-04-04,95,False
2017-04-05,91,False
2017-04-06,89,False
2017-04-07,84,False
2017-04-08,74,False
2017-04-09,71,False
2017-04-10,89,False
2017-04-11,90,False
2017-04-12,86,False
2017-04-13,84,False
2017-04-14,83,False
2017-04-15,73,False
2017-04-16,63,False
2017-04-17,79,False
2017-04-18,90,False
2017-04-19,92,False
2017-04-20,87,False
2017-04-21,85,False
