date,PayPal,isPartial
2015-12-26,75,False
2015-12-27,82,False
2015-12-28,98,False
2015-12-29,98,False
2015-12-30,100,False
2015-12-31,83,False
2016-01-01,64,False
2016-01-02,70,False
2016-01-03,67,False
2016-01-04,83,False
2016-01-05,82,False
2016-01-06,80,False
2016-01-07,79,False
2016-01-08,80,False
2016-01-09,70,False
2016-01-10,68,False
2016-01-11,82,False
2016-01-12,82,False
2016-01-13,81,False
2016-01-14,79,False
2016-01-15,76,False
2016-01-16,69,False
2016-01-17,66,False
2016-01-18,80,False
2016-01-19,80,False
2016-01-20,78,False
2016-01-21,77,False
2016-01-22,75,False
2016-01-23,66,False
2016-01-24,66,False
2016-01-25,78,False
2016-01-26,77,False
2016-01-27,78,False
2016-01-28,79,False
2016-01-29,78,False
2016-01-30,73,False
2016-01-31,70,False
2016-02-01,81,False
2016-02-02,80,False
2016-02-03,83,False
2016-02-04,78,False
2016-02-05,80,False
2016-02-06,69,False
2016-02-07,70,False
2016-02-08,81,False
2016-02-09,82,False
2016-02-10,79,False
2016-02-11,76,False
2016-02-12,75,False
2016-02-13,67,False
2016-02-14,62,False
2016-02-15,80,False
2016-02-16,80,False
2016-02-17,78,False
2016-02-18,75,False
2016-02-19,72,False
2016-02-20,66,False
2016-02-21,65,False
2016-02-22,75,False
2016-02-23,78,False
2016-02-24,76,False
2016-02-25,73,False
2016-02-26,75,False
2016-02-27,67,False
2016-02-28,66,False
2016-02-29,81,False
2016-03-01,84,False
2016-03-02,81,False
2016-03-03,77,False
2016-03-04,80,False
2016-03-05,70,False
2016-03-06,67,False
2016-03-07,78,False
2016-03-08,77,False
2016-03-09,76,False
2016-03-10,74,False
2016-03-11,73,False
2016-03-12,64,False
2016-03-13,63,False
2016-03-14,77,False
2016-03-15,77,False
2016-03-16,78,False
2016-03-17,76,False
2016-03-18,73,False
2016-03-19,64,False
2016-03-20,64,False
2016-03-21,79,False
2016-03-22,73,False
2016-03-23,73,False
2016-03-24,72,False
2016-03-25,69,False
2016-03-26,63,False
2016-03-27,58,False
2016-03-28,73,False
2016-03-29,82,False
2016-03-30,78,False
2016-03-31,81,False
2016-04-01,78,False
2016-04-02,66,False
2016-04-03,65,False
2016-04-04,78,False
2016-04-05,79,False
2016-04-06,80,False
2016-04-07,76,False
2016-04-08,74,False
2016-04-09,66,False
2016-04-10,69,False
2016-04-11,79,False
2016-04-12,78,False
2016-04-13,78,False
2016-04-14,74,False
2016-04-15,77,False
2016-04-16,64,False
2016-04-17,63,False
2016-04-18,74,False
2016-04-19,77,False
2016-04-20,75,False
2016-04-21,71,False
2016-04-22,69,False
2016-04-23,63,False
2016-04-24,63,False
2016-04-25,72,False
2016-04-26,77,False
2016-04-27,73,False
2016-04-28,74,False
2016-04-29,72,False
2016-04-30,64,False
2016-05-01,63,False
2016-05-02,78,False
2016-05-03,76,False
2016-05-04,76,False
2016-05-05,69,False
2016-05-06,73,False
2016-05-07,61,False
2016-05-08,58,False
2016-05-09,77,False
2016-05-10,77,False
2016-05-11,73,False
2016-05-12,71,False
2016-05-13,71,False
2016-05-14,61,False
2016-05-15,59,False
2016-05-16,74,False
2016-05-17,75,False
2016-05-18,73,False
2016-05-19,72,False
2016-05-20,73,False
2016-05-21,59,False
2016-05-22,59,False
2016-05-23,75,False
2016-05-24,75,False
2016-05-25,71,False
2016-05-26,72,False
2016-05-27,70,False
2016-05-28,58,False
2016-05-29,57,False
2016-05-30,67,False
2016-05-31,84,False
2016-06-01,82,False
2016-06-02,77,False
2016-06-03,76,False
2016-06-04,64,False
2016-06-05,63,False
2016-06-06,76,False
2016-06-07,76,False
2016-06-08,73,False
2016-06-09,73,False
2016-06-10,69,False
2016-06-11,61,False
2016-06-12,63,False
2016-06-13,76,False
2016-06-14,74,False
2016-06-15,78,False
2016-06-16,75,False
2016-06-17,72,False
2016-06-18,62,False
2016-06-19,61,False
2016-06-20,78,False
2016-06-21,76,False
2016-06-22,71,False
2016-06-23,73,False
2016-06-24,69,False
2016-06-25,62,False
2016-06-26,65,False
2016-06-27,74,False
2016-06-28,76,False
2016-06-29,77,False
2016-06-30,74,False
2016-07-01,76,False
2016-07-02,66,False
2016-07-03,67,False
2016-07-04,75,False
2016-07-05,80,False
2016-07-06,79,False
2016-07-07,71,False
2016-07-08,70,False
2016-07-09,60,False
2016-07-10,59,False
2016-07-11,76,False
2016-07-12,76,False
2016-07-13,74,False
2016-07-14,66,False
2016-07-15,69,False
2016-07-16,61,False
2016-07-17,62,False
2016-07-18,71,False
2016-07-19,70,False
2016-07-20,73,False
2016-07-21,76,False
2016-07-22,68,False
2016-07-23,58,False
2016-07-24,60,False
2016-07-25,73,False
2016-07-26,70,False
2016-07-27,71,False
2016-07-28,71,False
2016-07-29,72,False
2016-07-30,63,False
2016-07-31,63,False
2016-08-01,77,False
2016-08-02,77,False
2016-08-03,76,False
2016-08-04,74,False
2016-08-05,69,False
2016-08-06,58,False
2016-08-07,57,False
2016-08-08,71,False
2016-08-09,71,False
2016-08-10,71,False
2016-08-11,67,False
2016-08-12,66,False
2016-08-13,57,False
2016-08-14,55,False
2016-08-15,70,False
2016-08-16,71,False
2016-08-17,68,False
2016-08-18,66,False
2016-08-19,68,False
2016-08-20,58,False
2016-08-21,58,False
2016-08-22,70,False
2016-08-23,74,False
2016-08-24,68,False
2016-08-25,72,False
2016-08-26,69,False
2016-08-27,60,False
2016-08-28,58,False
2016-08-29,68,False
2016-08-30,72,False
2016-08-31,75,False
2016-09-01,76,False
2016-09-02,75,False
2016-09-03,61,False
2016-09-04,62,False
2016-09-05,69,False
2016-09-06,75,False
2016-09-07,75,False
2016-09-08,74,False
2016-09-09,70,False
2016-09-10,61,False
2016-09-11,59,False
