date,PayPal,isPartial
2015-04-10,67,False
2015-04-11,62,False
2015-04-12,61,False
2015-04-13,72,False
2015-04-14,73,False
2015-04-15,72,False
2015-04-16,71,False
2015-04-17,66,False
2015-04-18,59,False
2015-04-19,60,False
2015-04-20,72,False
2015-04-21,70,False
2015-04-22,69,False
2015-04-23,70,False
2015-04-24,65,False
2015-04-25,60,False
2015-04-26,59,False
2015-04-27,72,False
2015-04-28,71,False
2015-04-29,68,False
2015-04-30,70,False
2015-05-01,71,False
2015-05-02,61,False
2015-05-03,59,False
2015-05-04,74,False
2015-05-05,75,False
2015-05-06,68,False
2015-05-07,69,False
2015-05-08,69,False
2015-05-09,58,False
2015-05-10,58,False
2015-05-11,75,False
2015-05-12,75,False
2015-05-13,68,False
2015-05-14,67,False
2015-05-15,70,False
2015-05-16,62,False
2015-05-17,60,False
2015-05-18,73,False
2015-05-19,71,False
2015-05-20,68,False
2015-05-21,69,False
2015-05-22,66,False
2015-05-23,60,False
2015-05-24,55,False
2015-05-25,63,False
2015-05-26,70,False
2015-05-27,69,False
2015-05-28,68,False
2015-05-29,69,False
2015-05-30,60,False
2015-05-31,64,False
2015-06-01,75,False
2015-06-02,72,False
2015-06-03,71,False
2015-06-04,68,False
2015-06-05,67,False
2015-06-06,57,False
2015-06-07,60,False
2015-06-08,73,False
2015-06-09,74,False
2015-06-10,69,False
2015-06-11,68,False
2015-06-12,66,False
2015-06-13,60,False
2015-06-14,62,False
2015-06-15,72,False
2015-06-16,72,False
2015-06-17,72,False
2015-06-18,69,False
2015-06-19,67,False
2015-06-20,59,False
2015-06-21,62,False
2015-06-22,73,False
2015-06-23,71,False
2015-06-24,70,False
2015-06-25,69,False
2015-06-26,67,False
2015-06-27,59,False
2015-06-28,60,False
2015-06-29,74,False
2015-06-30,75,False
2015-07-01,73,False
2015-07-02,72,False
2015-07-03,67,False
2015-07-04,56,False
2015-07-05,56,False
2015-07-06,71,False
2015-07-07,72,False
2015-07-08,70,False
2015-07-09,69,False
