date,PayPal,isPartial
2016-03-30,64,False
2016-03-31,65,False
2016-04-01,65,False
2016-04-02,55,False
2016-04-03,54,False
2016-04-04,67,False
2016-04-05,68,False
2016-04-06,68,False
2016-04-07,65,False
2016-04-08,62,False
2016-04-09,57,False
2016-04-10,57,False
2016-04-11,64,False
2016-04-12,63,False
2016-04-13,63,False
2016-04-14,62,False
2016-04-15,63,False
2016-04-16,54,False
2016-04-17,52,False
2016-04-18,62,False
2016-04-19,63,False
2016-04-20,60,False
2016-04-21,60,False
2016-04-22,57,False
2016-04-23,53,False
2016-04-24,52,False
2016-04-25,60,False
2016-04-26,64,False
2016-04-27,62,False
2016-04-28,62,False
2016-04-29,60,False
2016-04-30,55,False
2016-05-01,53,False
2016-05-02,63,False
2016-05-03,63,False
2016-05-04,65,False
