date,PayPal,isPartial
2016-05-04,81,False
2016-05-05,76,False
2016-05-06,78,False
2016-05-07,64,False
2016-05-08,60,False
2016-05-09,82,False
2016-05-10,82,False
2016-05-11,75,False
2016-05-12,74,False
2016-05-13,74,False
2016-05-14,65,False
2016-05-15,64,False
2016-05-16,79,False
2016-05-17,79,False
2016-05-18,77,False
2016-05-19,78,False
2016-05-20,77,False
2016-05-21,62,False
2016-05-22,64,False
2016-05-23,80,False
2016-05-24,82,False
2016-05-25,78,False
2016-05-26,76,False
2016-05-27,76,False
2016-05-28,65,False
2016-05-29,62,False
2016-05-30,73,False
2016-05-31,91,False
2016-06-01,84,False
2016-06-02,87,False
2016-06-03,82,False
2016-06-04,69,False
2016-06-05,69,False
2016-06-06,80,False
2016-06-07,83,False
2016-06-08,79,False
2016-06-09,78,False
2016-06-10,75,False
2016-06-11,67,False
2016-06-12,70,False
2016-06-13,82,False
2016-06-14,81,False
2016-06-15,85,False
2016-06-16,78,False
2016-06-17,80,False
2016-06-18,67,False
2016-06-19,65,False
2016-06-20,83,False
2016-06-21,81,False
2016-06-22,78,False
2016-06-23,76,False
2016-06-24,76,False
2016-06-25,66,False
2016-06-26,69,False
2016-06-27,81,False
2016-06-28,84,False
2016-06-29,82,False
2016-06-30,83,False
2016-07-01,79,False
2016-07-02,68,False
2016-07-03,72,False
2016-07-04,78,False
2016-07-05,82,False
2016-07-06,85,False
2016-07-07,78,False
2016-07-08,75,False
2016-07-09,64,False
2016-07-10,62,False
2016-07-11,78,False
2016-07-12,80,False
2016-07-13,81,False
2016-07-14,73,False
2016-07-15,75,False
2016-07-16,65,False
2016-07-17,64,False
2016-07-18,76,False
2016-07-19,78,False
2016-07-20,77,False
2016-07-21,81,False
2016-07-22,74,False
2016-07-23,63,False
2016-07-24,64,False
2016-07-25,78,False
2016-07-26,76,False
2016-07-27,76,False
2016-07-28,76,False
2016-07-29,76,False
2016-07-30,66,False
2016-07-31,67,False
2016-08-01,83,False
2016-08-02,84,False
2016-08-03,82,False
2016-08-04,78,False
2016-08-05,76,False
2016-08-06,63,False
2016-08-07,60,False
2016-08-08,77,False
2016-08-09,79,False
2016-08-10,78,False
2016-08-11,71,False
2016-08-12,72,False
2016-08-13,62,False
2016-08-14,59,False
2016-08-15,76,False
2016-08-16,76,False
2016-08-17,74,False
2016-08-18,71,False
2016-08-19,73,False
2016-08-20,62,False
2016-08-21,62,False
2016-08-22,74,False
2016-08-23,77,False
2016-08-24,75,False
2016-08-25,76,False
2016-08-26,72,False
2016-08-27,64,False
2016-08-28,65,False
2016-08-29,73,False
2016-08-30,78,False
2016-08-31,81,False
2016-09-01,83,False
2016-09-02,80,False
2016-09-03,66,False
2016-09-04,67,False
2016-09-05,74,False
2016-09-06,80,False
2016-09-07,81,False
2016-09-08,78,False
2016-09-09,76,False
2016-09-10,67,False
2016-09-11,62,False
2016-09-12,78,False
2016-09-13,82,False
2016-09-14,75,False
2016-09-15,75,False
2016-09-16,73,False
2016-09-17,65,False
2016-09-18,65,False
2016-09-19,79,False
2016-09-20,80,False
2016-09-21,73,False
2016-09-22,75,False
2016-09-23,72,False
2016-09-24,61,False
2016-09-25,64,False
2016-09-26,76,False
2016-09-27,79,False
2016-09-28,80,False
2016-09-29,74,False
2016-09-30,77,False
2016-10-01,67,False
2016-10-02,66,False
2016-10-03,80,False
2016-10-04,83,False
2016-10-05,77,False
2016-10-06,77,False
2016-10-07,74,False
2016-10-08,65,False
2016-10-09,64,False
2016-10-10,78,False
2016-10-11,77,False
2016-10-12,77,False
2016-10-13,78,False
2016-10-14,74,False
2016-10-15,67,False
2016-10-16,70,False
2016-10-17,87,False
2016-10-18,83,False
2016-10-19,82,False
2016-10-20,77,False
2016-10-21,97,False
2016-10-22,71,False
2016-10-23,66,False
2016-10-24,81,False
2016-10-25,80,False
2016-10-26,78,False
2016-10-27,77,False
2016-10-28,77,False
2016-10-29,64,False
2016-10-30,66,False
2016-10-31,79,False
2016-11-01,81,False
2016-11-02,88,False
2016-11-03,82,False
2016-11-04,79,False
2016-11-05,72,False
2016-11-06,69,False
2016-11-07,84,False
2016-11-08,80,False
2016-11-09,68,False
2016-11-10,79,False
2016-11-11,78,False
2016-11-12,73,False
2016-11-13,72,False
2016-11-14,86,False
2016-11-15,88,False
2016-11-16,85,False
2016-11-17,79,False
2016-11-18,80,False
2016-11-19,72,False
2016-11-20,73,False
2016-11-21,83,False
2016-11-22,83,False
2016-11-23,86,False
2016-11-24,81,False
2016-11-25,94,False
2016-11-26,81,False
2016-11-27,79,False
2016-11-28,98,False
2016-11-29,95,False
2016-11-30,91,False
2016-12-01,91,False
2016-12-02,89,False
2016-12-03,77,False
2016-12-04,78,False
2016-12-05,93,False
2016-12-06,100,False
2016-12-07,92,False
2016-12-08,91,False
2016-12-09,86,False
2016-12-10,75,False
2016-12-11,73,False
2016-12-12,95,False
2016-12-13,92,False
2016-12-14,89,False
2016-12-15,88,False
2016-12-16,90,False
2016-12-17,80,False
2016-12-18,75,False
2016-12-19,92,False
2016-12-20,87,False
2016-12-21,87,False
2016-12-22,81,False
2016-12-23,78,False
2016-12-24,59,False
2016-12-25,54,False
2016-12-26,68,False
2016-12-27,80,False
2016-12-28,86,False
2016-12-29,82,False
2016-12-30,83,False
2016-12-31,67,False
2017-01-01,62,False
2017-01-02,79,False
2017-01-03,88,False
2017-01-04,84,False
2017-01-05,83,False
2017-01-06,80,False
2017-01-07,76,False
2017-01-08,72,False
2017-01-09,83,False
2017-01-10,83,False
2017-01-11,82,False
2017-01-12,78,False
2017-01-13,82,False
2017-01-14,74,False
2017-01-15,68,False
2017-01-16,80,False
2017-01-17,82,False
2017-01-18,81,False
2017-01-19,76,False
