date,PayPal,isPartial
2013-11-06,81,False
2013-11-07,79,False
2013-11-08,78,False
2013-11-09,74,False
2013-11-10,73,False
2013-11-11,84,False
2013-11-12,85,False
2013-11-13,83,False
2013-11-14,81,False
2013-11-15,82,False
2013-11-16,74,False
2013-11-17,73,False
2013-11-18,85,False
2013-11-19,84,False
2013-11-20,83,False
2013-11-21,83,False
2013-11-22,78,False
2013-11-23,70,False
2013-11-24,73,False
2013-11-25,86,False
2013-11-26,84,False
2013-11-27,84,False
2013-11-28,79,False
2013-11-29,87,False
2013-11-30,78,False
2013-12-01,79,False
2013-12-02,100,False
2013-12-03,98,False
2013-12-04,94,False
2013-12-05,89,False
2013-12-06,81,False
2013-12-07,76,False
2013-12-08,78,False
2013-12-09,94,False
2013-12-10,91,False
2013-12-11,89,False
2013-12-12,88,False
2013-12-13,88,False
2013-12-14,77,False
2013-12-15,80,False
2013-12-16,95,False
2013-12-17,91,False
2013-12-18,86,False
2013-12-19,87,False
2013-12-20,84,False
2013-12-21,73,False
2013-12-22,67,False
2013-12-23,78,False
2013-12-24,67,False
2013-12-25,56,False
2013-12-26,70,False
2013-12-27,79,False
2013-12-28,74,False
2013-12-29,70,False
2013-12-30,81,False
2013-12-31,73,False
2014-01-01,65,False
2014-01-02,84,False
2014-01-03,85,False
2014-01-04,75,False
2014-01-05,73,False
2014-01-06,82,False
2014-01-07,87,False
2014-01-08,83,False
2014-01-09,81,False
2014-01-10,77,False
2014-01-11,71,False
2014-01-12,74,False
2014-01-13,83,False
2014-01-14,85,False
2014-01-15,82,False
2014-01-16,81,False
2014-01-17,77,False
2014-01-18,72,False
2014-01-19,71,False
2014-01-20,81,False
2014-01-21,86,False
2014-01-22,87,False
2014-01-23,82,False
2014-01-24,76,False
2014-01-25,72,False
2014-01-26,73,False
2014-01-27,83,False
2014-01-28,81,False
2014-01-29,79,False
2014-01-30,79,False
2014-01-31,79,False
2014-02-01,73,False
2014-02-02,74,False
2014-02-03,87,False
2014-02-04,87,False
2014-02-05,83,False
2014-02-06,82,False
