date,PayPal,isPartial
2018-02-13,95,False
2018-02-14,89,False
2018-02-15,89,False
2018-02-16,87,False
2018-02-17,80,False
2018-02-18,74,False
2018-02-19,85,False
2018-02-20,89,False
2018-02-21,90,False
2018-02-22,96,False
2018-02-23,90,False
2018-02-24,78,False
2018-02-25,78,False
2018-02-26,93,False
2018-02-27,91,False
2018-02-28,96,False
2018-03-01,95,False
2018-03-02,91,False
2018-03-03,85,False
2018-03-04,78,False
2018-03-05,97,False
2018-03-06,95,False
2018-03-07,95,False
2018-03-08,92,False
2018-03-09,86,False
2018-03-10,82,False
2018-03-11,76,False
2018-03-12,92,False
2018-03-13,92,False
2018-03-14,93,False
2018-03-15,92,False
2018-03-16,91,False
2018-03-17,77,False
2018-03-18,78,False
2018-03-19,94,False
2018-03-20,91,False
2018-03-21,88,False
2018-03-22,90,False
2018-03-23,88,False
2018-03-24,74,False
2018-03-25,74,False
2018-03-26,91,False
2018-03-27,93,False
2018-03-28,93,False
2018-03-29,92,False
2018-03-30,87,False
2018-03-31,77,False
2018-04-01,72,False
2018-04-02,90,False
2018-04-03,100,False
2018-04-04,97,False
2018-04-05,95,False
2018-04-06,92,False
2018-04-07,76,False
2018-04-08,74,False
2018-04-09,94,False
2018-04-10,93,False
2018-04-11,88,False
2018-04-12,89,False
2018-04-13,89,False
2018-04-14,73,False
2018-04-15,77,False
2018-04-16,92,False
2018-04-17,92,False
2018-04-18,87,False
2018-04-19,88,False
2018-04-20,84,False
2018-04-21,75,False
2018-04-22,77,False
2018-04-23,86,False
2018-04-24,92,False
2018-04-25,95,False
2018-04-26,89,False
2018-04-27,84,False
2018-04-28,77,False
2018-04-29,72,False
2018-04-30,88,False
2018-05-01,96,False
2018-05-02,98,False
2018-05-03,93,False
2018-05-04,88,False
2018-05-05,77,False
2018-05-06,69,False
2018-05-07,86,False
2018-05-08,90,False
2018-05-09,92,False
2018-05-10,86,False
2018-05-11,85,False
2018-05-12,72,False
2018-05-13,70,False
2018-05-14,86,False
2018-05-15,88,False
2018-05-16,90,False
2018-05-17,85,False
2018-05-18,85,False
2018-05-19,72,False
2018-05-20,70,False
2018-05-21,88,False
2018-05-22,87,False
2018-05-23,87,False
2018-05-24,86,False
2018-05-25,87,False
2018-05-26,71,False
2018-05-27,68,False
2018-05-28,79,False
2018-05-29,87,False
2018-05-30,89,False
2018-05-31,88,False
2018-06-01,93,False
2018-06-02,78,False
2018-06-03,77,False
2018-06-04,92,False
2018-06-05,93,False
2018-06-06,92,False
2018-06-07,89,False
2018-06-08,88,False
2018-06-09,72,False
2018-06-10,77,False
2018-06-11,90,False
2018-06-12,89,False
2018-06-13,93,False
2018-06-14,85,False
2018-06-15,88,False
2018-06-16,73,False
2018-06-17,68,False
2018-06-18,82,False
2018-06-19,90,False
2018-06-20,90,False
2018-06-21,86,False
2018-06-22,86,False
2018-06-23,70,False
2018-06-24,71,False
2018-06-25,86,False
2018-06-26,89,False
2018-06-27,84,False
2018-06-28,82,False
2018-06-29,90,False
