date,Intuit inc,isPartial
2015-12-26,16,False
2015-12-27,0,False
2015-12-28,0,False
2015-12-29,0,False
2015-12-30,0,False
2015-12-31,0,False
2016-01-01,0,False
2016-01-02,16,False
2016-01-03,0,False
2016-01-04,14,False
2016-01-05,0,False
2016-01-06,0,False
2016-01-07,14,False
2016-01-08,0,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,13,False
2016-01-12,0,False
2016-01-13,14,False
2016-01-14,0,False
2016-01-15,29,False
2016-01-16,16,False
2016-01-17,0,False
2016-01-18,0,False
2016-01-19,27,False
2016-01-20,0,False
2016-01-21,14,False
2016-01-22,28,False
2016-01-23,0,False
2016-01-24,0,False
2016-01-25,0,False
2016-01-26,0,False
2016-01-27,0,False
2016-01-28,14,False
2016-01-29,14,False
2016-01-30,0,False
2016-01-31,0,False
2016-02-01,0,False
2016-02-02,40,False
2016-02-03,0,False
2016-02-04,28,False
2016-02-05,0,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,14,False
2016-02-09,14,False
2016-02-10,0,False
2016-02-11,27,False
2016-02-12,14,False
2016-02-13,15,False
2016-02-14,15,False
2016-02-15,40,False
2016-02-16,13,False
2016-02-17,0,False
2016-02-18,0,False
2016-02-19,0,False
2016-02-20,0,False
2016-02-21,15,False
2016-02-22,0,False
2016-02-23,13,False
2016-02-24,0,False
2016-02-25,0,False
2016-02-26,28,False
2016-02-27,0,False
2016-02-28,15,False
2016-02-29,13,False
2016-03-01,39,False
2016-03-02,13,False
2016-03-03,0,False
2016-03-04,14,False
2016-03-05,15,False
2016-03-06,15,False
2016-03-07,0,False
2016-03-08,27,False
2016-03-09,13,False
2016-03-10,13,False
2016-03-11,0,False
2016-03-12,16,False
2016-03-13,0,False
2016-03-14,13,False
2016-03-15,0,False
2016-03-16,0,False
2016-03-17,0,False
2016-03-18,56,False
2016-03-19,0,False
2016-03-20,15,False
2016-03-21,0,False
2016-03-22,27,False
2016-03-23,14,False
2016-03-24,14,False
2016-03-25,60,False
2016-03-26,32,False
2016-03-27,0,False
2016-03-28,14,False
2016-03-29,13,False
2016-03-30,54,False
2016-03-31,13,False
2016-04-01,56,False
2016-04-02,46,False
2016-04-03,31,False
2016-04-04,13,False
2016-04-05,27,False
2016-04-06,40,False
2016-04-07,41,False
2016-04-08,56,False
2016-04-09,63,False
2016-04-10,0,False
2016-04-11,0,False
2016-04-12,13,False
2016-04-13,0,False
2016-04-14,27,False
2016-04-15,42,False
2016-04-16,16,False
2016-04-17,0,False
2016-04-18,14,False
2016-04-19,0,False
2016-04-20,13,False
2016-04-21,14,False
2016-04-22,70,False
2016-04-23,47,False
2016-04-24,0,False
2016-04-25,13,False
2016-04-26,26,False
2016-04-27,27,False
2016-04-28,41,False
2016-04-29,28,False
2016-04-30,16,False
2016-05-01,31,False
2016-05-02,28,False
2016-05-03,0,False
2016-05-04,27,False
2016-05-05,14,False
2016-05-06,72,False
2016-05-07,16,False
2016-05-08,16,False
2016-05-09,14,False
2016-05-10,0,False
2016-05-11,13,False
2016-05-12,0,False
2016-05-13,14,False
2016-05-14,31,False
2016-05-15,31,False
2016-05-16,27,False
2016-05-17,13,False
2016-05-18,27,False
2016-05-19,14,False
2016-05-20,28,False
2016-05-21,32,False
2016-05-22,47,False
2016-05-23,0,False
2016-05-24,0,False
2016-05-25,14,False
2016-05-26,42,False
2016-05-27,29,False
2016-05-28,16,False
2016-05-29,0,False
2016-05-30,14,False
2016-05-31,27,False
2016-06-01,0,False
2016-06-02,14,False
2016-06-03,71,False
2016-06-04,32,False
2016-06-05,0,False
2016-06-06,14,False
2016-06-07,55,False
2016-06-08,27,False
2016-06-09,0,False
2016-06-10,29,False
2016-06-11,16,False
2016-06-12,15,False
2016-06-13,54,False
2016-06-14,0,False
2016-06-15,41,False
2016-06-16,0,False
2016-06-17,100,False
2016-06-18,81,False
2016-06-19,32,False
2016-06-20,41,False
2016-06-21,0,False
2016-06-22,0,False
2016-06-23,42,False
2016-06-24,72,False
2016-06-25,49,False
2016-06-26,16,False
2016-06-27,27,False
2016-06-28,68,False
2016-06-29,0,False
2016-06-30,28,False
2016-07-01,15,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,14,False
2016-07-05,14,False
2016-07-06,29,False
2016-07-07,30,False
2016-07-08,0,False
2016-07-09,0,False
2016-07-10,0,False
2016-07-11,0,False
2016-07-12,0,False
2016-07-13,0,False
2016-07-14,41,False
2016-07-15,30,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,29,False
2016-07-19,0,False
2016-07-20,0,False
2016-07-21,0,False
2016-07-22,0,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,28,False
2016-07-26,14,False
2016-07-27,0,False
2016-07-28,29,False
2016-07-29,15,False
2016-07-30,17,False
2016-07-31,17,False
2016-08-01,14,False
2016-08-02,29,False
2016-08-03,0,False
2016-08-04,15,False
2016-08-05,31,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,15,False
2016-08-09,15,False
2016-08-10,15,False
2016-08-11,31,False
2016-08-12,0,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,16,False
2016-08-16,15,False
2016-08-17,31,False
2016-08-18,0,False
2016-08-19,0,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,0,False
2016-08-23,30,False
2016-08-24,0,False
2016-08-25,14,False
2016-08-26,0,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,14,False
2016-08-30,14,False
2016-08-31,0,False
2016-09-01,0,False
2016-09-02,0,False
2016-09-03,0,False
2016-09-04,16,False
2016-09-05,0,False
2016-09-06,14,False
2016-09-07,28,False
2016-09-08,0,False
2016-09-09,0,False
2016-09-10,17,False
2016-09-11,0,False
