date,Intuit inc,isPartial
2015-08-27,53,False
2015-08-28,28,False
2015-08-29,0,False
2015-08-30,0,False
2015-08-31,26,False
2015-09-01,26,False
2015-09-02,52,False
2015-09-03,40,False
2015-09-04,27,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,0,False
2015-09-08,51,False
2015-09-09,26,False
2015-09-10,26,False
2015-09-11,41,False
2015-09-12,30,False
2015-09-13,30,False
2015-09-14,25,False
2015-09-15,38,False
2015-09-16,51,False
2015-09-17,38,False
2015-09-18,40,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,0,False
2015-09-22,26,False
2015-09-23,26,False
2015-09-24,0,False
2015-09-25,27,False
2015-09-26,0,False
2015-09-27,0,False
2015-09-28,0,False
2015-09-29,25,False
2015-09-30,0,False
2015-10-01,25,False
2015-10-02,27,False
2015-10-03,0,False
2015-10-04,0,False
2015-10-05,50,False
2015-10-06,51,False
2015-10-07,38,False
2015-10-08,26,False
2015-10-09,53,False
2015-10-10,45,False
2015-10-11,0,False
2015-10-12,0,False
2015-10-13,25,False
2015-10-14,25,False
2015-10-15,25,False
2015-10-16,0,False
2015-10-17,60,False
2015-10-18,0,False
2015-10-19,25,False
2015-10-20,25,False
2015-10-21,50,False
2015-10-22,25,False
2015-10-23,26,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,25,False
2015-10-27,25,False
2015-10-28,99,False
2015-10-29,63,False
2015-10-30,0,False
2015-10-31,30,False
2015-11-01,0,False
2015-11-02,50,False
2015-11-03,74,False
2015-11-04,50,False
2015-11-05,76,False
2015-11-06,26,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,49,False
2015-11-10,62,False
2015-11-11,26,False
2015-11-12,0,False
2015-11-13,26,False
2015-11-14,29,False
2015-11-15,0,False
2015-11-16,76,False
2015-11-17,0,False
2015-11-18,25,False
2015-11-19,38,False
2015-11-20,26,False
2015-11-21,29,False
2015-11-22,0,False
2015-11-23,0,False
2015-11-24,25,False
2015-11-25,100,False
2015-11-26,0,False
2015-11-27,26,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,0,False
2015-12-01,49,False
2015-12-02,25,False
2015-12-03,25,False
2015-12-04,26,False
2015-12-05,30,False
2015-12-06,0,False
2015-12-07,25,False
2015-12-08,0,False
2015-12-09,50,False
2015-12-10,0,False
2015-12-11,26,False
2015-12-12,0,False
2015-12-13,29,False
2015-12-14,25,False
2015-12-15,26,False
2015-12-16,0,False
2015-12-17,52,False
2015-12-18,56,False
2015-12-19,31,False
2015-12-20,0,False
2015-12-21,26,False
2015-12-22,0,False
2015-12-23,0,False
2015-12-24,0,False
2015-12-25,34,False
2015-12-26,31,False
