date,Intuit inc,isPartial
2011-05-11,9,False
2011-05-12,0,False
2011-05-13,9,False
2011-05-14,0,False
2011-05-15,0,False
2011-05-16,26,False
2011-05-17,18,False
2011-05-18,0,False
2011-05-19,9,False
2011-05-20,0,False
2011-05-21,12,False
2011-05-22,11,False
2011-05-23,9,False
2011-05-24,9,False
2011-05-25,0,False
2011-05-26,9,False
2011-05-27,0,False
2011-05-28,11,False
2011-05-29,0,False
2011-05-30,0,False
2011-05-31,0,False
2011-06-01,13,False
2011-06-02,9,False
2011-06-03,0,False
2011-06-04,12,False
2011-06-05,11,False
2011-06-06,9,False
2011-06-07,9,False
2011-06-08,0,False
2011-06-09,9,False
2011-06-10,9,False
2011-06-11,0,False
2011-06-12,11,False
2011-06-13,0,False
2011-06-14,0,False
2011-06-15,0,False
2011-06-16,9,False
2011-06-17,0,False
2011-06-18,11,False
2011-06-19,11,False
2011-06-20,0,False
2011-06-21,9,False
2011-06-22,9,False
2011-06-23,0,False
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,12,False
2011-06-27,9,False
2011-06-28,9,False
2011-06-29,0,False
2011-06-30,0,False
2011-07-01,0,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,0,False
2011-07-06,9,False
2011-07-07,14,False
2011-07-08,10,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,9,False
2011-07-12,0,False
2011-07-13,0,False
2011-07-14,9,False
2011-07-15,0,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,18,False
2011-07-19,18,False
2011-07-20,14,False
2011-07-21,9,False
2011-07-22,0,False
2011-07-23,11,False
2011-07-24,11,False
2011-07-25,9,False
2011-07-26,18,False
2011-07-27,0,False
2011-07-28,14,False
2011-07-29,0,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,18,False
2011-08-02,9,False
2011-08-03,0,False
2011-08-04,18,False
2011-08-05,9,False
2011-08-06,11,False
2011-08-07,0,False
2011-08-08,0,False
2011-08-09,17,False
2011-08-10,9,False
2011-08-11,9,False
2011-08-12,9,False
2011-08-13,11,False
2011-08-14,0,False
2011-08-15,9,False
2011-08-16,0,False
2011-08-17,9,False
2011-08-18,0,False
2011-08-19,18,False
2011-08-20,0,False
2011-08-21,11,False
2011-08-22,9,False
2011-08-23,17,False
2011-08-24,26,False
2011-08-25,0,False
2011-08-26,9,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,9,False
2011-08-30,0,False
2011-08-31,9,False
2011-09-01,9,False
2011-09-02,9,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,0,False
2011-09-07,0,False
2011-09-08,0,False
2011-09-09,0,False
2011-09-10,21,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,0,False
2011-09-14,8,False
2011-09-15,25,False
2011-09-16,0,False
2011-09-17,10,False
2011-09-18,10,False
2011-09-19,0,False
2011-09-20,8,False
2011-09-21,8,False
2011-09-22,8,False
2011-09-23,0,False
2011-09-24,0,False
2011-09-25,10,False
2011-09-26,0,False
2011-09-27,8,False
2011-09-28,0,False
2011-09-29,8,False
2011-09-30,13,False
2011-10-01,10,False
2011-10-02,0,False
2011-10-03,8,False
2011-10-04,8,False
2011-10-05,0,False
2011-10-06,16,False
2011-10-07,0,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,16,False
2011-10-11,8,False
2011-10-12,0,False
2011-10-13,8,False
2011-10-14,0,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,8,False
2011-10-18,16,False
2011-10-19,0,False
2011-10-20,0,False
2011-10-21,9,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,16,False
2011-10-25,8,False
2011-10-26,8,False
2011-10-27,0,False
2011-10-28,0,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,8,False
2011-11-01,8,False
2011-11-02,0,False
2011-11-03,8,False
2011-11-04,16,False
2011-11-05,10,False
2011-11-06,0,False
2011-11-07,12,False
2011-11-08,8,False
2011-11-09,0,False
2011-11-10,8,False
2011-11-11,8,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,8,False
2011-11-15,0,False
2011-11-16,8,False
2011-11-17,8,False
2011-11-18,0,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,0,False
2011-11-22,0,False
2011-11-23,8,False
2011-11-24,0,False
2011-11-25,9,False
2011-11-26,0,False
2011-11-27,28,False
2011-11-28,8,False
2011-11-29,23,False
2011-11-30,0,False
2011-12-01,8,False
2011-12-02,8,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,8,False
2011-12-06,8,False
2011-12-07,0,False
2011-12-08,8,False
2011-12-09,0,False
2011-12-10,9,False
2011-12-11,0,False
2011-12-12,0,False
2011-12-13,0,False
2011-12-14,8,False
2011-12-15,8,False
2011-12-16,8,False
2011-12-17,10,False
2011-12-18,0,False
2011-12-19,16,False
2011-12-20,8,False
2011-12-21,0,False
2011-12-22,8,False
2011-12-23,9,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,8,False
2011-12-28,8,False
2011-12-29,8,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,15,False
2012-01-04,12,False
2012-01-05,15,False
2012-01-06,8,False
2012-01-07,0,False
2012-01-08,0,False
2012-01-09,7,False
2012-01-10,15,False
2012-01-11,7,False
2012-01-12,7,False
2012-01-13,11,False
2012-01-14,9,False
2012-01-15,9,False
2012-01-16,0,False
2012-01-17,7,False
2012-01-18,11,False
2012-01-19,15,False
2012-01-20,8,False
2012-01-21,0,False
2012-01-22,9,False
2012-01-23,7,False
2012-01-24,14,False
2012-01-25,22,False
2012-01-26,100,False
