date,Western Digital,isPartial
2017-01-13,60,False
2017-01-14,59,False
2017-01-15,62,False
2017-01-16,61,False
2017-01-17,72,False
2017-01-18,61,False
2017-01-19,60,False
2017-01-20,55,False
2017-01-21,57,False
2017-01-22,53,False
2017-01-23,56,False
2017-01-24,60,False
2017-01-25,72,False
2017-01-26,72,False
2017-01-27,58,False
2017-01-28,49,False
2017-01-29,63,False
2017-01-30,57,False
2017-01-31,65,False
2017-02-01,57,False
2017-02-02,63,False
2017-02-03,55,False
2017-02-04,52,False
2017-02-05,60,False
2017-02-06,65,False
2017-02-07,62,False
2017-02-08,65,False
2017-02-09,56,False
2017-02-10,51,False
2017-02-11,48,False
2017-02-12,52,False
2017-02-13,48,False
2017-02-14,52,False
2017-02-15,66,False
2017-02-16,51,False
2017-02-17,67,False
2017-02-18,52,False
2017-02-19,45,False
2017-02-20,65,False
2017-02-21,66,False
2017-02-22,60,False
2017-02-23,55,False
2017-02-24,47,False
2017-02-25,56,False
2017-02-26,49,False
2017-02-27,56,False
2017-02-28,58,False
2017-03-01,65,False
2017-03-02,48,False
2017-03-03,53,False
2017-03-04,48,False
2017-03-05,53,False
2017-03-06,63,False
2017-03-07,55,False
2017-03-08,59,False
2017-03-09,59,False
2017-03-10,62,False
2017-03-11,54,False
2017-03-12,47,False
2017-03-13,52,False
2017-03-14,56,False
2017-03-15,57,False
2017-03-16,62,False
2017-03-17,56,False
2017-03-18,58,False
2017-03-19,56,False
2017-03-20,56,False
2017-03-21,58,False
2017-03-22,51,False
2017-03-23,53,False
2017-03-24,57,False
2017-03-25,51,False
2017-03-26,43,False
2017-03-27,59,False
2017-03-28,58,False
2017-03-29,47,False
2017-03-30,52,False
2017-03-31,48,False
2017-04-01,49,False
2017-04-02,46,False
2017-04-03,55,False
2017-04-04,57,False
2017-04-05,58,False
2017-04-06,46,False
2017-04-07,59,False
2017-04-08,51,False
2017-04-09,42,False
2017-04-10,64,False
2017-04-11,56,False
2017-04-12,55,False
2017-04-13,51,False
2017-04-14,59,False
2017-04-15,42,False
2017-04-16,38,False
2017-04-17,57,False
2017-04-18,57,False
2017-04-19,53,False
2017-04-20,49,False
2017-04-21,55,False
2017-04-22,56,False
2017-04-23,40,False
2017-04-24,53,False
2017-04-25,55,False
2017-04-26,51,False
2017-04-27,65,False
2017-04-28,56,False
2017-04-29,40,False
2017-04-30,42,False
2017-05-01,48,False
2017-05-02,61,False
2017-05-03,48,False
2017-05-04,52,False
2017-05-05,56,False
2017-05-06,39,False
2017-05-07,44,False
2017-05-08,49,False
2017-05-09,45,False
2017-05-10,42,False
2017-05-11,46,False
2017-05-12,62,False
2017-05-13,43,False
2017-05-14,47,False
2017-05-15,74,False
2017-05-16,66,False
2017-05-17,56,False
2017-05-18,53,False
2017-05-19,44,False
2017-05-20,46,False
2017-05-21,37,False
2017-05-22,55,False
2017-05-23,47,False
2017-05-24,53,False
2017-05-25,50,False
2017-05-26,50,False
2017-05-27,41,False
2017-05-28,47,False
2017-05-29,43,False
