date,Western Digital,isPartial
2014-07-24,83,False
2014-07-25,67,False
2014-07-26,67,False
2014-07-27,68,False
2014-07-28,74,False
2014-07-29,75,False
2014-07-30,80,False
2014-07-31,78,False
2014-08-01,71,False
2014-08-02,67,False
2014-08-03,71,False
2014-08-04,77,False
2014-08-05,76,False
2014-08-06,71,False
2014-08-07,79,False
2014-08-08,80,False
2014-08-09,62,False
2014-08-10,70,False
2014-08-11,65,False
2014-08-12,83,False
2014-08-13,81,False
2014-08-14,66,False
2014-08-15,70,False
2014-08-16,70,False
2014-08-17,74,False
2014-08-18,83,False
2014-08-19,88,False
2014-08-20,74,False
2014-08-21,96,False
2014-08-22,78,False
2014-08-23,72,False
2014-08-24,73,False
2014-08-25,80,False
2014-08-26,80,False
2014-08-27,80,False
2014-08-28,75,False
2014-08-29,66,False
2014-08-30,73,False
2014-08-31,73,False
2014-09-01,72,False
2014-09-02,70,False
2014-09-03,74,False
2014-09-04,78,False
2014-09-05,83,False
2014-09-06,70,False
2014-09-07,72,False
2014-09-08,72,False
2014-09-09,81,False
2014-09-10,78,False
2014-09-11,79,False
2014-09-12,69,False
2014-09-13,61,False
2014-09-14,69,False
2014-09-15,70,False
2014-09-16,71,False
2014-09-17,80,False
2014-09-18,80,False
2014-09-19,70,False
2014-09-20,69,False
2014-09-21,59,False
2014-09-22,80,False
2014-09-23,64,False
2014-09-24,77,False
2014-09-25,71,False
2014-09-26,73,False
2014-09-27,69,False
2014-09-28,64,False
2014-09-29,76,False
2014-09-30,72,False
2014-10-01,76,False
2014-10-02,74,False
2014-10-03,68,False
2014-10-04,65,False
2014-10-05,68,False
2014-10-06,76,False
2014-10-07,72,False
2014-10-08,79,False
2014-10-09,71,False
2014-10-10,69,False
2014-10-11,66,False
2014-10-12,69,False
2014-10-13,75,False
2014-10-14,76,False
2014-10-15,72,False
2014-10-16,74,False
2014-10-17,77,False
2014-10-18,80,False
2014-10-19,66,False
2014-10-20,68,False
2014-10-21,75,False
2014-10-22,69,False
2014-10-23,71,False
2014-10-24,71,False
2014-10-25,61,False
2014-10-26,61,False
2014-10-27,78,False
2014-10-28,78,False
2014-10-29,72,False
2014-10-30,66,False
2014-10-31,71,False
2014-11-01,65,False
2014-11-02,72,False
2014-11-03,81,False
2014-11-04,76,False
2014-11-05,77,False
2014-11-06,77,False
2014-11-07,63,False
2014-11-08,68,False
2014-11-09,70,False
2014-11-10,73,False
2014-11-11,75,False
2014-11-12,79,False
2014-11-13,74,False
2014-11-14,68,False
2014-11-15,68,False
2014-11-16,63,False
2014-11-17,71,False
2014-11-18,71,False
2014-11-19,72,False
2014-11-20,76,False
2014-11-21,74,False
2014-11-22,74,False
2014-11-23,77,False
2014-11-24,78,False
2014-11-25,74,False
2014-11-26,78,False
2014-11-27,87,False
2014-11-28,95,False
2014-11-29,81,False
2014-11-30,87,False
2014-12-01,100,False
2014-12-02,79,False
2014-12-03,74,False
2014-12-04,76,False
2014-12-05,83,False
2014-12-06,83,False
2014-12-07,74,False
2014-12-08,79,False
2014-12-09,79,False
2014-12-10,73,False
2014-12-11,73,False
2014-12-12,74,False
2014-12-13,79,False
2014-12-14,78,False
2014-12-15,80,False
2014-12-16,87,False
2014-12-17,79,False
2014-12-18,76,False
2014-12-19,80,False
2014-12-20,75,False
2014-12-21,83,False
2014-12-22,85,False
2014-12-23,79,False
2014-12-24,67,False
2014-12-25,79,False
2014-12-26,89,False
2014-12-27,83,False
2014-12-28,81,False
2014-12-29,89,False
2014-12-30,87,False
2014-12-31,68,False
2015-01-01,74,False
2015-01-02,85,False
2015-01-03,86,False
2015-01-04,80,False
2015-01-05,88,False
2015-01-06,83,False
2015-01-07,89,False
2015-01-08,80,False
2015-01-09,78,False
2015-01-10,82,False
2015-01-11,69,False
2015-01-12,74,False
2015-01-13,73,False
2015-01-14,75,False
2015-01-15,74,False
2015-01-16,75,False
2015-01-17,66,False
2015-01-18,70,False
2015-01-19,76,False
2015-01-20,82,False
2015-01-21,73,False
2015-01-22,73,False
2015-01-23,73,False
2015-01-24,73,False
2015-01-25,63,False
2015-01-26,70,False
2015-01-27,74,False
2015-01-28,80,False
2015-01-29,74,False
2015-01-30,74,False
2015-01-31,77,False
2015-02-01,70,False
2015-02-02,71,False
2015-02-03,70,False
2015-02-04,64,False
2015-02-05,68,False
2015-02-06,68,False
2015-02-07,78,False
2015-02-08,65,False
2015-02-09,66,False
2015-02-10,62,False
2015-02-11,65,False
2015-02-12,63,False
2015-02-13,63,False
2015-02-14,58,False
2015-02-15,65,False
2015-02-16,63,False
2015-02-17,69,False
2015-02-18,75,False
2015-02-19,72,False
2015-02-20,63,False
2015-02-21,66,False
2015-02-22,65,False
2015-02-23,67,False
2015-02-24,73,False
2015-02-25,64,False
2015-02-26,72,False
2015-02-27,61,False
2015-02-28,59,False
2015-03-01,68,False
2015-03-02,65,False
2015-03-03,69,False
2015-03-04,66,False
2015-03-05,66,False
2015-03-06,68,False
2015-03-07,58,False
2015-03-08,64,False
2015-03-09,55,False
2015-03-10,56,False
2015-03-11,60,False
2015-03-12,66,False
2015-03-13,61,False
2015-03-14,65,False
2015-03-15,62,False
2015-03-16,61,False
2015-03-17,66,False
2015-03-18,69,False
2015-03-19,63,False
2015-03-20,54,False
2015-03-21,55,False
2015-03-22,58,False
2015-03-23,69,False
2015-03-24,59,False
2015-03-25,63,False
2015-03-26,66,False
2015-03-27,63,False
2015-03-28,54,False
2015-03-29,55,False
2015-03-30,68,False
2015-03-31,70,False
2015-04-01,64,False
2015-04-02,66,False
2015-04-03,55,False
2015-04-04,58,False
2015-04-05,60,False
2015-04-06,64,False
2015-04-07,63,False
2015-04-08,63,False
2015-04-09,69,False
2015-04-10,60,False
