date,Western Digital,isPartial
2011-05-11,73,False
2011-05-12,71,False
2011-05-13,74,False
2011-05-14,76,False
2011-05-15,83,False
2011-05-16,77,False
2011-05-17,76,False
2011-05-18,81,False
2011-05-19,71,False
2011-05-20,79,False
2011-05-21,82,False
2011-05-22,63,False
2011-05-23,62,False
2011-05-24,71,False
2011-05-25,67,False
2011-05-26,62,False
2011-05-27,71,False
2011-05-28,71,False
2011-05-29,87,False
2011-05-30,77,False
2011-05-31,81,False
2011-06-01,77,False
2011-06-02,79,False
2011-06-03,77,False
2011-06-04,74,False
2011-06-05,72,False
2011-06-06,73,False
2011-06-07,83,False
2011-06-08,78,False
2011-06-09,68,False
2011-06-10,80,False
2011-06-11,75,False
2011-06-12,81,False
2011-06-13,66,False
2011-06-14,66,False
2011-06-15,68,False
2011-06-16,73,False
2011-06-17,69,False
2011-06-18,82,False
2011-06-19,76,False
2011-06-20,81,False
2011-06-21,68,False
2011-06-22,81,False
2011-06-23,72,False
2011-06-24,79,False
2011-06-25,82,False
2011-06-26,75,False
2011-06-27,77,False
2011-06-28,82,False
2011-06-29,68,False
2011-06-30,75,False
2011-07-01,72,False
2011-07-02,84,False
2011-07-03,65,False
2011-07-04,62,False
2011-07-05,83,False
2011-07-06,74,False
2011-07-07,76,False
2011-07-08,73,False
2011-07-09,79,False
2011-07-10,64,False
2011-07-11,79,False
2011-07-12,71,False
2011-07-13,80,False
2011-07-14,74,False
2011-07-15,74,False
2011-07-16,74,False
2011-07-17,89,False
2011-07-18,87,False
2011-07-19,72,False
2011-07-20,86,False
2011-07-21,87,False
2011-07-22,88,False
2011-07-23,81,False
2011-07-24,80,False
2011-07-25,78,False
2011-07-26,86,False
2011-07-27,75,False
2011-07-28,83,False
2011-07-29,89,False
2011-07-30,100,False
2011-07-31,88,False
2011-08-01,97,False
2011-08-02,81,False
2011-08-03,73,False
2011-08-04,76,False
2011-08-05,76,False
2011-08-06,90,False
2011-08-07,91,False
2011-08-08,83,False
2011-08-09,82,False
2011-08-10,83,False
2011-08-11,81,False
2011-08-12,78,False
2011-08-13,84,False
2011-08-14,88,False
2011-08-15,82,False
2011-08-16,96,False
2011-08-17,76,False
2011-08-18,82,False
2011-08-19,78,False
2011-08-20,75,False
2011-08-21,78,False
2011-08-22,69,False
2011-08-23,81,False
2011-08-24,66,False
2011-08-25,70,False
2011-08-26,71,False
2011-08-27,74,False
2011-08-28,72,False
2011-08-29,91,False
2011-08-30,81,False
2011-08-31,81,False
2011-09-01,78,False
2011-09-02,82,False
2011-09-03,76,False
2011-09-04,75,False
2011-09-05,73,False
2011-09-06,75,False
2011-09-07,87,False
2011-09-08,79,False
2011-09-09,70,False
2011-09-10,67,False
2011-09-11,71,False
2011-09-12,75,False
2011-09-13,79,False
2011-09-14,72,False
2011-09-15,84,False
2011-09-16,76,False
2011-09-17,76,False
2011-09-18,85,False
2011-09-19,74,False
2011-09-20,77,False
2011-09-21,69,False
2011-09-22,85,False
2011-09-23,81,False
2011-09-24,77,False
2011-09-25,80,False
2011-09-26,71,False
2011-09-27,59,False
2011-09-28,65,False
2011-09-29,79,False
2011-09-30,79,False
2011-10-01,73,False
2011-10-02,80,False
2011-10-03,70,False
2011-10-04,69,False
2011-10-05,71,False
2011-10-06,58,False
2011-10-07,77,False
2011-10-08,76,False
2011-10-09,78,False
2011-10-10,75,False
2011-10-11,76,False
2011-10-12,82,False
2011-10-13,83,False
2011-10-14,74,False
2011-10-15,88,False
2011-10-16,81,False
2011-10-17,80,False
2011-10-18,78,False
2011-10-19,70,False
2011-10-20,81,False
2011-10-21,76,False
2011-10-22,71,False
2011-10-23,74,False
2011-10-24,79,False
2011-10-25,87,False
2011-10-26,72,False
2011-10-27,79,False
2011-10-28,77,False
2011-10-29,65,False
2011-10-30,65,False
2011-10-31,85,False
2011-11-01,89,False
2011-11-02,81,False
2011-11-03,81,False
2011-11-04,83,False
2011-11-05,83,False
2011-11-06,78,False
2011-11-07,79,False
2011-11-08,80,False
2011-11-09,78,False
2011-11-10,83,False
2011-11-11,82,False
2011-11-12,77,False
2011-11-13,62,False
2011-11-14,78,False
2011-11-15,67,False
2011-11-16,70,False
2011-11-17,79,False
2011-11-18,70,False
2011-11-19,66,False
2011-11-20,74,False
2011-11-21,80,False
2011-11-22,76,False
2011-11-23,77,False
2011-11-24,71,False
2011-11-25,91,False
2011-11-26,76,False
2011-11-27,77,False
2011-11-28,91,False
2011-11-29,78,False
2011-11-30,75,False
2011-12-01,72,False
2011-12-02,77,False
2011-12-03,75,False
2011-12-04,69,False
2011-12-05,73,False
2011-12-06,75,False
2011-12-07,78,False
2011-12-08,75,False
2011-12-09,74,False
2011-12-10,62,False
2011-12-11,78,False
2011-12-12,82,False
2011-12-13,80,False
2011-12-14,78,False
2011-12-15,72,False
2011-12-16,73,False
2011-12-17,72,False
2011-12-18,82,False
2011-12-19,79,False
2011-12-20,75,False
2011-12-21,76,False
2011-12-22,77,False
2011-12-23,72,False
2011-12-24,62,False
2011-12-25,70,False
2011-12-26,88,False
2011-12-27,99,False
2011-12-28,91,False
2011-12-29,89,False
2011-12-30,83,False
2011-12-31,72,False
2012-01-01,80,False
2012-01-02,86,False
2012-01-03,88,False
2012-01-04,82,False
2012-01-05,77,False
2012-01-06,83,False
2012-01-07,76,False
2012-01-08,82,False
2012-01-09,79,False
2012-01-10,77,False
2012-01-11,80,False
2012-01-12,67,False
2012-01-13,72,False
2012-01-14,71,False
2012-01-15,77,False
2012-01-16,75,False
2012-01-17,78,False
2012-01-18,76,False
2012-01-19,72,False
2012-01-20,68,False
2012-01-21,71,False
2012-01-22,72,False
2012-01-23,73,False
2012-01-24,71,False
2012-01-25,75,False
2012-01-26,70,False
