date,Western Digital,isPartial
2012-06-04,69,False
2012-06-05,66,False
2012-06-06,66,False
2012-06-07,71,False
2012-06-08,61,False
2012-06-09,67,False
2012-06-10,61,False
2012-06-11,71,False
2012-06-12,70,False
2012-06-13,72,False
2012-06-14,74,False
2012-06-15,70,False
2012-06-16,65,False
2012-06-17,71,False
2012-06-18,68,False
2012-06-19,72,False
2012-06-20,71,False
2012-06-21,72,False
2012-06-22,60,False
2012-06-23,67,False
2012-06-24,69,False
2012-06-25,66,False
2012-06-26,73,False
2012-06-27,65,False
2012-06-28,64,False
2012-06-29,61,False
2012-06-30,66,False
2012-07-01,65,False
2012-07-02,71,False
2012-07-03,64,False
2012-07-04,68,False
2012-07-05,67,False
2012-07-06,65,False
2012-07-07,66,False
2012-07-08,71,False
2012-07-09,69,False
2012-07-10,82,False
2012-07-11,79,False
2012-07-12,72,False
2012-07-13,69,False
2012-07-14,72,False
2012-07-15,66,False
2012-07-16,79,False
2012-07-17,75,False
2012-07-18,81,False
2012-07-19,76,False
2012-07-20,72,False
2012-07-21,66,False
2012-07-22,66,False
2012-07-23,67,False
2012-07-24,67,False
2012-07-25,65,False
2012-07-26,73,False
2012-07-27,73,False
2012-07-28,71,False
2012-07-29,64,False
2012-07-30,70,False
2012-07-31,69,False
2012-08-01,74,False
2012-08-02,75,False
2012-08-03,67,False
2012-08-04,74,False
2012-08-05,72,False
2012-08-06,82,False
2012-08-07,79,False
2012-08-08,72,False
2012-08-09,70,False
2012-08-10,66,False
2012-08-11,62,False
2012-08-12,70,False
2012-08-13,72,False
2012-08-14,70,False
2012-08-15,76,False
2012-08-16,70,False
2012-08-17,67,False
2012-08-18,69,False
2012-08-19,72,False
2012-08-20,76,False
2012-08-21,69,False
2012-08-22,71,False
2012-08-23,75,False
2012-08-24,73,False
2012-08-25,71,False
2012-08-26,70,False
2012-08-27,77,False
2012-08-28,73,False
2012-08-29,76,False
2012-08-30,77,False
2012-08-31,72,False
2012-09-01,65,False
2012-09-02,72,False
2012-09-03,79,False
2012-09-04,74,False
2012-09-05,72,False
2012-09-06,68,False
2012-09-07,70,False
2012-09-08,66,False
2012-09-09,67,False
2012-09-10,70,False
2012-09-11,70,False
2012-09-12,69,False
2012-09-13,76,False
2012-09-14,77,False
2012-09-15,74,False
2012-09-16,73,False
2012-09-17,74,False
2012-09-18,76,False
2012-09-19,72,False
2012-09-20,70,False
2012-09-21,78,False
2012-09-22,68,False
2012-09-23,69,False
2012-09-24,73,False
2012-09-25,78,False
2012-09-26,75,False
2012-09-27,71,False
2012-09-28,72,False
2012-09-29,73,False
2012-09-30,71,False
2012-10-01,70,False
2012-10-02,68,False
2012-10-03,66,False
2012-10-04,66,False
2012-10-05,63,False
2012-10-06,65,False
2012-10-07,64,False
2012-10-08,68,False
2012-10-09,69,False
2012-10-10,70,False
2012-10-11,71,False
2012-10-12,66,False
2012-10-13,68,False
2012-10-14,66,False
2012-10-15,72,False
2012-10-16,72,False
2012-10-17,67,False
2012-10-18,69,False
2012-10-19,64,False
2012-10-20,65,False
2012-10-21,68,False
2012-10-22,74,False
2012-10-23,68,False
2012-10-24,70,False
2012-10-25,71,False
2012-10-26,68,False
2012-10-27,70,False
2012-10-28,64,False
2012-10-29,70,False
2012-10-30,61,False
2012-10-31,70,False
2012-11-01,68,False
2012-11-02,68,False
2012-11-03,67,False
2012-11-04,69,False
2012-11-05,74,False
2012-11-06,69,False
2012-11-07,68,False
2012-11-08,65,False
2012-11-09,75,False
2012-11-10,70,False
2012-11-11,72,False
2012-11-12,72,False
2012-11-13,63,False
2012-11-14,76,False
2012-11-15,71,False
2012-11-16,71,False
2012-11-17,72,False
2012-11-18,77,False
2012-11-19,81,False
2012-11-20,82,False
2012-11-21,74,False
2012-11-22,84,False
2012-11-23,99,False
2012-11-24,88,False
2012-11-25,76,False
2012-11-26,100,False
2012-11-27,89,False
2012-11-28,78,False
2012-11-29,78,False
2012-11-30,74,False
2012-12-01,68,False
2012-12-02,78,False
2012-12-03,70,False
2012-12-04,74,False
2012-12-05,83,False
2012-12-06,75,False
2012-12-07,69,False
2012-12-08,81,False
2012-12-09,76,False
2012-12-10,77,False
2012-12-11,76,False
2012-12-12,72,False
2012-12-13,71,False
2012-12-14,74,False
2012-12-15,70,False
2012-12-16,77,False
2012-12-17,85,False
2012-12-18,75,False
2012-12-19,77,False
2012-12-20,71,False
2012-12-21,70,False
2012-12-22,69,False
2012-12-23,75,False
2012-12-24,80,False
2012-12-25,75,False
2012-12-26,97,False
2012-12-27,92,False
2012-12-28,94,False
2012-12-29,81,False
2012-12-30,79,False
2012-12-31,77,False
2013-01-01,80,False
2013-01-02,91,False
2013-01-03,92,False
2013-01-04,87,False
2013-01-05,84,False
2013-01-06,75,False
2013-01-07,76,False
2013-01-08,87,False
2013-01-09,82,False
2013-01-10,79,False
2013-01-11,74,False
2013-01-12,77,False
2013-01-13,71,False
2013-01-14,76,False
2013-01-15,74,False
2013-01-16,73,False
2013-01-17,67,False
2013-01-18,68,False
2013-01-19,65,False
2013-01-20,73,False
2013-01-21,72,False
2013-01-22,67,False
2013-01-23,68,False
2013-01-24,69,False
2013-01-25,66,False
2013-01-26,68,False
2013-01-27,69,False
2013-01-28,68,False
2013-01-29,68,False
2013-01-30,74,False
2013-01-31,67,False
2013-02-01,65,False
2013-02-02,70,False
2013-02-03,71,False
2013-02-04,68,False
2013-02-05,68,False
2013-02-06,69,False
2013-02-07,63,False
2013-02-08,60,False
2013-02-09,67,False
2013-02-10,63,False
2013-02-11,66,False
2013-02-12,67,False
2013-02-13,68,False
2013-02-14,64,False
2013-02-15,68,False
2013-02-16,67,False
2013-02-17,69,False
2013-02-18,62,False
2013-02-19,67,False
