date,Western Digital,isPartial
2011-01-01,84,False
2011-01-02,100,False
2011-01-03,89,False
2011-01-04,89,False
2011-01-05,86,False
2011-01-06,76,False
2011-01-07,82,False
2011-01-08,80,False
2011-01-09,82,False
2011-01-10,78,False
2011-01-11,76,False
2011-01-12,78,False
2011-01-13,78,False
2011-01-14,73,False
2011-01-15,75,False
2011-01-16,79,False
2011-01-17,74,False
2011-01-18,75,False
2011-01-19,74,False
2011-01-20,69,False
2011-01-21,62,False
2011-01-22,77,False
2011-01-23,72,False
2011-01-24,75,False
2011-01-25,69,False
2011-01-26,73,False
2011-01-27,72,False
2011-01-28,68,False
2011-01-29,71,False
2011-01-30,74,False
2011-01-31,68,False
2011-02-01,66,False
2011-02-02,63,False
2011-02-03,67,False
2011-02-04,64,False
2011-02-05,70,False
2011-02-06,69,False
2011-02-07,67,False
2011-02-08,62,False
2011-02-09,67,False
2011-02-10,68,False
2011-02-11,69,False
2011-02-12,59,False
2011-02-13,62,False
2011-02-14,63,False
2011-02-15,54,False
2011-02-16,61,False
2011-02-17,56,False
2011-02-18,60,False
2011-02-19,59,False
2011-02-20,71,False
2011-02-21,62,False
2011-02-22,67,False
2011-02-23,65,False
2011-02-24,65,False
2011-02-25,66,False
2011-02-26,65,False
2011-02-27,63,False
2011-02-28,63,False
2011-03-01,64,False
2011-03-02,63,False
2011-03-03,66,False
2011-03-04,65,False
2011-03-05,72,False
2011-03-06,62,False
2011-03-07,82,False
2011-03-08,78,False
2011-03-09,64,False
2011-03-10,67,False
2011-03-11,64,False
2011-03-12,60,False
2011-03-13,55,False
2011-03-14,53,False
2011-03-15,59,False
2011-03-16,54,False
2011-03-17,61,False
2011-03-18,57,False
2011-03-19,60,False
2011-03-20,58,False
2011-03-21,62,False
2011-03-22,52,False
2011-03-23,62,False
2011-03-24,59,False
2011-03-25,55,False
2011-03-26,54,False
2011-03-27,58,False
2011-03-28,57,False
2011-03-29,60,False
2011-03-30,56,False
2011-03-31,53,False
2011-04-01,63,False
2011-04-02,52,False
2011-04-03,60,False
2011-04-04,59,False
2011-04-05,54,False
2011-04-06,47,False
2011-04-07,51,False
2011-04-08,56,False
2011-04-09,54,False
2011-04-10,54,False
2011-04-11,57,False
2011-04-12,50,False
2011-04-13,46,False
2011-04-14,56,False
2011-04-15,54,False
2011-04-16,58,False
2011-04-17,57,False
2011-04-18,54,False
2011-04-19,55,False
2011-04-20,55,False
2011-04-21,49,False
2011-04-22,60,False
2011-04-23,55,False
2011-04-24,53,False
2011-04-25,52,False
2011-04-26,52,False
2011-04-27,54,False
2011-04-28,49,False
2011-04-29,48,False
2011-04-30,51,False
2011-05-01,49,False
2011-05-02,56,False
2011-05-03,58,False
2011-05-04,55,False
2011-05-05,50,False
2011-05-06,54,False
2011-05-07,51,False
2011-05-08,51,False
2011-05-09,48,False
2011-05-10,52,False
2011-05-11,55,False
2011-05-12,54,False
2011-05-13,52,False
