date,Western Digital,isPartial
2013-02-19,85,False
2013-02-20,70,False
2013-02-21,99,False
2013-02-22,87,False
2013-02-23,91,False
2013-02-24,86,False
2013-02-25,90,False
2013-02-26,89,False
2013-02-27,75,False
2013-02-28,89,False
2013-03-01,88,False
2013-03-02,92,False
2013-03-03,87,False
2013-03-04,79,False
2013-03-05,88,False
2013-03-06,83,False
2013-03-07,83,False
2013-03-08,72,False
2013-03-09,80,False
2013-03-10,79,False
2013-03-11,89,False
2013-03-12,85,False
2013-03-13,79,False
2013-03-14,80,False
2013-03-15,80,False
2013-03-16,70,False
2013-03-17,81,False
2013-03-18,81,False
2013-03-19,92,False
2013-03-20,80,False
2013-03-21,84,False
2013-03-22,73,False
2013-03-23,76,False
2013-03-24,68,False
2013-03-25,85,False
2013-03-26,75,False
2013-03-27,87,False
2013-03-28,87,False
2013-03-29,85,False
2013-03-30,84,False
2013-03-31,75,False
2013-04-01,72,False
2013-04-02,84,False
2013-04-03,78,False
2013-04-04,71,False
2013-04-05,68,False
2013-04-06,78,False
2013-04-07,77,False
2013-04-08,82,False
2013-04-09,75,False
2013-04-10,77,False
2013-04-11,79,False
2013-04-12,86,False
2013-04-13,70,False
2013-04-14,68,False
2013-04-15,72,False
2013-04-16,66,False
2013-04-17,79,False
2013-04-18,62,False
2013-04-19,64,False
2013-04-20,68,False
2013-04-21,81,False
2013-04-22,70,False
2013-04-23,67,False
2013-04-24,72,False
2013-04-25,67,False
2013-04-26,67,False
2013-04-27,58,False
2013-04-28,74,False
2013-04-29,76,False
2013-04-30,61,False
2013-05-01,59,False
2013-05-02,64,False
2013-05-03,66,False
2013-05-04,64,False
2013-05-05,52,False
2013-05-06,71,False
2013-05-07,74,False
2013-05-08,66,False
2013-05-09,57,False
2013-05-10,72,False
2013-05-11,65,False
2013-05-12,58,False
2013-05-13,73,False
2013-05-14,65,False
2013-05-15,75,False
2013-05-16,66,False
2013-05-17,67,False
2013-05-18,69,False
2013-05-19,57,False
2013-05-20,62,False
2013-05-21,69,False
2013-05-22,70,False
2013-05-23,73,False
2013-05-24,70,False
2013-05-25,56,False
2013-05-26,69,False
2013-05-27,58,False
2013-05-28,74,False
2013-05-29,65,False
2013-05-30,74,False
2013-05-31,58,False
2013-06-01,60,False
2013-06-02,61,False
2013-06-03,64,False
2013-06-04,63,False
2013-06-05,57,False
2013-06-06,68,False
2013-06-07,60,False
2013-06-08,65,False
2013-06-09,65,False
2013-06-10,64,False
2013-06-11,62,False
2013-06-12,64,False
2013-06-13,73,False
2013-06-14,69,False
2013-06-15,68,False
2013-06-16,58,False
2013-06-17,61,False
2013-06-18,65,False
2013-06-19,66,False
2013-06-20,61,False
2013-06-21,66,False
2013-06-22,56,False
2013-06-23,52,False
2013-06-24,67,False
2013-06-25,73,False
2013-06-26,71,False
2013-06-27,63,False
2013-06-28,63,False
2013-06-29,58,False
2013-06-30,59,False
2013-07-01,63,False
2013-07-02,64,False
2013-07-03,66,False
2013-07-04,66,False
2013-07-05,61,False
2013-07-06,64,False
2013-07-07,54,False
2013-07-08,70,False
2013-07-09,69,False
2013-07-10,67,False
2013-07-11,67,False
2013-07-12,59,False
2013-07-13,64,False
2013-07-14,56,False
2013-07-15,80,False
2013-07-16,73,False
2013-07-17,59,False
2013-07-18,69,False
2013-07-19,69,False
2013-07-20,68,False
2013-07-21,63,False
2013-07-22,75,False
2013-07-23,69,False
2013-07-24,69,False
2013-07-25,62,False
2013-07-26,66,False
2013-07-27,61,False
2013-07-28,61,False
2013-07-29,67,False
2013-07-30,65,False
2013-07-31,72,False
2013-08-01,64,False
2013-08-02,71,False
2013-08-03,59,False
2013-08-04,65,False
2013-08-05,71,False
2013-08-06,68,False
2013-08-07,70,False
2013-08-08,68,False
2013-08-09,61,False
2013-08-10,66,False
2013-08-11,61,False
2013-08-12,65,False
2013-08-13,68,False
2013-08-14,83,False
2013-08-15,75,False
2013-08-16,74,False
2013-08-17,63,False
2013-08-18,73,False
2013-08-19,75,False
2013-08-20,78,False
2013-08-21,79,False
2013-08-22,73,False
2013-08-23,68,False
2013-08-24,61,False
2013-08-25,66,False
2013-08-26,72,False
2013-08-27,68,False
2013-08-28,80,False
2013-08-29,67,False
2013-08-30,78,False
2013-08-31,69,False
2013-09-01,70,False
2013-09-02,71,False
2013-09-03,74,False
2013-09-04,70,False
2013-09-05,61,False
2013-09-06,63,False
2013-09-07,75,False
2013-09-08,65,False
2013-09-09,82,False
2013-09-10,71,False
2013-09-11,65,False
2013-09-12,81,False
2013-09-13,66,False
2013-09-14,59,False
2013-09-15,69,False
2013-09-16,70,False
2013-09-17,80,False
2013-09-18,68,False
2013-09-19,66,False
2013-09-20,62,False
2013-09-21,65,False
2013-09-22,60,False
2013-09-23,65,False
2013-09-24,77,False
2013-09-25,69,False
2013-09-26,65,False
2013-09-27,57,False
2013-09-28,72,False
2013-09-29,66,False
2013-09-30,70,False
2013-10-01,83,False
2013-10-02,67,False
2013-10-03,83,False
2013-10-04,67,False
2013-10-05,74,False
2013-10-06,63,False
2013-10-07,63,False
2013-10-08,65,False
2013-10-09,66,False
2013-10-10,71,False
2013-10-11,68,False
2013-10-12,66,False
2013-10-13,80,False
2013-10-14,71,False
2013-10-15,79,False
2013-10-16,73,False
2013-10-17,68,False
2013-10-18,78,False
2013-10-19,66,False
