date,Western Digital,isPartial
2015-04-10,54,False
2015-04-11,40,False
2015-04-12,44,False
2015-04-13,57,False
2015-04-14,47,False
2015-04-15,54,False
2015-04-16,46,False
2015-04-17,51,False
2015-04-18,51,False
2015-04-19,40,False
2015-04-20,47,False
2015-04-21,49,False
2015-04-22,52,False
2015-04-23,54,False
2015-04-24,50,False
2015-04-25,55,False
2015-04-26,47,False
2015-04-27,52,False
2015-04-28,50,False
2015-04-29,54,False
2015-04-30,45,False
2015-05-01,43,False
2015-05-02,55,False
2015-05-03,43,False
2015-05-04,44,False
2015-05-05,53,False
2015-05-06,47,False
2015-05-07,53,False
2015-05-08,45,False
2015-05-09,47,False
2015-05-10,42,False
2015-05-11,54,False
2015-05-12,46,False
2015-05-13,42,False
2015-05-14,54,False
2015-05-15,46,False
2015-05-16,43,False
2015-05-17,40,False
2015-05-18,52,False
2015-05-19,50,False
2015-05-20,44,False
2015-05-21,40,False
2015-05-22,44,False
2015-05-23,45,False
2015-05-24,43,False
2015-05-25,46,False
2015-05-26,50,False
2015-05-27,45,False
2015-05-28,45,False
2015-05-29,42,False
2015-05-30,49,False
2015-05-31,43,False
2015-06-01,46,False
2015-06-02,57,False
2015-06-03,50,False
2015-06-04,50,False
2015-06-05,50,False
2015-06-06,44,False
2015-06-07,38,False
2015-06-08,46,False
2015-06-09,47,False
2015-06-10,47,False
2015-06-11,48,False
2015-06-12,46,False
2015-06-13,47,False
2015-06-14,43,False
2015-06-15,40,False
2015-06-16,48,False
2015-06-17,47,False
2015-06-18,50,False
2015-06-19,54,False
2015-06-20,49,False
2015-06-21,41,False
2015-06-22,48,False
2015-06-23,46,False
2015-06-24,48,False
2015-06-25,50,False
2015-06-26,43,False
2015-06-27,48,False
2015-06-28,42,False
2015-06-29,52,False
2015-06-30,49,False
2015-07-01,39,False
2015-07-02,49,False
2015-07-03,47,False
2015-07-04,55,False
2015-07-05,44,False
2015-07-06,48,False
2015-07-07,47,False
2015-07-08,55,False
2015-07-09,39,False
2015-07-10,40,False
2015-07-11,44,False
2015-07-12,45,False
2015-07-13,47,False
2015-07-14,48,False
2015-07-15,52,False
2015-07-16,37,False
2015-07-17,52,False
2015-07-18,45,False
2015-07-19,40,False
2015-07-20,46,False
2015-07-21,44,False
2015-07-22,50,False
2015-07-23,43,False
2015-07-24,46,False
2015-07-25,49,False
2015-07-26,46,False
2015-07-27,56,False
2015-07-28,46,False
2015-07-29,56,False
2015-07-30,57,False
2015-07-31,52,False
2015-08-01,51,False
2015-08-02,52,False
2015-08-03,57,False
2015-08-04,49,False
2015-08-05,59,False
2015-08-06,43,False
2015-08-07,46,False
2015-08-08,44,False
2015-08-09,37,False
2015-08-10,53,False
2015-08-11,54,False
2015-08-12,55,False
2015-08-13,48,False
2015-08-14,47,False
2015-08-15,57,False
2015-08-16,44,False
2015-08-17,55,False
2015-08-18,54,False
2015-08-19,51,False
2015-08-20,48,False
2015-08-21,49,False
2015-08-22,48,False
2015-08-23,41,False
2015-08-24,51,False
2015-08-25,57,False
2015-08-26,47,False
2015-08-27,50,False
2015-08-28,50,False
2015-08-29,54,False
2015-08-30,42,False
2015-08-31,51,False
2015-09-01,51,False
2015-09-02,45,False
2015-09-03,50,False
2015-09-04,47,False
2015-09-05,49,False
2015-09-06,45,False
2015-09-07,51,False
2015-09-08,56,False
2015-09-09,46,False
2015-09-10,50,False
2015-09-11,49,False
2015-09-12,43,False
2015-09-13,40,False
2015-09-14,41,False
2015-09-15,44,False
2015-09-16,45,False
2015-09-17,47,False
2015-09-18,43,False
2015-09-19,41,False
2015-09-20,36,False
2015-09-21,52,False
2015-09-22,53,False
2015-09-23,46,False
2015-09-24,40,False
2015-09-25,46,False
2015-09-26,41,False
2015-09-27,40,False
2015-09-28,46,False
2015-09-29,47,False
2015-09-30,56,False
2015-10-01,55,False
2015-10-02,43,False
2015-10-03,46,False
2015-10-04,44,False
2015-10-05,51,False
2015-10-06,45,False
2015-10-07,52,False
2015-10-08,48,False
2015-10-09,44,False
2015-10-10,40,False
2015-10-11,40,False
2015-10-12,53,False
2015-10-13,56,False
2015-10-14,55,False
2015-10-15,51,False
2015-10-16,44,False
2015-10-17,47,False
2015-10-18,47,False
2015-10-19,54,False
2015-10-20,55,False
2015-10-21,100,False
2015-10-22,80,False
2015-10-23,60,False
2015-10-24,45,False
2015-10-25,50,False
2015-10-26,51,False
2015-10-27,51,False
2015-10-28,52,False
2015-10-29,53,False
2015-10-30,49,False
2015-10-31,47,False
2015-11-01,46,False
2015-11-02,52,False
2015-11-03,44,False
2015-11-04,53,False
2015-11-05,50,False
2015-11-06,58,False
2015-11-07,40,False
2015-11-08,48,False
2015-11-09,53,False
2015-11-10,49,False
2015-11-11,39,False
2015-11-12,47,False
2015-11-13,52,False
2015-11-14,50,False
2015-11-15,51,False
2015-11-16,56,False
2015-11-17,43,False
2015-11-18,49,False
2015-11-19,51,False
2015-11-20,54,False
2015-11-21,54,False
2015-11-22,43,False
2015-11-23,53,False
2015-11-24,56,False
2015-11-25,54,False
2015-11-26,56,False
2015-11-27,80,False
2015-11-28,61,False
2015-11-29,49,False
2015-11-30,73,False
2015-12-01,56,False
2015-12-02,61,False
2015-12-03,51,False
2015-12-04,47,False
2015-12-05,48,False
2015-12-06,42,False
2015-12-07,56,False
2015-12-08,55,False
2015-12-09,50,False
2015-12-10,50,False
2015-12-11,52,False
2015-12-12,43,False
2015-12-13,56,False
2015-12-14,46,False
2015-12-15,55,False
2015-12-16,60,False
2015-12-17,51,False
2015-12-18,50,False
2015-12-19,43,False
2015-12-20,57,False
2015-12-21,54,False
2015-12-22,51,False
2015-12-23,47,False
2015-12-24,46,False
2015-12-25,45,False
2015-12-26,66,False
