date,Western Digital,isPartial
2012-10-12,70,False
2012-10-13,60,False
2012-10-14,62,False
2012-10-15,71,False
2012-10-16,69,False
2012-10-17,74,False
2012-10-18,65,False
2012-10-19,66,False
2012-10-20,54,False
2012-10-21,66,False
2012-10-22,84,False
2012-10-23,66,False
2012-10-24,68,False
2012-10-25,60,False
2012-10-26,71,False
2012-10-27,69,False
2012-10-28,67,False
2012-10-29,64,False
2012-10-30,65,False
2012-10-31,68,False
2012-11-01,59,False
2012-11-02,66,False
2012-11-03,68,False
2012-11-04,65,False
2012-11-05,78,False
2012-11-06,72,False
2012-11-07,63,False
2012-11-08,64,False
2012-11-09,70,False
2012-11-10,68,False
2012-11-11,71,False
2012-11-12,75,False
2012-11-13,63,False
2012-11-14,77,False
2012-11-15,64,False
2012-11-16,70,False
2012-11-17,72,False
2012-11-18,74,False
2012-11-19,79,False
2012-11-20,77,False
2012-11-21,72,False
2012-11-22,83,False
2012-11-23,88,False
2012-11-24,81,False
2012-11-25,77,False
2012-11-26,91,False
2012-11-27,83,False
2012-11-28,70,False
2012-11-29,82,False
2012-11-30,79,False
2012-12-01,71,False
2012-12-02,72,False
2012-12-03,75,False
2012-12-04,76,False
2012-12-05,80,False
2012-12-06,69,False
2012-12-07,73,False
2012-12-08,79,False
2012-12-09,77,False
2012-12-10,75,False
2012-12-11,76,False
2012-12-12,70,False
2012-12-13,72,False
2012-12-14,69,False
2012-12-15,74,False
2012-12-16,80,False
2012-12-17,81,False
2012-12-18,78,False
2012-12-19,72,False
2012-12-20,65,False
2012-12-21,65,False
2012-12-22,72,False
2012-12-23,64,False
2012-12-24,75,False
2012-12-25,69,False
2012-12-26,86,False
2012-12-27,100,False
2012-12-28,91,False
2012-12-29,77,False
2012-12-30,82,False
2012-12-31,82,False
2013-01-01,81,False
2013-01-02,81,False
2013-01-03,94,False
2013-01-04,89,False
2013-01-05,80,False
2013-01-06,86,False
2013-01-07,76,False
2013-01-08,78,False
2013-01-09,81,False
2013-01-10,76,False
2013-01-11,73,False
2013-01-12,68,False
2013-01-13,77,False
2013-01-14,77,False
2013-01-15,73,False
2013-01-16,73,False
2013-01-17,70,False
2013-01-18,69,False
2013-01-19,65,False
2013-01-20,79,False
2013-01-21,74,False
2013-01-22,75,False
2013-01-23,74,False
2013-01-24,68,False
2013-01-25,75,False
2013-01-26,62,False
2013-01-27,68,False
2013-01-28,61,False
2013-01-29,65,False
2013-01-30,73,False
2013-01-31,61,False
2013-02-01,61,False
2013-02-02,64,False
2013-02-03,61,False
2013-02-04,59,False
2013-02-05,71,False
2013-02-06,70,False
2013-02-07,50,False
2013-02-08,63,False
2013-02-09,68,False
2013-02-10,63,False
2013-02-11,67,False
2013-02-12,68,False
2013-02-13,70,False
2013-02-14,65,False
