date,Western Digital,isPartial
2010-08-24,56,False
2010-08-25,55,False
2010-08-26,56,False
2010-08-27,55,False
2010-08-28,51,False
2010-08-29,53,False
2010-08-30,56,False
2010-08-31,54,False
2010-09-01,58,False
2010-09-02,60,False
2010-09-03,57,False
2010-09-04,55,False
2010-09-05,57,False
2010-09-06,58,False
2010-09-07,53,False
2010-09-08,60,False
2010-09-09,54,False
2010-09-10,56,False
2010-09-11,54,False
2010-09-12,51,False
2010-09-13,52,False
2010-09-14,55,False
2010-09-15,52,False
2010-09-16,52,False
2010-09-17,51,False
2010-09-18,56,False
2010-09-19,49,False
2010-09-20,48,False
2010-09-21,57,False
2010-09-22,54,False
2010-09-23,50,False
2010-09-24,51,False
2010-09-25,55,False
2010-09-26,48,False
2010-09-27,56,False
2010-09-28,51,False
2010-09-29,50,False
2010-09-30,54,False
2010-10-01,50,False
2010-10-02,54,False
2010-10-03,53,False
2010-10-04,51,False
2010-10-05,55,False
2010-10-06,48,False
2010-10-07,55,False
2010-10-08,52,False
2010-10-09,46,False
2010-10-10,49,False
2010-10-11,56,False
2010-10-12,49,False
2010-10-13,50,False
2010-10-14,48,False
2010-10-15,54,False
2010-10-16,50,False
2010-10-17,49,False
2010-10-18,51,False
2010-10-19,51,False
2010-10-20,49,False
2010-10-21,51,False
2010-10-22,52,False
2010-10-23,56,False
2010-10-24,50,False
2010-10-25,55,False
2010-10-26,55,False
2010-10-27,52,False
2010-10-28,52,False
2010-10-29,48,False
2010-10-30,51,False
2010-10-31,48,False
2010-11-01,50,False
2010-11-02,59,False
2010-11-03,51,False
2010-11-04,56,False
2010-11-05,53,False
2010-11-06,54,False
2010-11-07,53,False
2010-11-08,51,False
2010-11-09,52,False
2010-11-10,49,False
2010-11-11,57,False
2010-11-12,56,False
2010-11-13,53,False
2010-11-14,53,False
2010-11-15,55,False
2010-11-16,59,False
2010-11-17,54,False
2010-11-18,55,False
2010-11-19,49,False
2010-11-20,57,False
2010-11-21,61,False
2010-11-22,58,False
2010-11-23,56,False
2010-11-24,63,False
2010-11-25,70,False
2010-11-26,100,False
2010-11-27,79,False
2010-11-28,73,False
2010-11-29,75,False
2010-11-30,62,False
2010-12-01,59,False
2010-12-02,59,False
2010-12-03,59,False
2010-12-04,61,False
2010-12-05,68,False
2010-12-06,66,False
2010-12-07,58,False
2010-12-08,63,False
2010-12-09,58,False
2010-12-10,64,False
2010-12-11,63,False
2010-12-12,65,False
2010-12-13,61,False
2010-12-14,62,False
2010-12-15,61,False
2010-12-16,61,False
2010-12-17,54,False
2010-12-18,63,False
2010-12-19,65,False
2010-12-20,63,False
2010-12-21,59,False
2010-12-22,57,False
2010-12-23,58,False
2010-12-24,59,False
2010-12-25,75,False
2010-12-26,80,False
2010-12-27,78,False
2010-12-28,72,False
2010-12-29,77,False
2010-12-30,76,False
2010-12-31,61,False
2011-01-01,72,False
2011-01-02,72,False
2011-01-03,71,False
2011-01-04,72,False
2011-01-05,67,False
2011-01-06,66,False
2011-01-07,63,False
2011-01-08,64,False
2011-01-09,60,False
2011-01-10,61,False
2011-01-11,59,False
2011-01-12,59,False
2011-01-13,59,False
2011-01-14,58,False
2011-01-15,61,False
2011-01-16,64,False
2011-01-17,58,False
2011-01-18,64,False
2011-01-19,57,False
2011-01-20,55,False
2011-01-21,54,False
2011-01-22,60,False
2011-01-23,60,False
2011-01-24,57,False
2011-01-25,54,False
2011-01-26,54,False
2011-01-27,55,False
2011-01-28,54,False
2011-01-29,55,False
2011-01-30,54,False
2011-01-31,55,False
2011-02-01,56,False
2011-02-02,50,False
2011-02-03,52,False
2011-02-04,58,False
2011-02-05,55,False
2011-02-06,51,False
2011-02-07,55,False
2011-02-08,45,False
2011-02-09,51,False
2011-02-10,53,False
2011-02-11,55,False
2011-02-12,48,False
2011-02-13,54,False
2011-02-14,47,False
2011-02-15,45,False
2011-02-16,50,False
2011-02-17,48,False
2011-02-18,45,False
2011-02-19,50,False
2011-02-20,53,False
2011-02-21,49,False
2011-02-22,51,False
2011-02-23,50,False
2011-02-24,50,False
2011-02-25,51,False
2011-02-26,55,False
2011-02-27,49,False
2011-02-28,51,False
2011-03-01,49,False
2011-03-02,52,False
2011-03-03,53,False
2011-03-04,53,False
2011-03-05,52,False
2011-03-06,49,False
2011-03-07,67,False
2011-03-08,66,False
2011-03-09,53,False
2011-03-10,51,False
2011-03-11,52,False
2011-03-12,47,False
2011-03-13,45,False
2011-03-14,45,False
2011-03-15,44,False
2011-03-16,48,False
2011-03-17,49,False
2011-03-18,45,False
2011-03-19,48,False
2011-03-20,45,False
2011-03-21,49,False
2011-03-22,43,False
2011-03-23,47,False
2011-03-24,46,False
2011-03-25,45,False
2011-03-26,46,False
2011-03-27,49,False
2011-03-28,46,False
2011-03-29,45,False
2011-03-30,44,False
2011-03-31,44,False
2011-04-01,44,False
2011-04-02,42,False
2011-04-03,48,False
2011-04-04,44,False
2011-04-05,44,False
2011-04-06,41,False
2011-04-07,42,False
2011-04-08,41,False
2011-04-09,42,False
2011-04-10,43,False
2011-04-11,41,False
2011-04-12,38,False
2011-04-13,41,False
2011-04-14,47,False
2011-04-15,43,False
2011-04-16,47,False
2011-04-17,44,False
2011-04-18,39,False
2011-04-19,44,False
2011-04-20,41,False
2011-04-21,42,False
2011-04-22,43,False
2011-04-23,45,False
2011-04-24,41,False
2011-04-25,40,False
2011-04-26,41,False
2011-04-27,45,False
2011-04-28,36,False
2011-04-29,39,False
2011-04-30,46,False
2011-05-01,39,False
2011-05-02,41,False
2011-05-03,42,False
2011-05-04,45,False
2011-05-05,40,False
2011-05-06,42,False
2011-05-07,45,False
2011-05-08,41,False
2011-05-09,42,False
2011-05-10,41,False
2011-05-11,45,False
