date,Western Digital,isPartial
2014-02-20,64,False
2014-02-21,57,False
2014-02-22,59,False
2014-02-23,58,False
2014-02-24,61,False
2014-02-25,67,False
2014-02-26,68,False
2014-02-27,63,False
2014-02-28,58,False
2014-03-01,70,False
2014-03-02,73,False
2014-03-03,73,False
2014-03-04,70,False
2014-03-05,66,False
2014-03-06,59,False
2014-03-07,58,False
2014-03-08,58,False
2014-03-09,64,False
2014-03-10,63,False
2014-03-11,67,False
2014-03-12,59,False
2014-03-13,64,False
2014-03-14,57,False
2014-03-15,58,False
2014-03-16,55,False
