date,Western Digital,isPartial
2015-04-17,60,False
2015-04-18,64,False
2015-04-19,52,False
2015-04-20,64,False
2015-04-21,64,False
2015-04-22,60,False
2015-04-23,62,False
2015-04-24,66,False
2015-04-25,61,False
2015-04-26,61,False
2015-04-27,66,False
2015-04-28,62,False
2015-04-29,65,False
2015-04-30,53,False
2015-05-01,58,False
2015-05-02,56,False
2015-05-03,48,False
2015-05-04,61,False
2015-05-05,66,False
2015-05-06,54,False
2015-05-07,63,False
2015-05-08,55,False
2015-05-09,51,False
2015-05-10,52,False
2015-05-11,58,False
2015-05-12,58,False
2015-05-13,56,False
2015-05-14,56,False
2015-05-15,57,False
2015-05-16,55,False
2015-05-17,53,False
2015-05-18,62,False
2015-05-19,67,False
2015-05-20,65,False
2015-05-21,60,False
2015-05-22,53,False
2015-05-23,51,False
2015-05-24,57,False
2015-05-25,60,False
2015-05-26,60,False
2015-05-27,56,False
2015-05-28,59,False
2015-05-29,56,False
2015-05-30,53,False
2015-05-31,53,False
2015-06-01,56,False
2015-06-02,61,False
2015-06-03,60,False
2015-06-04,56,False
2015-06-05,62,False
2015-06-06,53,False
2015-06-07,49,False
2015-06-08,64,False
2015-06-09,62,False
2015-06-10,57,False
2015-06-11,59,False
2015-06-12,63,False
2015-06-13,55,False
2015-06-14,51,False
2015-06-15,63,False
2015-06-16,59,False
2015-06-17,60,False
2015-06-18,60,False
2015-06-19,62,False
2015-06-20,60,False
2015-06-21,52,False
2015-06-22,61,False
2015-06-23,57,False
2015-06-24,64,False
2015-06-25,58,False
2015-06-26,57,False
2015-06-27,62,False
2015-06-28,54,False
2015-06-29,70,False
2015-06-30,62,False
2015-07-01,60,False
2015-07-02,58,False
2015-07-03,54,False
2015-07-04,57,False
2015-07-05,51,False
2015-07-06,61,False
2015-07-07,54,False
2015-07-08,59,False
2015-07-09,60,False
2015-07-10,56,False
2015-07-11,56,False
2015-07-12,49,False
2015-07-13,56,False
2015-07-14,58,False
2015-07-15,67,False
2015-07-16,56,False
2015-07-17,60,False
2015-07-18,50,False
2015-07-19,60,False
2015-07-20,57,False
2015-07-21,63,False
2015-07-22,62,False
2015-07-23,61,False
2015-07-24,59,False
2015-07-25,58,False
2015-07-26,59,False
2015-07-27,65,False
2015-07-28,60,False
2015-07-29,69,False
2015-07-30,72,False
2015-07-31,60,False
2015-08-01,60,False
2015-08-02,63,False
2015-08-03,67,False
2015-08-04,64,False
2015-08-05,69,False
2015-08-06,64,False
2015-08-07,55,False
2015-08-08,65,False
2015-08-09,53,False
2015-08-10,63,False
2015-08-11,63,False
2015-08-12,64,False
2015-08-13,59,False
2015-08-14,58,False
2015-08-15,61,False
2015-08-16,64,False
2015-08-17,63,False
2015-08-18,62,False
