date,Western Digital,isPartial
2014-03-16,85,False
2014-03-17,100,False
2014-03-18,84,False
2014-03-19,91,False
2014-03-20,95,False
2014-03-21,84,False
2014-03-22,78,False
2014-03-23,85,False
2014-03-24,92,False
2014-03-25,91,False
2014-03-26,78,False
2014-03-27,93,False
2014-03-28,88,False
2014-03-29,98,False
2014-03-30,86,False
2014-03-31,93,False
2014-04-01,82,False
2014-04-02,94,False
2014-04-03,90,False
2014-04-04,81,False
2014-04-05,89,False
2014-04-06,74,False
2014-04-07,81,False
2014-04-08,83,False
2014-04-09,77,False
2014-04-10,88,False
2014-04-11,76,False
2014-04-12,78,False
2014-04-13,81,False
2014-04-14,89,False
2014-04-15,92,False
2014-04-16,79,False
2014-04-17,88,False
2014-04-18,79,False
2014-04-19,86,False
2014-04-20,85,False
2014-04-21,95,False
2014-04-22,90,False
2014-04-23,89,False
2014-04-24,88,False
2014-04-25,72,False
2014-04-26,78,False
2014-04-27,83,False
2014-04-28,90,False
2014-04-29,80,False
2014-04-30,82,False
2014-05-01,80,False
2014-05-02,76,False
2014-05-03,77,False
2014-05-04,83,False
2014-05-05,90,False
2014-05-06,91,False
2014-05-07,89,False
2014-05-08,84,False
2014-05-09,85,False
2014-05-10,71,False
2014-05-11,87,False
2014-05-12,85,False
2014-05-13,82,False
2014-05-14,83,False
2014-05-15,80,False
2014-05-16,72,False
2014-05-17,68,False
2014-05-18,77,False
2014-05-19,84,False
2014-05-20,84,False
2014-05-21,79,False
2014-05-22,79,False
2014-05-23,79,False
2014-05-24,65,False
2014-05-25,58,False
2014-05-26,79,False
2014-05-27,80,False
2014-05-28,68,False
2014-05-29,74,False
2014-05-30,81,False
2014-05-31,65,False
2014-06-01,76,False
2014-06-02,76,False
2014-06-03,71,False
2014-06-04,94,False
2014-06-05,91,False
2014-06-06,74,False
2014-06-07,78,False
2014-06-08,65,False
2014-06-09,85,False
2014-06-10,78,False
2014-06-11,80,False
2014-06-12,80,False
2014-06-13,78,False
2014-06-14,74,False
2014-06-15,62,False
2014-06-16,66,False
2014-06-17,77,False
2014-06-18,80,False
2014-06-19,78,False
2014-06-20,75,False
2014-06-21,68,False
2014-06-22,55,False
2014-06-23,72,False
2014-06-24,78,False
2014-06-25,81,False
2014-06-26,78,False
2014-06-27,75,False
2014-06-28,73,False
2014-06-29,82,False
2014-06-30,83,False
2014-07-01,80,False
2014-07-02,81,False
2014-07-03,75,False
2014-07-04,60,False
2014-07-05,72,False
2014-07-06,73,False
2014-07-07,88,False
2014-07-08,70,False
2014-07-09,80,False
2014-07-10,68,False
2014-07-11,88,False
2014-07-12,81,False
2014-07-13,73,False
2014-07-14,98,False
2014-07-15,74,False
2014-07-16,88,False
2014-07-17,76,False
2014-07-18,69,False
2014-07-19,79,False
2014-07-20,72,False
2014-07-21,88,False
2014-07-22,93,False
2014-07-23,77,False
2014-07-24,81,False
2014-07-25,76,False
2014-07-26,71,False
2014-07-27,78,False
2014-07-28,84,False
2014-07-29,74,False
2014-07-30,80,False
2014-07-31,80,False
2014-08-01,78,False
2014-08-02,74,False
2014-08-03,67,False
2014-08-04,97,False
2014-08-05,80,False
2014-08-06,87,False
2014-08-07,75,False
2014-08-08,76,False
2014-08-09,87,False
2014-08-10,79,False
2014-08-11,76,False
2014-08-12,97,False
2014-08-13,83,False
2014-08-14,68,False
2014-08-15,71,False
2014-08-16,72,False
2014-08-17,87,False
2014-08-18,73,False
2014-08-19,96,False
2014-08-20,87,False
2014-08-21,89,False
2014-08-22,85,False
2014-08-23,84,False
2014-08-24,78,False
2014-08-25,93,False
2014-08-26,90,False
2014-08-27,82,False
2014-08-28,81,False
2014-08-29,80,False
2014-08-30,78,False
2014-08-31,75,False
2014-09-01,79,False
2014-09-02,82,False
2014-09-03,79,False
2014-09-04,91,False
2014-09-05,82,False
2014-09-06,81,False
2014-09-07,75,False
2014-09-08,84,False
2014-09-09,81,False
2014-09-10,80,False
2014-09-11,85,False
2014-09-12,73,False
2014-09-13,78,False
2014-09-14,70,False
2014-09-15,76,False
2014-09-16,75,False
2014-09-17,75,False
2014-09-18,85,False
2014-09-19,74,False
2014-09-20,85,False
2014-09-21,79,False
2014-09-22,78,False
2014-09-23,74,False
2014-09-24,82,False
2014-09-25,75,False
2014-09-26,84,False
