date,Cisco,isPartial
2015-04-10,72,False
2015-04-11,36,False
2015-04-12,33,False
2015-04-13,76,False
2015-04-14,83,False
2015-04-15,83,False
2015-04-16,83,False
2015-04-17,72,False
2015-04-18,35,False
2015-04-19,35,False
2015-04-20,79,False
2015-04-21,82,False
2015-04-22,84,False
2015-04-23,83,False
2015-04-24,71,False
2015-04-25,36,False
2015-04-26,34,False
2015-04-27,76,False
2015-04-28,79,False
2015-04-29,77,False
2015-04-30,77,False
2015-05-01,53,False
2015-05-02,30,False
2015-05-03,32,False
2015-05-04,73,False
2015-05-05,83,False
2015-05-06,82,False
2015-05-07,81,False
2015-05-08,75,False
2015-05-09,36,False
2015-05-10,41,False
2015-05-11,80,False
2015-05-12,85,False
2015-05-13,85,False
2015-05-14,78,False
2015-05-15,73,False
2015-05-16,34,False
2015-05-17,36,False
2015-05-18,76,False
2015-05-19,84,False
2015-05-20,100,False
2015-05-21,88,False
2015-05-22,75,False
2015-05-23,38,False
2015-05-24,36,False
2015-05-25,55,False
2015-05-26,81,False
2015-05-27,80,False
2015-05-28,80,False
2015-05-29,74,False
2015-05-30,35,False
2015-05-31,34,False
2015-06-01,72,False
2015-06-02,83,False
2015-06-03,81,False
2015-06-04,80,False
2015-06-05,73,False
2015-06-06,34,False
2015-06-07,36,False
2015-06-08,78,False
2015-06-09,84,False
2015-06-10,82,False
2015-06-11,80,False
2015-06-12,69,False
2015-06-13,35,False
2015-06-14,32,False
2015-06-15,74,False
2015-06-16,77,False
2015-06-17,83,False
2015-06-18,81,False
2015-06-19,69,False
2015-06-20,34,False
2015-06-21,28,False
2015-06-22,76,False
2015-06-23,75,False
2015-06-24,81,False
2015-06-25,78,False
2015-06-26,65,False
2015-06-27,34,False
2015-06-28,30,False
2015-06-29,71,False
2015-06-30,78,False
2015-07-01,76,False
2015-07-02,74,False
2015-07-03,54,False
2015-07-04,29,False
2015-07-05,29,False
2015-07-06,68,False
2015-07-07,77,False
2015-07-08,80,False
2015-07-09,75,False
2015-07-10,69,False
2015-07-11,33,False
2015-07-12,31,False
2015-07-13,72,False
2015-07-14,75,False
2015-07-15,77,False
2015-07-16,72,False
2015-07-17,63,False
2015-07-18,29,False
2015-07-19,30,False
2015-07-20,69,False
2015-07-21,77,False
2015-07-22,76,False
2015-07-23,77,False
2015-07-24,67,False
2015-07-25,33,False
2015-07-26,28,False
2015-07-27,73,False
2015-07-28,78,False
2015-07-29,76,False
2015-07-30,73,False
2015-07-31,65,False
2015-08-01,33,False
2015-08-02,32,False
2015-08-03,69,False
2015-08-04,73,False
2015-08-05,77,False
2015-08-06,76,False
2015-08-07,64,False
2015-08-08,32,False
2015-08-09,30,False
2015-08-10,70,False
2015-08-11,73,False
2015-08-12,76,False
2015-08-13,78,False
2015-08-14,67,False
2015-08-15,32,False
2015-08-16,30,False
2015-08-17,68,False
2015-08-18,77,False
2015-08-19,78,False
2015-08-20,74,False
2015-08-21,69,False
2015-08-22,34,False
2015-08-23,31,False
2015-08-24,70,False
2015-08-25,75,False
2015-08-26,76,False
2015-08-27,69,False
2015-08-28,66,False
2015-08-29,32,False
2015-08-30,31,False
2015-08-31,71,False
2015-09-01,83,False
2015-09-02,75,False
2015-09-03,79,False
2015-09-04,67,False
2015-09-05,32,False
2015-09-06,32,False
2015-09-07,60,False
2015-09-08,77,False
2015-09-09,79,False
2015-09-10,78,False
2015-09-11,71,False
2015-09-12,34,False
2015-09-13,30,False
2015-09-14,70,False
2015-09-15,83,False
2015-09-16,75,False
2015-09-17,74,False
2015-09-18,70,False
2015-09-19,34,False
2015-09-20,32,False
2015-09-21,71,False
2015-09-22,77,False
2015-09-23,75,False
2015-09-24,72,False
2015-09-25,70,False
2015-09-26,32,False
2015-09-27,30,False
2015-09-28,72,False
2015-09-29,80,False
2015-09-30,78,False
2015-10-01,76,False
2015-10-02,67,False
2015-10-03,33,False
2015-10-04,31,False
2015-10-05,74,False
2015-10-06,79,False
2015-10-07,82,False
2015-10-08,77,False
2015-10-09,69,False
2015-10-10,37,False
2015-10-11,35,False
2015-10-12,72,False
2015-10-13,81,False
2015-10-14,81,False
2015-10-15,83,False
2015-10-16,74,False
2015-10-17,38,False
2015-10-18,37,False
2015-10-19,76,False
2015-10-20,79,False
2015-10-21,79,False
2015-10-22,75,False
2015-10-23,70,False
2015-10-24,34,False
2015-10-25,33,False
2015-10-26,74,False
2015-10-27,85,False
2015-10-28,82,False
2015-10-29,76,False
2015-10-30,68,False
2015-10-31,35,False
2015-11-01,32,False
2015-11-02,74,False
2015-11-03,77,False
2015-11-04,80,False
2015-11-05,80,False
2015-11-06,70,False
2015-11-07,35,False
2015-11-08,32,False
2015-11-09,74,False
2015-11-10,82,False
2015-11-11,72,False
2015-11-12,77,False
2015-11-13,68,False
2015-11-14,31,False
2015-11-15,31,False
2015-11-16,76,False
2015-11-17,77,False
2015-11-18,80,False
2015-11-19,77,False
2015-11-20,72,False
2015-11-21,34,False
2015-11-22,32,False
2015-11-23,70,False
2015-11-24,78,False
2015-11-25,70,False
2015-11-26,59,False
2015-11-27,56,False
2015-11-28,31,False
2015-11-29,30,False
2015-11-30,69,False
2015-12-01,74,False
2015-12-02,75,False
2015-12-03,76,False
2015-12-04,68,False
2015-12-05,33,False
2015-12-06,32,False
2015-12-07,73,False
2015-12-08,76,False
2015-12-09,77,False
2015-12-10,72,False
2015-12-11,65,False
2015-12-12,31,False
2015-12-13,31,False
2015-12-14,68,False
2015-12-15,73,False
2015-12-16,74,False
2015-12-17,74,False
2015-12-18,61,False
2015-12-19,30,False
2015-12-20,28,False
2015-12-21,59,False
2015-12-22,64,False
2015-12-23,57,False
2015-12-24,40,False
2015-12-25,28,False
2015-12-26,24,False
