date,Cisco,isPartial
2016-09-11,30,False
2016-09-12,79,False
2016-09-13,87,False
2016-09-14,88,False
2016-09-15,85,False
2016-09-16,76,False
2016-09-17,36,False
2016-09-18,40,False
2016-09-19,85,False
2016-09-20,93,False
2016-09-21,94,False
2016-09-22,88,False
2016-09-23,81,False
2016-09-24,36,False
2016-09-25,36,False
2016-09-26,87,False
2016-09-27,91,False
2016-09-28,90,False
2016-09-29,87,False
2016-09-30,77,False
2016-10-01,36,False
2016-10-02,33,False
2016-10-03,79,False
2016-10-04,91,False
2016-10-05,91,False
2016-10-06,88,False
2016-10-07,80,False
2016-10-08,37,False
2016-10-09,36,False
2016-10-10,77,False
2016-10-11,88,False
2016-10-12,92,False
2016-10-13,91,False
2016-10-14,82,False
2016-10-15,37,False
2016-10-16,38,False
2016-10-17,88,False
2016-10-18,95,False
2016-10-19,92,False
2016-10-20,91,False
2016-10-21,79,False
2016-10-22,39,False
2016-10-23,38,False
2016-10-24,91,False
2016-10-25,95,False
2016-10-26,95,False
2016-10-27,95,False
2016-10-28,78,False
2016-10-29,34,False
2016-10-30,36,False
2016-10-31,79,False
2016-11-01,84,False
2016-11-02,90,False
2016-11-03,87,False
2016-11-04,83,False
2016-11-05,36,False
2016-11-06,36,False
2016-11-07,88,False
2016-11-08,93,False
2016-11-09,78,False
2016-11-10,88,False
2016-11-11,76,False
2016-11-12,37,False
2016-11-13,36,False
2016-11-14,88,False
2016-11-15,98,False
2016-11-16,97,False
2016-11-17,94,False
2016-11-18,83,False
2016-11-19,36,False
2016-11-20,38,False
2016-11-21,87,False
2016-11-22,92,False
2016-11-23,81,False
2016-11-24,72,False
2016-11-25,64,False
2016-11-26,34,False
2016-11-27,36,False
2016-11-28,85,False
2016-11-29,94,False
2016-11-30,89,False
2016-12-01,89,False
2016-12-02,82,False
2016-12-03,38,False
2016-12-04,36,False
2016-12-05,81,False
2016-12-06,88,False
2016-12-07,89,False
2016-12-08,86,False
2016-12-09,74,False
2016-12-10,35,False
2016-12-11,35,False
2016-12-12,80,False
2016-12-13,88,False
2016-12-14,88,False
2016-12-15,85,False
2016-12-16,74,False
2016-12-17,33,False
2016-12-18,35,False
2016-12-19,76,False
2016-12-20,84,False
2016-12-21,81,False
2016-12-22,72,False
2016-12-23,53,False
2016-12-24,27,False
2016-12-25,27,False
2016-12-26,39,False
2016-12-27,57,False
2016-12-28,61,False
2016-12-29,58,False
2016-12-30,44,False
2016-12-31,24,False
2017-01-01,26,False
2017-01-02,41,False
2017-01-03,74,False
2017-01-04,79,False
2017-01-05,81,False
2017-01-06,67,False
2017-01-07,32,False
2017-01-08,33,False
2017-01-09,79,False
2017-01-10,90,False
2017-01-11,90,False
2017-01-12,90,False
2017-01-13,79,False
2017-01-14,34,False
2017-01-15,32,False
2017-01-16,77,False
2017-01-17,94,False
2017-01-18,93,False
2017-01-19,92,False
2017-01-20,81,False
2017-01-21,37,False
2017-01-22,39,False
2017-01-23,87,False
2017-01-24,95,False
2017-01-25,100,False
2017-01-26,88,False
2017-01-27,80,False
2017-01-28,38,False
2017-01-29,37,False
2017-01-30,88,False
2017-01-31,93,False
2017-02-01,90,False
2017-02-02,95,False
2017-02-03,85,False
2017-02-04,38,False
2017-02-05,37,False
2017-02-06,85,False
2017-02-07,96,False
2017-02-08,98,False
2017-02-09,93,False
2017-02-10,86,False
2017-02-11,36,False
2017-02-12,39,False
2017-02-13,88,False
2017-02-14,91,False
2017-02-15,96,False
2017-02-16,97,False
2017-02-17,83,False
2017-02-18,39,False
2017-02-19,38,False
2017-02-20,85,False
2017-02-21,95,False
2017-02-22,94,False
2017-02-23,94,False
2017-02-24,77,False
2017-02-25,39,False
2017-02-26,36,False
2017-02-27,87,False
2017-02-28,93,False
2017-03-01,90,False
2017-03-02,90,False
2017-03-03,85,False
2017-03-04,37,False
2017-03-05,38,False
2017-03-06,88,False
2017-03-07,91,False
2017-03-08,94,False
2017-03-09,97,False
2017-03-10,85,False
2017-03-11,36,False
2017-03-12,41,False
2017-03-13,86,False
2017-03-14,97,False
2017-03-15,92,False
2017-03-16,89,False
2017-03-17,81,False
2017-03-18,35,False
2017-03-19,33,False
2017-03-20,85,False
2017-03-21,94,False
2017-03-22,96,False
2017-03-23,93,False
2017-03-24,85,False
2017-03-25,34,False
2017-03-26,36,False
2017-03-27,84,False
2017-03-28,94,False
2017-03-29,94,False
2017-03-30,92,False
2017-03-31,78,False
2017-04-01,33,False
2017-04-02,34,False
2017-04-03,87,False
2017-04-04,91,False
2017-04-05,93,False
2017-04-06,93,False
2017-04-07,81,False
2017-04-08,38,False
2017-04-09,36,False
2017-04-10,82,False
2017-04-11,91,False
2017-04-12,85,False
2017-04-13,82,False
2017-04-14,57,False
2017-04-15,30,False
2017-04-16,30,False
2017-04-17,67,False
2017-04-18,84,False
2017-04-19,88,False
2017-04-20,89,False
2017-04-21,80,False
2017-04-22,36,False
2017-04-23,31,False
2017-04-24,83,False
2017-04-25,86,False
2017-04-26,89,False
2017-04-27,88,False
2017-04-28,77,False
2017-04-29,34,False
2017-04-30,31,False
2017-05-01,60,False
2017-05-02,85,False
2017-05-03,91,False
2017-05-04,89,False
2017-05-05,77,False
2017-05-06,37,False
2017-05-07,35,False
2017-05-08,84,False
2017-05-09,89,False
2017-05-10,86,False
2017-05-11,90,False
2017-05-12,79,False
2017-05-13,38,False
2017-05-14,34,False
2017-05-15,85,False
2017-05-16,91,False
2017-05-17,92,False
2017-05-18,90,False
2017-05-19,80,False
2017-05-20,35,False
2017-05-21,32,False
2017-05-22,82,False
2017-05-23,88,False
2017-05-24,87,False
2017-05-25,82,False
2017-05-26,73,False
2017-05-27,33,False
2017-05-28,31,False
2017-05-29,66,False
