date,Cisco,isPartial
2013-06-29,41,False
2013-06-30,38,False
2013-07-01,80,False
2013-07-02,89,False
2013-07-03,85,False
2013-07-04,74,False
2013-07-05,72,False
2013-07-06,39,False
2013-07-07,40,False
2013-07-08,86,False
2013-07-09,87,False
2013-07-10,92,False
2013-07-11,95,False
2013-07-12,82,False
2013-07-13,43,False
2013-07-14,37,False
2013-07-15,82,False
2013-07-16,90,False
2013-07-17,92,False
2013-07-18,87,False
2013-07-19,84,False
2013-07-20,41,False
2013-07-21,39,False
2013-07-22,81,False
2013-07-23,93,False
2013-07-24,91,False
2013-07-25,90,False
2013-07-26,83,False
2013-07-27,39,False
2013-07-28,36,False
2013-07-29,85,False
2013-07-30,90,False
2013-07-31,87,False
2013-08-01,84,False
2013-08-02,76,False
2013-08-03,40,False
2013-08-04,39,False
2013-08-05,80,False
2013-08-06,88,False
2013-08-07,86,False
2013-08-08,86,False
2013-08-09,70,False
2013-08-10,37,False
2013-08-11,37,False
2013-08-12,80,False
2013-08-13,90,False
2013-08-14,90,False
2013-08-15,94,False
2013-08-16,82,False
2013-08-17,44,False
2013-08-18,39,False
2013-08-19,86,False
2013-08-20,94,False
2013-08-21,90,False
2013-08-22,88,False
2013-08-23,78,False
2013-08-24,40,False
2013-08-25,36,False
2013-08-26,82,False
2013-08-27,88,False
2013-08-28,89,False
2013-08-29,87,False
2013-08-30,74,False
2013-08-31,39,False
2013-09-01,36,False
2013-09-02,65,False
2013-09-03,88,False
2013-09-04,91,False
2013-09-05,90,False
2013-09-06,85,False
2013-09-07,45,False
2013-09-08,39,False
2013-09-09,87,False
2013-09-10,94,False
2013-09-11,92,False
2013-09-12,92,False
2013-09-13,84,False
2013-09-14,37,False
2013-09-15,37,False
2013-09-16,87,False
2013-09-17,89,False
2013-09-18,95,False
2013-09-19,93,False
2013-09-20,86,False
2013-09-21,40,False
2013-09-22,41,False
2013-09-23,82,False
2013-09-24,91,False
2013-09-25,91,False
2013-09-26,96,False
2013-09-27,87,False
2013-09-28,42,False
2013-09-29,39,False
2013-09-30,85,False
2013-10-01,89,False
2013-10-02,93,False
2013-10-03,91,False
2013-10-04,84,False
2013-10-05,39,False
2013-10-06,38,False
2013-10-07,89,False
2013-10-08,97,False
2013-10-09,92,False
2013-10-10,89,False
2013-10-11,84,False
2013-10-12,41,False
2013-10-13,38,False
2013-10-14,76,False
2013-10-15,89,False
2013-10-16,88,False
2013-10-17,89,False
2013-10-18,84,False
2013-10-19,42,False
2013-10-20,42,False
2013-10-21,90,False
2013-10-22,90,False
2013-10-23,94,False
2013-10-24,94,False
2013-10-25,85,False
2013-10-26,44,False
2013-10-27,42,False
2013-10-28,85,False
2013-10-29,95,False
2013-10-30,93,False
2013-10-31,93,False
2013-11-01,77,False
2013-11-02,38,False
2013-11-03,38,False
2013-11-04,78,False
2013-11-05,90,False
2013-11-06,92,False
2013-11-07,93,False
2013-11-08,89,False
2013-11-09,40,False
2013-11-10,38,False
2013-11-11,80,False
2013-11-12,93,False
2013-11-13,94,False
2013-11-14,100,False
2013-11-15,85,False
2013-11-16,41,False
2013-11-17,42,False
2013-11-18,88,False
2013-11-19,96,False
2013-11-20,91,False
2013-11-21,93,False
2013-11-22,82,False
2013-11-23,43,False
2013-11-24,39,False
2013-11-25,87,False
2013-11-26,93,False
